Format Version,1.23,Take Name,ms010mpt001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-03-24 03.18.34.248 PM,Total Frames in Take,801,Total Exported Frames,801,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,concords,concords,concords,concords,concords,concords
,ID,"5D216F16AB5E11ECD572003BC676219F","5D216F16AB5E11ECD572003BC676219F","5D216F16AB5E11ECD572003BC676219F","5D216F16AB5E11ECD572003BC676219F","5D216F16AB5E11ECD572003BC676219F","5D216F16AB5E11ECD572003BC676219F"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
214,1.783333,0.499186,0.037085,-0.956265,-0.019809,0.094048,0.001948
215,1.791667,0.496251,0.029277,-0.968519,-0.019796,0.094046,0.001959
216,1.800000,0.497387,0.039960,-0.994574,-0.019814,0.094043,0.001938
217,1.808333,0.493897,0.021057,-0.955273,-0.019793,0.094055,0.001956
218,1.816667,0.499554,0.038885,-0.979886,-0.019843,0.094036,0.001926
219,1.825000,0.494383,0.018747,-0.960072,-0.019794,0.094048,0.001975
220,1.833333,0.500250,0.014525,-0.959300,-0.019792,0.094063,0.001957
221,1.841667,0.499497,0.034715,-0.982058,-0.019834,0.094045,0.001956
222,1.850000,0.498277,0.023589,-0.956433,-0.019794,0.094052,0.001966
223,1.858333,0.492880,0.034607,-0.946671,-0.019767,0.094074,0.001961
224,1.866667,0.494438,0.022989,-0.954051,-0.019811,0.094063,0.001972
225,1.875000,0.493942,0.029845,-0.946628,-0.019840,0.094072,0.001969
226,1.883333,0.497313,0.019458,-0.949876,-0.019809,0.094064,0.001979
227,1.891667,0.498290,0.025623,-0.959226,-0.019814,0.094047,0.001985
228,1.900000,0.500246,0.033242,-0.972280,-0.019851,0.094045,0.001949
229,1.908333,0.493425,0.026492,-0.950517,-0.019763,0.094069,0.001953
230,1.916667,0.491929,0.039683,-0.960551,-0.019877,0.094041,0.001960
231,1.925000,0.496819,0.034000,-0.948812,-0.019820,0.094070,0.001951
232,1.933333,0.498551,0.037257,-0.974306,-0.019855,0.094055,0.001945
233,1.941667,0.498598,0.042590,-0.972388,-0.019872,0.094060,0.001945
234,1.950000,0.496790,0.041818,-0.972201,-0.019867,0.094056,0.001954
235,1.958333,0.501030,0.020146,-0.960839,-0.019808,0.094067,0.001962
236,1.966667,0.495331,0.037599,-0.976061,-0.019889,0.094071,0.001953
237,1.975000,0.506825,0.027804,-0.955228,-0.019813,0.094077,0.001968
238,1.983333,0.502210,0.047248,-0.978514,-0.019874,0.094053,0.001956
239,1.991667,0.504130,0.028997,-0.947001,-0.019765,0.094077,0.001952
240,2.000000,0.497357,0.019747,-0.958642,-0.019817,0.094069,0.001968
241,2.008333,0.500337,0.023774,-0.954135,-0.019825,0.094072,0.001964
242,2.016667,0.500063,0.038156,-0.966745,-0.019864,0.094052,0.001942
243,2.025000,0.499670,0.042215,-0.969253,-0.019863,0.094039,0.001941
244,2.033333,0.499568,0.038118,-0.973559,-0.019847,0.094046,0.001945
245,2.041667,0.496206,0.026197,-0.966645,-0.019808,0.094062,0.001965
246,2.050000,0.500426,0.035964,-0.950797,-0.019809,0.094051,0.001937
247,2.058333,0.489561,0.030264,-0.948381,-0.019802,0.094044,0.001951
248,2.066667,0.489166,0.025543,-0.947157,-0.019794,0.094055,0.001962
249,2.075000,0.494958,0.029768,-0.956192,-0.019820,0.094050,0.001958
250,2.083333,0.496011,0.035799,-0.949528,-0.019811,0.094054,0.001963
251,2.091667,0.495691,0.035373,-0.958441,-0.019815,0.094059,0.001959
252,2.100000,0.496284,0.047164,-0.974875,-0.019865,0.094062,0.001941
253,2.108333,0.503716,0.029333,-0.957916,-0.019797,0.094061,0.001951
254,2.116667,0.504552,0.031579,-0.955654,-0.019814,0.094060,0.001953
255,2.125000,0.492450,0.043549,-0.972479,-0.019856,0.094047,0.001950
256,2.133333,0.493615,0.034204,-0.948979,-0.019812,0.094057,0.001952
257,2.141667,0.495461,0.025550,-0.956926,-0.019808,0.094057,0.001962
258,2.150000,0.495258,0.035069,-0.949857,-0.019817,0.094070,0.001953
259,2.158333,0.493925,0.049272,-0.968426,-0.019878,0.094042,0.001946
260,2.166667,0.500684,0.053086,-0.969943,-0.019867,0.094043,0.001951
261,2.175000,0.498761,0.040817,-0.965247,-0.019863,0.094050,0.001940
262,2.183333,0.498278,0.031833,-0.954241,-0.019809,0.094056,0.001938
263,2.191667,0.495480,0.035505,-0.955800,-0.019813,0.094070,0.001938
264,2.200000,0.503102,0.020343,-0.950164,-0.019777,0.094054,0.001948
265,2.208333,0.500799,0.047587,-0.971254,-0.019839,0.094050,0.001927
266,2.216667,0.499741,0.050882,-0.972004,-0.019836,0.094044,0.001932
267,2.225000,0.493671,0.039136,-0.944802,-0.019810,0.094067,0.001932
268,2.233333,0.498359,0.047240,-0.978602,-0.019860,0.094054,0.001926
269,2.241667,0.501219,0.046492,-0.976929,-0.019852,0.094061,0.001921
270,2.250000,0.502716,0.026807,-0.958527,-0.019808,0.094065,0.001929
271,2.258333,0.504558,0.042931,-0.982695,-0.019843,0.094059,0.001922
272,2.266667,0.503021,0.039418,-0.978681,-0.019827,0.094061,0.001933
273,2.275000,0.499385,0.045493,-0.971715,-0.019836,0.094056,0.001925
274,2.283333,0.501269,0.032413,-0.956140,-0.019819,0.094050,0.001939
275,2.291667,0.494984,0.046682,-0.977311,-0.019858,0.094047,0.001925
276,2.300000,0.504320,0.024519,-0.959911,-0.019799,0.094068,0.001942
277,2.308333,0.500229,0.035554,-0.965838,-0.019809,0.094068,0.001951
278,2.316667,0.498278,0.027476,-0.957292,-0.019814,0.094071,0.001957
279,2.325000,0.502866,0.040860,-0.983229,-0.019832,0.094056,0.001956
280,2.333333,0.476704,0.024229,-0.951109,-0.019798,0.094021,0.001968
281,2.341667,0.498599,0.034153,-0.960597,-0.019821,0.094063,0.001957
282,2.350000,0.499867,0.022305,-0.956175,-0.019801,0.094058,0.001959
283,2.358333,0.486149,0.044939,-0.979528,-0.019848,0.094039,0.001952
284,2.366667,0.497382,0.026951,-0.962785,-0.019795,0.094063,0.001964
285,2.375000,0.493464,0.047519,-0.974679,-0.019857,0.094049,0.001964
286,2.383333,0.495685,0.039538,-0.981626,-0.019870,0.094051,0.001953
287,2.391667,0.501109,0.017216,-0.967712,-0.019792,0.094064,0.001962
288,2.400000,0.499235,0.016982,-0.958626,-0.019791,0.094056,0.001961
289,2.408333,0.505827,0.021740,-0.957798,-0.019802,0.094062,0.001951
290,2.416667,0.494341,0.043828,-0.975141,-0.019854,0.094046,0.001960
291,2.425000,0.493937,0.052493,-0.975998,-0.019848,0.094030,0.001964
292,2.433333,0.501099,0.048107,-0.974810,-0.019851,0.094045,0.001957
293,2.441667,0.498511,0.030370,-0.947295,-0.019813,0.094059,0.001962
294,2.450000,0.489138,0.048011,-0.965370,-0.019866,0.094045,0.001950
295,2.458333,0.497393,0.042598,-0.979571,-0.019851,0.094054,0.001956
296,2.466667,0.499579,0.023728,-0.947276,-0.019807,0.094056,0.001974
297,2.475000,0.505721,0.034612,-0.953913,-0.019826,0.094061,0.001975
298,2.483333,0.504325,0.042221,-0.981206,-0.019847,0.094048,0.001966
