Format Version,1.23,Take Name,MS010MPT006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-03-25 01.02.42.131 PM,Total Frames in Take,6741,Total Exported Frames,6741,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
45,0.375000,0.079232,0.011746,-0.089197,-0.019580,0.095153,0.001321
46,0.383333,0.076524,0.014986,-0.091481,-0.019565,0.095152,0.001315
47,0.391667,0.072960,0.013922,-0.092719,-0.019557,0.095148,0.001321
48,0.400000,0.076341,0.012040,-0.084743,-0.019570,0.095155,0.001311
49,0.408333,0.078533,0.013051,-0.090902,-0.019558,0.095143,0.001313
50,0.416667,0.080373,0.014904,-0.084278,-0.019571,0.095151,0.001319
51,0.425000,0.077153,0.013768,-0.091360,-0.019560,0.095152,0.001322
52,0.433333,0.075267,0.012238,-0.090995,-0.019572,0.095148,0.001322
53,0.441667,0.071731,0.021892,-0.058589,-0.019527,0.095109,0.001321
54,0.450000,0.081248,0.017680,-0.097657,-0.019557,0.095155,0.001308
55,0.458333,0.076198,0.016174,-0.094233,-0.019552,0.095147,0.001302
56,0.466667,0.077335,0.011168,-0.097693,-0.019565,0.095144,0.001319
57,0.475000,0.077533,0.019711,-0.058728,-0.019522,0.095103,0.001321
58,0.483333,0.072691,0.017145,-0.061275,-0.019524,0.095103,0.001323
59,0.491667,0.080493,0.011765,-0.090488,-0.019571,0.095160,0.001308
60,0.500000,0.086053,0.015281,-0.093382,-0.019561,0.095159,0.001306
61,0.508333,0.085747,0.014029,-0.094870,-0.019566,0.095158,0.001318
62,0.516667,0.076352,0.024436,-0.054600,-0.019537,0.095115,0.001311
63,0.525000,0.085267,-0.007878,-0.132150,-0.019613,0.095200,0.001264
64,0.533333,0.082532,0.023655,-0.059258,-0.019548,0.095117,0.001310
65,0.541667,0.085795,0.020679,-0.092535,-0.019576,0.095163,0.001298
66,0.550000,0.091617,0.015710,-0.092778,-0.019574,0.095173,0.001308
67,0.558333,0.079638,0.014272,-0.099758,-0.019571,0.095159,0.001298
68,0.566667,0.082938,0.015004,-0.095012,-0.019570,0.095163,0.001302
69,0.575000,0.082337,0.019206,-0.065222,-0.019551,0.095113,0.001309
70,0.583333,0.089251,0.017309,-0.099716,-0.019563,0.095152,0.001295
71,0.591667,0.076463,0.019814,-0.066749,-0.019541,0.095108,0.001314
72,0.600000,0.078834,0.019788,-0.088232,-0.019574,0.095160,0.001308
73,0.608333,0.081254,0.014236,-0.059802,-0.019543,0.095101,0.001321
74,0.616667,0.076200,0.018938,-0.088666,-0.019570,0.095157,0.001310
75,0.625000,0.077563,0.018863,-0.062848,-0.019531,0.095112,0.001314
76,0.633333,0.085279,0.016844,-0.098173,-0.019578,0.095152,0.001310
77,0.641667,0.082844,0.014591,-0.095691,-0.019558,0.095161,0.001308
78,0.650000,0.082655,0.020320,-0.064824,-0.019534,0.095108,0.001295
79,0.658333,0.079997,0.019666,-0.095364,-0.019560,0.095154,0.001308
80,0.666667,0.077433,0.017723,-0.061131,-0.019533,0.095108,0.001320
81,0.675000,0.078876,0.018830,-0.058816,-0.019542,0.095110,0.001317
82,0.683333,0.083871,0.015888,-0.094404,-0.019559,0.095148,0.001310
83,0.691667,0.084241,0.019687,-0.089639,-0.019558,0.095156,0.001297
84,0.700000,0.075919,0.021154,-0.055761,-0.019537,0.095109,0.001321
85,0.708333,0.079261,0.016307,-0.088952,-0.019555,0.095153,0.001324
86,0.716667,0.081597,0.020531,-0.091266,-0.019559,0.095160,0.001319
87,0.725000,0.081171,0.019989,-0.091986,-0.019548,0.095162,0.001319
88,0.733333,0.079981,0.015913,-0.064233,-0.019533,0.095108,0.001323
89,0.741667,0.078971,0.020934,-0.058719,-0.019539,0.095108,0.001340
90,0.750000,0.084427,0.011779,-0.096221,-0.019550,0.095156,0.001318
91,0.758333,0.080197,0.016244,-0.090664,-0.019570,0.095161,0.001322
92,0.766667,0.080449,0.015466,-0.092041,-0.019579,0.095156,0.001322
93,0.775000,0.085307,0.016110,-0.096126,-0.019558,0.095162,0.001312
94,0.783333,0.088139,-0.009570,-0.131770,-0.019605,0.095205,0.001283
95,0.791667,0.080059,0.015263,-0.059940,-0.019549,0.095112,0.001323
96,0.800000,0.087042,0.011518,-0.093887,-0.019564,0.095165,0.001315
97,0.808333,0.074918,0.015387,-0.059220,-0.019551,0.095117,0.001328
98,0.816667,0.086480,0.011628,-0.097272,-0.019553,0.095156,0.001315
99,0.825000,0.077184,0.017109,-0.094886,-0.019560,0.095161,0.001309
100,0.833333,0.076869,0.017193,-0.061967,-0.019542,0.095114,0.001335
101,0.841667,0.085481,0.020347,-0.096633,-0.019563,0.095154,0.001317
102,0.850000,0.084660,0.017203,-0.060804,-0.019524,0.095111,0.001323
103,0.858333,0.078027,0.015150,-0.094767,-0.019555,0.095159,0.001321
104,0.866667,0.086414,0.015415,-0.091944,-0.019566,0.095161,0.001314
105,0.875000,0.071024,0.019224,-0.054528,-0.019528,0.095112,0.001322
106,0.883333,0.087923,0.005364,-0.123502,-0.019619,0.095203,0.001278
107,0.891667,0.081458,0.013898,-0.088243,-0.019557,0.095158,0.001314
108,0.900000,0.082840,0.015416,-0.097246,-0.019560,0.095156,0.001313
109,0.908333,0.082583,0.017903,-0.090930,-0.019554,0.095158,0.001316
110,0.916667,0.080990,0.023447,-0.061521,-0.019528,0.095114,0.001325
111,0.925000,0.081022,0.017288,-0.092352,-0.019566,0.095161,0.001312
112,0.933333,0.090354,0.005435,-0.124243,-0.019609,0.095215,0.001277
113,0.941667,0.083921,0.019525,-0.082132,-0.019576,0.095177,0.001314
114,0.950000,0.087556,0.015781,-0.093463,-0.019558,0.095163,0.001307
115,0.958333,0.076599,0.017117,-0.058334,-0.019542,0.095121,0.001324
116,0.966667,0.076605,0.019992,-0.055416,-0.019543,0.095120,0.001328
117,0.975000,0.081573,0.012603,-0.095178,-0.019566,0.095163,0.001319
118,0.983333,0.078389,0.020407,-0.059118,-0.019542,0.095111,0.001328
119,0.991667,0.081265,0.020469,-0.060004,-0.019541,0.095106,0.001328
120,1.000000,0.077434,0.016663,-0.063449,-0.019539,0.095115,0.001320
121,1.008333,0.076837,0.022507,-0.060462,-0.019543,0.095118,0.001327
122,1.016667,0.080526,0.015125,-0.055378,-0.019540,0.095117,0.001333
123,1.025000,0.080982,0.014772,-0.060802,-0.019528,0.095116,0.001339
124,1.033333,0.076850,0.018029,-0.059506,-0.019538,0.095111,0.001332
125,1.041667,0.086262,0.015861,-0.103654,-0.019554,0.095164,0.001315
126,1.050000,0.073427,0.016680,-0.058489,-0.019540,0.095108,0.001324
127,1.058333,0.073740,0.016195,-0.059341,-0.019543,0.095118,0.001324
128,1.066667,0.081429,0.018168,-0.095755,-0.019563,0.095162,0.001308
129,1.075000,0.077468,0.014990,-0.097131,-0.019557,0.095157,0.001312
130,1.083333,0.080002,0.019421,-0.063031,-0.019524,0.095110,0.001318
131,1.091667,0.080991,0.015623,-0.062799,-0.019539,0.095112,0.001320
132,1.100000,0.075269,0.012446,-0.061897,-0.019523,0.095117,0.001314
133,1.108333,0.083499,0.011945,-0.059601,-0.019532,0.095111,0.001299
134,1.116667,0.088611,0.019942,-0.062186,-0.019519,0.095104,0.001311
135,1.125000,0.068987,0.015251,-0.059419,-0.019530,0.095104,0.001321
136,1.133333,0.078584,0.024203,-0.056302,-0.019529,0.095109,0.001310
137,1.141667,0.076312,0.018530,-0.058562,-0.019522,0.095110,0.001312
138,1.150000,0.077330,0.017161,-0.057840,-0.019536,0.095120,0.001311
139,1.158333,0.080531,0.015401,-0.054172,-0.019516,0.095122,0.001310
140,1.166667,0.082950,0.017316,-0.063681,-0.019523,0.095118,0.001307
141,1.175000,0.084789,0.017764,-0.096717,-0.019550,0.095170,0.001300
142,1.183333,0.078533,0.020245,-0.068146,-0.019516,0.095121,0.001311
143,1.191667,0.081126,0.014573,-0.064521,-0.019520,0.095127,0.001315
144,1.200000,0.076048,0.020028,-0.093624,-0.019554,0.095174,0.001313
145,1.208333,0.089943,0.016008,-0.098930,-0.019559,0.095179,0.001304
146,1.216667,0.082435,0.015597,-0.093803,-0.019555,0.095164,0.001293
147,1.225000,0.078241,0.017330,-0.061655,-0.019530,0.095119,0.001311
148,1.233333,0.079622,0.020462,-0.052836,-0.019534,0.095110,0.001320
149,1.241667,0.076118,0.019295,-0.058426,-0.019521,0.095115,0.001319
150,1.250000,0.082702,0.016134,-0.060803,-0.019524,0.095111,0.001314
151,1.258333,0.082869,0.017775,-0.063445,-0.019522,0.095107,0.001314
152,1.266667,0.076044,0.017012,-0.064493,-0.019527,0.095108,0.001319
153,1.275000,0.075537,0.023391,-0.063657,-0.019516,0.095104,0.001321
154,1.283333,0.080621,0.021340,-0.064366,-0.019515,0.095096,0.001321
155,1.291667,0.074897,0.025294,-0.060994,-0.019522,0.095104,0.001320
156,1.300000,0.078459,0.016567,-0.064202,-0.019518,0.095094,0.001316
157,1.308333,0.074190,0.017306,-0.059713,-0.019535,0.095104,0.001324
158,1.316667,0.083440,0.019026,-0.064798,-0.019528,0.095101,0.001321
159,1.325000,0.080965,0.014077,-0.098830,-0.019556,0.095156,0.001305
160,1.333333,0.077172,0.020477,-0.055447,-0.019525,0.095106,0.001324
161,1.341667,0.078692,0.025095,-0.062844,-0.019536,0.095100,0.001321
162,1.350000,0.077687,0.014321,-0.062707,-0.019540,0.095107,0.001329
163,1.358333,0.083771,0.022071,-0.059466,-0.019540,0.095106,0.001331
164,1.366667,0.079618,0.021522,-0.092760,-0.019575,0.095148,0.001318
165,1.375000,0.079989,0.018621,-0.099657,-0.019567,0.095143,0.001312
166,1.383333,0.079924,0.016449,-0.056141,-0.019538,0.095109,0.001324
167,1.391667,0.089038,0.012340,-0.090193,-0.019573,0.095164,0.001309
168,1.400000,0.078489,0.019088,-0.061329,-0.019537,0.095116,0.001330
169,1.408333,0.076641,0.019276,-0.055997,-0.019551,0.095113,0.001326
170,1.416667,0.081083,0.018541,-0.059826,-0.019555,0.095113,0.001324
171,1.425000,0.076121,0.017385,-0.058159,-0.019550,0.095107,0.001323
172,1.433333,0.074091,0.025533,-0.058901,-0.019547,0.095108,0.001327
173,1.441667,0.079261,0.013893,-0.055056,-0.019542,0.095105,0.001345
174,1.450000,0.078073,0.015354,-0.058598,-0.019543,0.095106,0.001341
175,1.458333,0.077762,0.020676,-0.058363,-0.019550,0.095110,0.001319
176,1.466667,0.079182,0.019870,-0.059202,-0.019542,0.095108,0.001325
177,1.475000,0.077131,0.014574,-0.060040,-0.019548,0.095107,0.001339
178,1.483333,0.082552,0.014965,-0.090715,-0.019565,0.095146,0.001331
179,1.491667,0.083453,0.019835,-0.100363,-0.019558,0.095157,0.001324
180,1.500000,0.081508,0.018635,-0.054715,-0.019544,0.095121,0.001344
181,1.508333,0.078475,0.020203,-0.055060,-0.019544,0.095117,0.001346
182,1.516667,0.083075,0.015154,-0.088107,-0.019577,0.095157,0.001334
183,1.525000,0.077754,0.012302,-0.057240,-0.019557,0.095109,0.001334
184,1.533333,0.078298,0.020561,-0.096300,-0.019577,0.095147,0.001314
185,1.541667,0.077615,0.019005,-0.094425,-0.019569,0.095149,0.001310
186,1.550000,0.077540,0.025054,-0.053689,-0.019558,0.095106,0.001326
187,1.558333,0.079191,0.018109,-0.057351,-0.019541,0.095110,0.001334
188,1.566667,0.078576,0.016758,-0.081615,-0.019582,0.095169,0.001330
189,1.575000,0.077436,0.011570,-0.091126,-0.019582,0.095156,0.001311
190,1.583333,0.080233,0.021141,-0.052502,-0.019559,0.095118,0.001346
191,1.591667,0.074132,0.020665,-0.092728,-0.019569,0.095151,0.001335
192,1.600000,0.080721,0.018347,-0.054735,-0.019550,0.095106,0.001353
193,1.608333,0.086210,0.019923,-0.093188,-0.019566,0.095149,0.001326
194,1.616667,0.083161,0.014288,-0.091252,-0.019571,0.095149,0.001324
195,1.625000,0.080003,0.018722,-0.057532,-0.019547,0.095110,0.001335
196,1.633333,0.078728,0.017241,-0.060485,-0.019541,0.095113,0.001320
197,1.641667,0.080932,0.016202,-0.055641,-0.019561,0.095113,0.001312
198,1.650000,0.070917,0.014465,-0.089425,-0.019591,0.095155,0.001306
199,1.658333,0.077463,0.019765,-0.053052,-0.019556,0.095112,0.001309
200,1.666667,0.081911,0.019049,-0.059591,-0.019550,0.095110,0.001321
201,1.675000,0.078617,0.018438,-0.092761,-0.019585,0.095149,0.001317
202,1.683333,0.084527,0.014772,-0.092971,-0.019582,0.095161,0.001310
203,1.691667,0.078456,0.021491,-0.090694,-0.019587,0.095160,0.001312
204,1.700000,0.076090,0.019230,-0.062024,-0.019548,0.095115,0.001322
205,1.708333,0.078847,0.022486,-0.054564,-0.019558,0.095111,0.001305
206,1.716667,0.081580,0.022675,-0.094703,-0.019573,0.095163,0.001304
207,1.725000,0.087079,0.018081,-0.095141,-0.019569,0.095164,0.001305
208,1.733333,0.080887,0.016184,-0.099305,-0.019564,0.095148,0.001316
209,1.741667,0.078484,0.029160,-0.056715,-0.019551,0.095112,0.001313
210,1.750000,0.079483,0.019407,-0.099930,-0.019561,0.095164,0.001302
211,1.758333,0.073824,0.028212,-0.058221,-0.019545,0.095109,0.001306
212,1.766667,0.080389,0.015277,-0.097632,-0.019562,0.095154,0.001305
213,1.775000,0.084407,0.023301,-0.057120,-0.019543,0.095112,0.001305
214,1.783333,0.079991,0.023055,-0.057900,-0.019545,0.095114,0.001307
215,1.791667,0.073137,0.023218,-0.054518,-0.019544,0.095115,0.001309
216,1.800000,0.072840,0.019128,-0.066359,-0.019543,0.095104,0.001314
217,1.808333,0.078008,0.017028,-0.067826,-0.019538,0.095099,0.001317
218,1.816667,0.086017,0.023516,-0.098598,-0.019571,0.095166,0.001300
219,1.825000,0.080079,0.023562,-0.059898,-0.019546,0.095108,0.001326
220,1.833333,0.078506,0.016083,-0.059569,-0.019544,0.095110,0.001322
221,1.841667,0.077518,0.017457,-0.091599,-0.019576,0.095152,0.001311
222,1.850000,0.081117,0.022587,-0.062607,-0.019535,0.095110,0.001316
223,1.858333,0.077492,0.022802,-0.063163,-0.019543,0.095106,0.001327
224,1.866667,0.074377,0.021768,-0.063246,-0.019538,0.095103,0.001325
225,1.875000,0.080036,0.020885,-0.062819,-0.019526,0.095107,0.001315
226,1.883333,0.083514,0.018686,-0.094956,-0.019564,0.095149,0.001305
227,1.891667,0.081897,0.014025,-0.096428,-0.019549,0.095155,0.001303
228,1.900000,0.076662,0.020342,-0.054923,-0.019522,0.095118,0.001305
229,1.908333,0.080316,0.017102,-0.062416,-0.019522,0.095116,0.001313
230,1.916667,0.075793,0.020543,-0.063334,-0.019521,0.095106,0.001304
231,1.925000,0.081556,0.023055,-0.065159,-0.019520,0.095104,0.001308
232,1.933333,0.072545,0.017927,-0.063802,-0.019524,0.095103,0.001302
233,1.941667,0.080286,0.019811,-0.061462,-0.019526,0.095112,0.001294
234,1.950000,0.076342,0.019352,-0.062906,-0.019519,0.095117,0.001297
235,1.958333,0.081860,0.017679,-0.065518,-0.019513,0.095113,0.001287
236,1.966667,0.081943,0.027051,-0.060616,-0.019536,0.095112,0.001286
237,1.975000,0.082593,0.015497,-0.060294,-0.019535,0.095110,0.001293
238,1.983333,0.085666,0.019568,-0.063938,-0.019524,0.095106,0.001296
239,1.991667,0.084352,0.018283,-0.066359,-0.019525,0.095110,0.001299
240,2.000000,0.083020,0.018094,-0.062885,-0.019518,0.095110,0.001295
241,2.008333,0.082088,0.020506,-0.068389,-0.019522,0.095103,0.001301
242,2.016667,0.079486,0.022545,-0.063073,-0.019538,0.095116,0.001310
243,2.025000,0.082499,0.016093,-0.065329,-0.019535,0.095115,0.001316
244,2.033333,0.088948,0.021382,-0.099066,-0.019558,0.095157,0.001301
245,2.041667,0.082385,0.013914,-0.102906,-0.019557,0.095151,0.001309
246,2.050000,0.079861,0.017700,-0.064105,-0.019531,0.095112,0.001318
247,2.058333,0.083342,0.013866,-0.095652,-0.019561,0.095154,0.001311
248,2.066667,0.083176,0.012505,-0.096609,-0.019558,0.095153,0.001316
249,2.075000,0.083171,0.014660,-0.091197,-0.019571,0.095160,0.001318
250,2.083333,0.077130,0.018764,-0.057563,-0.019543,0.095111,0.001321
251,2.091667,0.076331,0.017680,-0.058224,-0.019547,0.095110,0.001325
252,2.100000,0.078998,0.016276,-0.092415,-0.019567,0.095150,0.001321
253,2.108333,0.080692,0.022267,-0.058381,-0.019538,0.095115,0.001326
254,2.116667,0.087903,0.016925,-0.097625,-0.019551,0.095159,0.001313
255,2.125000,0.071034,0.017585,-0.059583,-0.019538,0.095116,0.001323
256,2.133333,0.077175,0.015691,-0.067521,-0.019540,0.095114,0.001332
257,2.141667,0.081731,0.020295,-0.059685,-0.019533,0.095109,0.001316
258,2.150000,0.085492,0.017517,-0.095608,-0.019569,0.095160,0.001318
259,2.158333,0.084742,0.012085,-0.094631,-0.019572,0.095170,0.001316
260,2.166667,0.086146,0.013280,-0.099744,-0.019574,0.095159,0.001312
261,2.175000,0.079648,0.022479,-0.053467,-0.019556,0.095123,0.001317
262,2.183333,0.088142,0.018802,-0.090942,-0.019575,0.095167,0.001312
263,2.191667,0.078247,0.019547,-0.054487,-0.019547,0.095115,0.001314
264,2.200000,0.080341,0.019363,-0.058756,-0.019551,0.095115,0.001310
265,2.208333,0.091179,0.017476,-0.092932,-0.019581,0.095153,0.001307
266,2.216667,0.078030,0.019523,-0.056518,-0.019534,0.095115,0.001319
267,2.225000,0.078120,0.016655,-0.092624,-0.019574,0.095167,0.001313
268,2.233333,0.078750,0.021212,-0.059733,-0.019538,0.095106,0.001322
269,2.241667,0.079273,0.016602,-0.096312,-0.019568,0.095160,0.001306
270,2.250000,0.083523,0.021618,-0.058415,-0.019530,0.095115,0.001306
271,2.258333,0.077483,0.020734,-0.059063,-0.019533,0.095116,0.001302
272,2.266667,0.083384,0.019340,-0.095850,-0.019564,0.095160,0.001306
273,2.275000,0.079259,0.024658,-0.058709,-0.019544,0.095112,0.001315
274,2.283333,0.080367,0.009893,-0.096593,-0.019569,0.095153,0.001309
275,2.291667,0.087830,0.019637,-0.094713,-0.019573,0.095157,0.001317
276,2.300000,0.081671,0.017138,-0.060210,-0.019540,0.095109,0.001324
277,2.308333,0.080714,0.018064,-0.057494,-0.019535,0.095108,0.001320
278,2.316667,0.088173,0.016658,-0.091326,-0.019573,0.095151,0.001310
279,2.325000,0.079313,0.017124,-0.097928,-0.019565,0.095146,0.001308
280,2.333333,0.080357,0.019306,-0.058765,-0.019537,0.095096,0.001325
281,2.341667,0.087279,0.017550,-0.091058,-0.019563,0.095145,0.001306
282,2.350000,0.072806,0.022253,-0.059045,-0.019534,0.095101,0.001311
283,2.358333,0.075590,0.017832,-0.061414,-0.019539,0.095107,0.001310
284,2.366667,0.083912,0.016981,-0.101450,-0.019553,0.095147,0.001311
285,2.375000,0.079212,0.017876,-0.061301,-0.019539,0.095107,0.001309
286,2.383333,0.082474,0.018321,-0.062890,-0.019540,0.095112,0.001301
287,2.391667,0.079995,0.019401,-0.054509,-0.019533,0.095107,0.001306
288,2.400000,0.083314,0.011009,-0.099707,-0.019567,0.095153,0.001296
289,2.408333,0.085834,0.023690,-0.095736,-0.019578,0.095155,0.001299
290,2.416667,0.080894,0.020821,-0.059424,-0.019542,0.095110,0.001316
291,2.425000,0.081051,0.011371,-0.089081,-0.019583,0.095161,0.001311
292,2.433333,0.075740,0.017641,-0.059879,-0.019536,0.095111,0.001320
293,2.441667,0.080969,0.013108,-0.065086,-0.019545,0.095112,0.001307
294,2.450000,0.079074,0.021986,-0.063415,-0.019535,0.095106,0.001312
295,2.458333,0.079870,0.021003,-0.061615,-0.019536,0.095098,0.001314
296,2.466667,0.082550,0.013422,-0.100649,-0.019554,0.095139,0.001309
297,2.475000,0.078022,0.018193,-0.061824,-0.019536,0.095103,0.001312
298,2.483333,0.089470,0.014752,-0.098185,-0.019577,0.095149,0.001306
299,2.491667,0.066997,0.018425,-0.062666,-0.019535,0.095096,0.001305
300,2.500000,0.075532,0.022904,-0.057219,-0.019547,0.095099,0.001312
301,2.508333,0.077241,0.023307,-0.061799,-0.019547,0.095096,0.001312
302,2.516667,0.074868,0.019917,-0.061275,-0.019538,0.095094,0.001321
303,2.525000,0.077069,0.013681,-0.091404,-0.019587,0.095138,0.001324
304,2.533333,0.072520,0.022436,-0.064699,-0.019544,0.095091,0.001312
305,2.541667,0.075220,0.023077,-0.061490,-0.019546,0.095113,0.001306
306,2.550000,0.075752,0.017640,-0.063556,-0.019533,0.095101,0.001311
307,2.558333,0.072098,0.022314,-0.061745,-0.019549,0.095102,0.001311
308,2.566667,0.075674,0.025267,-0.062345,-0.019549,0.095115,0.001319
309,2.575000,0.082458,0.017907,-0.097966,-0.019573,0.095156,0.001302
310,2.583333,0.085196,0.018764,-0.091519,-0.019581,0.095150,0.001312
311,2.591667,0.084826,0.015965,-0.092182,-0.019571,0.095152,0.001313
312,2.600000,0.081753,0.013970,-0.094803,-0.019568,0.095151,0.001318
313,2.608333,0.078056,0.020439,-0.055487,-0.019549,0.095109,0.001316
314,2.616667,0.083801,0.018150,-0.095091,-0.019564,0.095145,0.001314
315,2.625000,0.090944,0.017205,-0.097958,-0.019569,0.095161,0.001303
316,2.633333,0.080108,0.021506,-0.054915,-0.019551,0.095122,0.001305
317,2.641667,0.083050,0.018242,-0.091562,-0.019564,0.095160,0.001296
318,2.650000,0.086144,0.017857,-0.095124,-0.019574,0.095159,0.001291
319,2.658333,0.076837,0.016762,-0.058234,-0.019537,0.095115,0.001312
320,2.666667,0.085166,0.017189,-0.095615,-0.019560,0.095161,0.001301
321,2.675000,0.082088,0.011985,-0.094583,-0.019572,0.095163,0.001318
322,2.683333,0.082642,0.013647,-0.095373,-0.019570,0.095154,0.001323
323,2.691667,0.081990,0.022171,-0.059298,-0.019547,0.095110,0.001329
324,2.700000,0.077777,0.020599,-0.063307,-0.019538,0.095103,0.001328
325,2.708333,0.080369,0.019680,-0.094009,-0.019576,0.095142,0.001317
326,2.716667,0.079546,0.021514,-0.093344,-0.019571,0.095146,0.001316
327,2.725000,0.077989,0.019618,-0.055337,-0.019554,0.095114,0.001326
328,2.733333,0.080768,0.020846,-0.062673,-0.019549,0.095110,0.001320
329,2.741667,0.080317,0.014111,-0.094466,-0.019578,0.095156,0.001317
330,2.750000,0.081636,0.023148,-0.064260,-0.019544,0.095104,0.001326
331,2.758333,0.071711,0.017557,-0.062108,-0.019527,0.095114,0.001328
332,2.766667,0.078387,0.015773,-0.055051,-0.019550,0.095112,0.001323
333,2.775000,0.076053,0.019033,-0.097071,-0.019574,0.095150,0.001322
334,2.783333,0.079062,0.021253,-0.060114,-0.019526,0.095113,0.001328
335,2.791667,0.080995,0.016169,-0.094447,-0.019565,0.095154,0.001319
336,2.800000,0.083382,0.016776,-0.092062,-0.019563,0.095159,0.001316
337,2.808333,0.076618,0.027433,-0.058870,-0.019550,0.095119,0.001324
338,2.816667,0.078949,0.015226,-0.057688,-0.019542,0.095109,0.001330
339,2.825000,0.076422,0.017728,-0.059370,-0.019549,0.095106,0.001318
340,2.833333,0.083533,0.014835,-0.093277,-0.019569,0.095154,0.001306
341,2.841667,0.081694,0.018906,-0.061977,-0.019527,0.095111,0.001307
342,2.850000,0.087707,0.018284,-0.097877,-0.019574,0.095149,0.001298
