Format Version,1.0,
Take Name,MS010MPT009,
Capture Frame Rate,120.00,
Export Frame Rate,120.00,
Capture Start Time,25 Mar 2022 13:21:07 +0100,
Total Frames In Take,32582,
Total Exported Frames,32582,
Coordinate Space,Local,
Device Name,NIDAQ USB-6210 31683603,
Device Type,1,
Device Channel Count,6,
Mocap Rate,120.00,
Mocap Rate Multiple,1.00

MocapFrame, MocapTime, DeviceFrame,Dev2/ai0,Dev2/ai1,Dev2/ai2,Dev2/ai3,Dev2/ai4,Dev2/ai5
87,0.725000,87,-0.911376,0.027993,-0.011148,-0.096664,0.363481,-0.259146
88,0.733333,88,-0.897890,0.036544,-0.014437,-0.102585,0.357890,-0.274934
89,0.741667,89,-0.888023,0.037531,-0.016081,-0.106532,0.352956,-0.264738
90,0.750000,90,-0.890654,0.044109,-0.014437,-0.086797,0.349996,-0.256844
91,0.758333,91,-0.892299,0.071409,-0.007859,-0.079232,0.345391,-0.244016
92,0.766667,92,-0.894601,0.085223,-0.000951,-0.062129,0.343747,-0.227900
93,0.775000,93,-0.890654,0.094433,-0.004241,-0.050288,0.339800,-0.221321
94,0.783333,94,-0.885063,0.096406,-0.002596,-0.057195,0.337826,-0.217703
95,0.791667,95,-0.883747,0.072724,0.001022,-0.055879,0.333550,-0.231847
96,0.800000,96,-0.892628,0.064173,0.005627,-0.082850,0.337497,-0.244674
97,0.808333,97,-0.918940,0.045754,0.004969,-0.092389,0.348022,-0.265067
98,0.816667,98,-0.917296,0.030295,0.007271,-0.093375,0.350325,-0.266382
99,0.825000,99,-0.909731,0.047727,0.006285,-0.100282,0.345062,-0.267698
100,0.833333,100,-0.896575,0.052003,-0.007201,-0.090744,0.339142,-0.262435
101,0.841667,101,-0.886049,0.065160,-0.007859,-0.078245,0.348351,-0.234807
102,0.850000,102,-0.908415,0.088183,-0.000623,-0.063773,0.354930,-0.229873
103,0.858333,103,-0.911376,0.083907,-0.007201,-0.056208,0.359534,-0.222966
104,0.866667,104,-0.900522,0.085223,-0.007859,-0.057853,0.355916,-0.226584
105,0.875000,105,-0.894272,0.069435,-0.010490,-0.063444,0.354272,-0.239083
106,0.883333,106,-0.896903,0.055292,-0.014766,-0.078245,0.356574,-0.249608
107,0.891667,107,-0.896246,0.036544,-0.012134,-0.099953,0.355258,-0.254541
108,0.900000,108,-0.896575,0.032268,-0.011148,-0.090744,0.355258,-0.261448
109,0.908333,109,-0.894272,0.046412,-0.012134,-0.091731,0.351640,-0.258817
110,0.916667,110,-0.894601,0.051016,-0.009503,-0.088113,0.352627,-0.242043
111,0.925000,111,-0.898548,0.073053,-0.010161,-0.061471,0.353943,-0.236122
112,0.933333,112,-0.899864,0.086868,-0.005885,-0.063444,0.349996,-0.227242
113,0.941667,113,-0.895259,0.082592,-0.002596,-0.058511,0.343747,-0.223953
114,0.950000,114,-0.889010,0.085552,-0.000951,-0.063444,0.344404,-0.231518
115,0.958333,115,-0.897561,0.070093,-0.005556,-0.066405,0.349667,-0.245003
116,0.966667,116,-0.906113,0.045096,0.001351,-0.083508,0.351312,-0.254870
117,0.975000,117,-0.906113,0.035886,0.004640,-0.096993,0.352298,-0.256186
118,0.983333,118,-0.894930,0.042136,-0.003912,-0.096007,0.345062,-0.263422
119,0.991667,119,-0.885392,0.041807,-0.009832,-0.083179,0.345720,-0.253226
120,1.000000,120,-0.880787,0.062528,-0.009832,-0.078245,0.346707,-0.248292
121,1.008333,121,-0.888023,0.073382,-0.005885,-0.071009,0.346378,-0.233162
122,1.016667,122,-0.896246,0.084236,-0.002925,-0.056537,0.350654,-0.227900
123,1.025000,123,-0.895917,0.084565,-0.005556,-0.059826,0.350654,-0.229544
124,1.033333,124,-0.881445,0.077329,-0.007859,-0.071338,0.344404,-0.230202
125,1.041667,125,-0.876840,0.062857,-0.005556,-0.075285,0.342102,-0.242372
126,1.050000,126,-0.890654,0.049372,-0.005885,-0.077588,0.346049,-0.253226
127,1.058333,127,-0.899864,0.051016,0.002667,-0.101598,0.349338,-0.266711
128,1.066667,128,-0.914336,0.031611,0.009574,-0.094362,0.352298,-0.264080
129,1.075000,129,-0.918612,0.040491,0.003324,-0.093375,0.352956,-0.258817
130,1.083333,130,-0.900193,0.053319,-0.000623,-0.080548,0.350983,-0.253555
131,1.091667,131,-0.880458,0.068120,-0.010490,-0.064102,0.341115,-0.232833
132,1.100000,132,-0.876840,0.088512,-0.008516,-0.068378,0.341444,-0.220335
133,1.108333,133,-0.887365,0.085881,-0.008845,-0.048972,0.349338,-0.222637
134,1.116667,134,-0.896246,0.093446,-0.006543,-0.059498,0.353614,-0.225597
135,1.125000,135,-0.908086,0.076014,-0.000623,-0.068707,0.355258,-0.240398
136,1.133333,136,-0.905455,0.054305,0.002667,-0.080548,0.353614,-0.253226
137,1.141667,137,-0.895588,0.052003,-0.002925,-0.103900,0.350654,-0.268027
138,1.150000,138,-0.891312,0.031611,-0.011148,-0.100611,0.353614,-0.269342
139,1.158333,139,-0.887694,0.027006,-0.006872,-0.097322,0.349338,-0.264080
140,1.166667,140,-0.892299,0.052003,0.003653,-0.099953,0.341115,-0.258488
141,1.175000,141,-0.906113,0.056279,-0.000951,-0.063444,0.354601,-0.249937
142,1.183333,142,-0.905784,0.077000,-0.002596,-0.060484,0.350654,-0.228886
143,1.191667,143,-0.900522,0.091143,0.007600,-0.058511,0.342102,-0.224939
144,1.200000,144,-0.895588,0.079960,0.009574,-0.047986,0.338813,-0.226913
145,1.208333,145,-0.889667,0.084565,0.002338,-0.070680,0.335853,-0.231518
146,1.216667,146,-0.893943,0.057923,0.003653,-0.074298,0.340786,-0.250594
147,1.225000,147,-0.891312,0.046412,0.003982,-0.100611,0.337497,-0.262435
148,1.233333,148,-0.897232,0.035558,0.002667,-0.100611,0.332235,-0.270987
149,1.241667,149,-0.895259,0.038189,0.000364,-0.099953,0.342102,-0.259804
150,1.250000,150,-0.901179,0.058910,-0.002267,-0.095678,0.346707,-0.257502
151,1.258333,151,-0.902495,0.058252,-0.002267,-0.066734,0.345720,-0.243687
152,1.266667,152,-0.905455,0.078974,0.003982,-0.066076,0.349667,-0.228229
153,1.275000,153,-0.909402,0.081276,-0.000623,-0.052590,0.353943,-0.228229
154,1.283333,154,-0.907100,0.070093,0.004311,-0.049301,0.350325,-0.224282
155,1.291667,155,-0.904468,0.076014,0.009245,-0.069694,0.341115,-0.239083
156,1.300000,156,-0.901837,0.048385,0.010889,-0.069365,0.340129,-0.245003
157,1.308333,157,-0.905455,0.052003,0.011547,-0.085153,0.339800,-0.257502
158,1.316667,158,-0.918283,0.044109,0.020757,-0.100282,0.330590,-0.272960
159,1.325000,159,-0.914665,0.041149,0.026348,-0.099953,0.331577,-0.258488
160,1.333333,160,-0.912362,0.057923,0.018454,-0.086797,0.330261,-0.262764
161,1.341667,161,-0.897561,0.066475,0.013521,-0.083508,0.327301,-0.244016
162,1.350000,162,-0.901508,0.075356,0.016152,-0.072654,0.321381,-0.235465
163,1.358333,163,-0.909731,0.077987,0.020428,-0.053906,0.326972,-0.232175
164,1.366667,164,-0.917625,0.083578,0.015823,-0.064760,0.334537,-0.229873
165,1.375000,165,-0.914994,0.069435,0.013521,-0.066405,0.334208,-0.233162
166,1.383333,166,-0.906771,0.059897,0.015165,-0.066076,0.333879,-0.239740
167,1.391667,167,-0.909073,0.046412,0.010560,-0.077259,0.338155,-0.255199
168,1.400000,168,-0.905126,0.043451,0.006613,-0.090086,0.339800,-0.254870
169,1.408333,169,-0.900850,0.047398,0.004969,-0.086797,0.339142,-0.253884
170,1.416667,170,-0.897561,0.050359,0.008916,-0.080877,0.337826,-0.252897
171,1.425000,171,-0.900850,0.063186,0.009245,-0.075614,0.336839,-0.247305
172,1.433333,172,-0.898219,0.078974,0.008587,-0.071996,0.340129,-0.237109
173,1.441667,173,-0.900850,0.078645,0.017796,-0.059169,0.334208,-0.241056
174,1.450000,174,-0.898877,0.071409,0.016152,-0.066076,0.332235,-0.237767
175,1.458333,175,-0.898219,0.065160,0.019441,-0.078245,0.328946,-0.245990
176,1.466667,176,-0.897232,0.054634,0.016810,-0.076601,0.329603,-0.251910
177,1.475000,177,-0.890983,0.048385,0.020099,-0.094691,0.324012,-0.247963
178,1.483333,178,-0.892957,0.046083,0.012863,-0.081206,0.323683,-0.257502
179,1.491667,179,-0.890325,0.052990,0.010231,-0.090086,0.325985,-0.248292
180,1.500000,180,-0.891970,0.064173,0.013850,-0.081863,0.327959,-0.243030
181,1.508333,181,-0.898877,0.070422,0.012534,-0.054564,0.330590,-0.249937
182,1.516667,182,-0.892957,0.075356,0.011876,-0.077588,0.333879,-0.231189
183,1.525000,183,-0.903153,0.072396,0.013850,-0.071338,0.338813,-0.249608
184,1.533333,184,-0.916309,0.052661,0.015494,-0.068049,0.346707,-0.257502
185,1.541667,185,-0.925519,0.052003,0.021086,-0.093375,0.348022,-0.249937
186,1.550000,186,-0.915651,0.050359,0.016810,-0.090415,0.342431,-0.265395
187,1.558333,187,-0.897890,0.037202,0.003653,-0.078574,0.340129,-0.255528
188,1.566667,188,-0.878813,0.059897,-0.000951,-0.083508,0.329603,-0.247963
189,1.575000,189,-0.875195,0.064502,0.003653,-0.077916,0.325985,-0.238096
190,1.583333,190,-0.888023,0.069764,0.006942,-0.063444,0.327959,-0.232175
191,1.591667,191,-0.897232,0.076671,0.011218,-0.061471,0.330261,-0.229544
192,1.600000,192,-0.901837,0.077000,0.014178,-0.066405,0.333221,-0.233491
193,1.608333,193,-0.904140,0.068449,0.018125,-0.070023,0.329275,-0.247305
194,1.616667,194,-0.897561,0.055292,0.018454,-0.081206,0.325985,-0.246976
195,1.625000,195,-0.890325,0.057595,0.018783,-0.095349,0.325328,-0.263093
196,1.633333,196,-0.889339,0.043780,0.015494,-0.097980,0.324012,-0.268027
197,1.641667,197,-0.892628,0.045425,0.020428,-0.096335,0.324341,-0.261120
198,1.650000,198,-0.908415,0.051674,0.026348,-0.085153,0.329275,-0.264738
199,1.658333,199,-0.910060,0.063186,0.021414,-0.076930,0.336839,-0.245661
200,1.666667,200,-0.900850,0.067462,0.016810,-0.065418,0.336511,-0.232504
201,1.675000,201,-0.886707,0.078316,0.009903,-0.058182,0.330590,-0.231847
202,1.683333,202,-0.872893,0.074698,-0.001609,-0.064102,0.328617,-0.230202
203,1.691667,203,-0.876182,0.065160,-0.002925,-0.071009,0.335195,-0.229544
204,1.700000,204,-0.892957,0.056937,0.001022,-0.079890,0.340129,-0.252568
205,1.708333,205,-0.894601,0.047069,0.002995,-0.092060,0.343089,-0.252897
206,1.716667,206,-0.888352,0.046083,-0.000294,-0.088771,0.341115,-0.268356
207,1.725000,207,-0.874538,0.046083,-0.000294,-0.097651,0.337168,-0.250594
208,1.733333,208,-0.885063,0.062857,0.003653,-0.081535,0.335853,-0.257830
209,1.741667,209,-0.890983,0.059897,0.007600,-0.066076,0.336839,-0.248950
210,1.750000,210,-0.894930,0.079632,0.010560,-0.074298,0.342431,-0.230860
211,1.758333,211,-0.901179,0.073711,0.012863,-0.052919,0.339471,-0.239740
212,1.766667,212,-0.893285,0.070093,0.011547,-0.064102,0.336182,-0.230531
213,1.775000,213,-0.892957,0.071409,0.008916,-0.072654,0.337168,-0.244674
214,1.783333,214,-0.888681,0.049043,0.004969,-0.074956,0.339142,-0.248950
215,1.791667,215,-0.886049,0.051345,0.003324,-0.096335,0.337826,-0.245003
216,1.800000,216,-0.888023,0.043123,-0.002267,-0.084824,0.335853,-0.262764
217,1.808333,217,-0.878484,0.053977,-0.005556,-0.092717,0.341444,-0.255528
218,1.816667,218,-0.882431,0.055621,-0.007530,-0.090415,0.346707,-0.240069
219,1.825000,219,-0.885392,0.057923,-0.010819,-0.064760,0.349009,-0.250594
220,1.833333,220,-0.868288,0.074369,-0.010490,-0.083837,0.343089,-0.230860
221,1.841667,221,-0.873551,0.069764,-0.006872,-0.063116,0.344076,-0.239411
222,1.850000,222,-0.884076,0.069106,-0.006214,-0.065747,0.350654,-0.246648
223,1.858333,223,-0.890654,0.059239,-0.003912,-0.080877,0.347694,-0.235793
224,1.866667,224,-0.883089,0.058910,0.001351,-0.072983,0.344404,-0.255528
225,1.875000,225,-0.879142,0.051674,-0.001280,-0.089099,0.338155,-0.253884
226,1.883333,226,-0.872893,0.049043,-0.004898,-0.078574,0.337497,-0.249608
227,1.891667,227,-0.881445,0.057266,0.001351,-0.080219,0.336511,-0.250594
228,1.900000,228,-0.891970,0.053977,0.008258,-0.076272,0.334208,-0.249279
229,1.908333,229,-0.893614,0.071738,0.010231,-0.075614,0.334866,-0.240069
230,1.916667,230,-0.891312,0.082263,0.009903,-0.071996,0.332564,-0.239740
231,1.925000,231,-0.877827,0.070093,0.004640,-0.071996,0.327959,-0.238425
232,1.933333,232,-0.869933,0.068120,0.002338,-0.077259,0.321381,-0.237438
233,1.941667,233,-0.878156,0.066475,0.006613,-0.080548,0.324341,-0.248950
234,1.950000,234,-0.900522,0.052332,0.010560,-0.086797,0.331906,-0.252239
235,1.958333,235,-0.903811,0.049701,0.013850,-0.089099,0.333879,-0.249279
236,1.966667,236,-0.897890,0.063844,0.014507,-0.081535,0.331577,-0.261777
237,1.975000,237,-0.889996,0.053977,0.007600,-0.074956,0.331906,-0.254541
238,1.983333,238,-0.888023,0.063844,0.003982,-0.077916,0.333221,-0.238096
239,1.991667,239,-0.891641,0.074698,0.008587,-0.073641,0.339471,-0.247634
240,2.000000,240,-0.912362,0.061542,0.011218,-0.069365,0.343747,-0.238754
241,2.008333,241,-0.918283,0.069764,0.016481,-0.059826,0.347036,-0.243358
242,2.016667,242,-0.894930,0.071409,0.004969,-0.075943,0.343747,-0.249608
243,2.025000,243,-0.878813,0.062528,-0.009832,-0.074956,0.337497,-0.238754
244,2.033333,244,-0.870920,0.065160,-0.007530,-0.076601,0.336839,-0.246648
245,2.041667,245,-0.875195,0.059239,-0.012792,-0.089757,0.335195,-0.245661
246,2.050000,246,-0.882102,0.055292,-0.013779,-0.080877,0.344404,-0.243687
247,2.058333,247,-0.891312,0.060226,-0.012134,-0.079890,0.349996,-0.247963
248,2.066667,248,-0.902824,0.055950,-0.008845,-0.076272,0.353614,-0.259146
249,2.075000,249,-0.894930,0.056279,-0.014766,-0.076601,0.357232,-0.237767
250,2.083333,250,-0.896246,0.065817,-0.016739,-0.074298,0.362823,-0.243358
251,2.091667,251,-0.908086,0.060884,-0.016081,-0.069036,0.366441,-0.239083
252,2.100000,252,-0.922887,0.069106,-0.012463,-0.064431,0.370388,-0.241385
253,2.108333,253,-0.930123,0.068778,-0.006543,-0.072325,0.373677,-0.242372
254,2.116667,254,-0.928479,0.062528,-0.012792,-0.072325,0.374664,-0.236780
255,2.125000,255,-0.913349,0.066146,-0.020028,-0.078245,0.364468,-0.241385
256,2.133333,256,-0.890654,0.062199,-0.024962,-0.089099,0.353943,-0.244345
257,2.141667,257,-0.888023,0.055621,-0.027264,-0.085810,0.353285,-0.243358
258,2.150000,258,-0.903482,0.058252,-0.022331,-0.080548,0.363810,-0.247963
259,2.158333,259,-0.925848,0.056608,-0.005556,-0.079890,0.368415,-0.254541
260,2.166667,260,-0.935715,0.056608,-0.002925,-0.073312,0.374006,-0.247634
261,2.175000,261,-0.916638,0.066475,-0.010161,-0.072983,0.367428,-0.246319
262,2.183333,262,-0.895588,0.062857,-0.015424,-0.066734,0.364468,-0.239740
263,2.191667,263,-0.892957,0.068778,-0.014766,-0.068049,0.355916,-0.240727
264,2.200000,264,-0.909402,0.065488,-0.012463,-0.069694,0.362166,-0.240069
265,2.208333,265,-0.924532,0.070093,-0.010161,-0.072654,0.371704,-0.240398
266,2.216667,266,-0.927821,0.059239,-0.009832,-0.077259,0.369073,-0.248950
267,2.225000,267,-0.915651,0.052332,-0.013121,-0.088442,0.361837,-0.249279
268,2.233333,268,-0.901179,0.055292,-0.016739,-0.092389,0.356574,-0.255857
269,2.241667,269,-0.885720,0.051016,-0.021673,-0.086468,0.356903,-0.250923
270,2.250000,270,-0.885063,0.057595,-0.022988,-0.086139,0.354930,-0.242372
