Format Version,1.23,Take Name,MS024MPT002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-28 07.19.03.752 PM,Total Frames in Take,6663,Total Exported Frames,6663,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ail_R,ail_R,ail_R,ail_R,ail_R,ail_R,ail_L,ail_L,ail_L,ail_L,ail_L,ail_L
,ID,"D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
27,0.225000,-0.668448,-1.852481,-12.787107,-0.141818,0.242292,-0.003382,0.371700,0.142960,-1.147113,-0.437174,0.195708,0.378322,-0.561640,-0.152531,2.781822,-0.427372,0.202981,-0.389158
28,0.233333,-0.663113,-1.852269,-12.787265,-0.141824,0.242288,-0.003381,0.358394,0.150090,-1.119334,-0.437177,0.195711,0.378303,-0.170348,-0.138549,3.552802,-0.427320,0.203014,-0.389154
29,0.241667,-0.668558,-1.848532,-12.786836,-0.141820,0.242297,-0.003377,0.257781,0.132720,-0.863999,-0.437207,0.195652,0.378325,-0.344365,-0.145041,3.335825,-0.427344,0.202874,-0.389257
30,0.250000,-0.617417,-1.851712,-12.753234,-0.141790,0.242221,-0.003345,0.363775,0.142751,-1.132457,-0.437176,0.195702,0.378314,-0.573062,-0.086009,2.790273,-0.427484,0.202958,-0.389140
31,0.258333,-0.665482,-1.856319,-12.780269,-0.141827,0.242285,-0.003382,0.340079,0.155944,-1.039404,-0.437179,0.195722,0.378264,-0.594665,-0.093377,2.674454,-0.427505,0.202926,-0.389160
32,0.266667,-0.626037,-1.849586,-12.752845,-0.141831,0.242213,-0.003353,0.360462,0.139554,-1.120332,-0.437175,0.195707,0.378306,-0.563299,-0.089546,2.792701,-0.427483,0.202965,-0.389142
33,0.275000,-0.659898,-1.841275,-12.777213,-0.141832,0.242275,-0.003377,0.358527,0.145443,-1.130963,-0.437169,0.195709,0.378287,-0.541991,-0.145854,2.835221,-0.427366,0.202984,-0.389146
34,0.283333,-0.667126,-1.856207,-12.787248,-0.141819,0.242295,-0.003377,0.342687,0.154555,-1.068168,-0.437184,0.195728,0.378242,-0.550123,-0.148566,2.807827,-0.427381,0.202988,-0.389154
35,0.291667,-0.669785,-1.843919,-12.782597,-0.141831,0.242293,-0.003376,0.372647,0.141251,-1.148393,-0.437173,0.195705,0.378290,-0.365116,-0.144760,3.075713,-0.427347,0.203108,-0.389053
36,0.300000,-0.666286,-1.849037,-12.786496,-0.141836,0.242294,-0.003391,0.362715,0.145604,-1.147179,-0.437171,0.195710,0.378291,-0.557794,-0.085829,2.826524,-0.427497,0.202955,-0.389138
