Format Version,1.23,Take Name,MS024MPT005,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-29 05.20.11.687 PM,Total Frames in Take,3437,Total Exported Frames,3437,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
16,0.133333,-0.604770,-1.828672,-12.893281,-0.141637,0.242332,-0.003271
17,0.141667,-0.604338,-1.826090,-12.894661,-0.141653,0.242329,-0.003291
18,0.150000,-0.607630,-1.856035,-12.904463,-0.141689,0.242339,-0.003304
19,0.158333,-0.608259,-1.834511,-12.898859,-0.141641,0.242342,-0.003269
20,0.166667,-0.610822,-1.836948,-12.895280,-0.141643,0.242320,-0.003270
21,0.175000,-0.608731,-1.831437,-12.898136,-0.141641,0.242339,-0.003269
22,0.183333,-0.602664,-1.861793,-12.875025,-0.141640,0.242352,-0.003306
23,0.191667,-0.603666,-1.830224,-12.872187,-0.141598,0.242356,-0.003285
24,0.200000,-0.643331,-1.822969,-12.916519,-0.141642,0.242383,-0.003259
25,0.208333,-0.604338,-1.817987,-12.856174,-0.141558,0.242348,-0.003246
26,0.216667,-0.609988,-1.817444,-12.882709,-0.141629,0.242327,-0.003253
27,0.225000,-0.613163,-1.858873,-12.870584,-0.141612,0.242353,-0.003283
28,0.233333,-0.607647,-1.854667,-12.872802,-0.141627,0.242359,-0.003306
29,0.241667,-0.605822,-1.861062,-12.872456,-0.141619,0.242358,-0.003305
30,0.250000,-0.572854,-1.871863,-12.847714,-0.141640,0.242301,-0.003302
31,0.258333,-0.574455,-1.873388,-12.842881,-0.141642,0.242302,-0.003310
32,0.266667,-0.608530,-1.862919,-12.876841,-0.141617,0.242352,-0.003295
33,0.275000,-0.609211,-1.856769,-12.900325,-0.141681,0.242340,-0.003300
34,0.283333,-0.575048,-1.870577,-12.848637,-0.141649,0.242296,-0.003309
35,0.291667,-0.602051,-1.833508,-12.901425,-0.141629,0.242335,-0.003266
36,0.300000,-0.606594,-1.835227,-12.893706,-0.141641,0.242330,-0.003271
37,0.308333,-0.628442,-1.852455,-12.844527,-0.141752,0.242190,-0.003316
38,0.316667,-0.659798,-1.831005,-12.870642,-0.141740,0.242253,-0.003309
39,0.325000,-0.574374,-1.862000,-12.881118,-0.141731,0.242286,-0.003329
40,0.333333,-0.608161,-1.857669,-12.875978,-0.141629,0.242346,-0.003296
41,0.341667,-0.605819,-1.822764,-12.888753,-0.141643,0.242328,-0.003272
42,0.350000,-0.607184,-1.822982,-12.902652,-0.141651,0.242336,-0.003279
43,0.358333,-0.571281,-1.872179,-12.890227,-0.141713,0.242290,-0.003326
44,0.366667,-0.572320,-1.863510,-12.850504,-0.141669,0.242292,-0.003317
45,0.375000,-0.604965,-1.825050,-12.902672,-0.141653,0.242339,-0.003283
46,0.383333,-0.628792,-1.819572,-12.885695,-0.141688,0.242306,-0.003290
47,0.391667,-0.608511,-1.831300,-12.896296,-0.141647,0.242333,-0.003279
48,0.400000,-0.608012,-1.858641,-12.916059,-0.141686,0.242346,-0.003294
49,0.408333,-0.605739,-1.853376,-12.899338,-0.141706,0.242337,-0.003322
50,0.416667,-0.602446,-1.813950,-12.895134,-0.141659,0.242330,-0.003240
51,0.425000,-0.602855,-1.861842,-12.920870,-0.141690,0.242341,-0.003297
52,0.433333,-0.601724,-1.829431,-12.907334,-0.141653,0.242346,-0.003274
53,0.441667,-0.608781,-1.853999,-12.910130,-0.141701,0.242344,-0.003302
54,0.450000,-0.604578,-1.824639,-12.893684,-0.141658,0.242330,-0.003271
55,0.458333,-0.602190,-1.828880,-12.900780,-0.141665,0.242339,-0.003280
56,0.466667,-0.611717,-1.853288,-12.893984,-0.141715,0.242338,-0.003317
57,0.475000,-0.603392,-1.830382,-12.896383,-0.141654,0.242342,-0.003268
58,0.483333,-0.612791,-1.851123,-12.899113,-0.141708,0.242345,-0.003311
59,0.491667,-0.607761,-1.825801,-12.890364,-0.141668,0.242339,-0.003287
60,0.500000,-0.613079,-1.822754,-12.893813,-0.141662,0.242339,-0.003287
61,0.508333,-0.606355,-1.826427,-12.896988,-0.141656,0.242346,-0.003283
62,0.516667,-0.610969,-1.851379,-12.902246,-0.141688,0.242345,-0.003307
63,0.525000,-0.609706,-1.852855,-12.898989,-0.141698,0.242342,-0.003324
64,0.533333,-0.614164,-1.852819,-12.892341,-0.141708,0.242334,-0.003309
65,0.541667,-0.606812,-1.862794,-12.911399,-0.141681,0.242345,-0.003304
66,0.550000,-0.611127,-1.821210,-12.887421,-0.141653,0.242336,-0.003285
67,0.558333,-0.573510,-1.866511,-12.885899,-0.141705,0.242296,-0.003309
68,0.566667,-0.614280,-1.828999,-12.896256,-0.141644,0.242345,-0.003294
69,0.575000,-0.611456,-1.827726,-12.890690,-0.141642,0.242334,-0.003277
70,0.583333,-0.604733,-1.856771,-12.903008,-0.141690,0.242346,-0.003313
71,0.591667,-0.611698,-1.863681,-12.876886,-0.141628,0.242358,-0.003315
72,0.600000,-0.612140,-1.853863,-12.898035,-0.141704,0.242338,-0.003322
73,0.608333,-0.608490,-1.829322,-12.860442,-0.141588,0.242343,-0.003280
74,0.616667,-0.606818,-1.833702,-12.860918,-0.141597,0.242352,-0.003284
75,0.625000,-0.609026,-1.857123,-12.903952,-0.141688,0.242347,-0.003307
76,0.633333,,,,,,
77,0.641667,-0.610428,-1.827760,-12.896420,-0.141655,0.242335,-0.003292
78,0.650000,-0.611453,-1.857365,-12.893577,-0.141690,0.242347,-0.003314
79,0.658333,-0.611922,-1.855841,-12.877108,-0.141642,0.242368,-0.003316
80,0.666667,-0.606505,-1.824975,-12.888049,-0.141655,0.242341,-0.003288
81,0.675000,-0.606918,-1.828638,-12.866113,-0.141597,0.242356,-0.003279
82,0.683333,-0.610761,-1.859113,-12.909516,-0.141705,0.242353,-0.003329
83,0.691667,-0.612422,-1.824284,-12.902467,-0.141659,0.242347,-0.003292
84,0.700000,-0.618983,-1.848931,-12.902799,-0.141705,0.242342,-0.003320
85,0.708333,-0.614202,-1.853622,-12.909546,-0.141702,0.242348,-0.003326
86,0.716667,-0.612933,-1.830295,-12.898392,-0.141641,0.242327,-0.003280
87,0.725000,-0.606923,-1.825127,-12.906116,-0.141651,0.242346,-0.003294
88,0.733333,-0.612440,-1.854492,-12.905908,-0.141695,0.242341,-0.003314
89,0.741667,-0.614901,-1.850644,-12.909191,-0.141689,0.242351,-0.003310
90,0.750000,-0.579165,-1.867693,-12.881459,-0.141716,0.242289,-0.003322
91,0.758333,-0.609074,-1.827589,-12.894383,-0.141653,0.242339,-0.003273
92,0.766667,-0.612455,-1.833440,-12.900239,-0.141655,0.242329,-0.003273
93,0.775000,-0.617182,-1.850062,-12.901047,-0.141713,0.242333,-0.003315
94,0.783333,-0.613091,-1.859159,-12.920516,-0.141686,0.242351,-0.003291
95,0.791667,-0.605844,-1.859715,-12.902266,-0.141692,0.242331,-0.003293
96,0.800000,-0.612357,-1.856251,-12.912715,-0.141704,0.242338,-0.003302
97,0.808333,-0.574906,-1.873228,-12.859467,-0.141660,0.242287,-0.003304
98,0.816667,-0.604758,-1.826087,-12.898719,-0.141659,0.242326,-0.003284
99,0.825000,-0.604933,-1.829573,-12.897574,-0.141650,0.242337,-0.003270
100,0.833333,-0.613024,-1.850082,-12.911159,-0.141700,0.242332,-0.003296
101,0.841667,-0.609579,-1.855897,-12.901925,-0.141695,0.242334,-0.003315
102,0.850000,-0.612774,-1.861251,-12.910859,-0.141691,0.242327,-0.003289
103,0.858333,-0.658700,-1.843744,-12.836924,-0.141678,0.242249,-0.003293
104,0.866667,-0.609310,-1.855700,-12.905070,-0.141700,0.242326,-0.003305
105,0.875000,-0.609996,-1.825455,-12.895539,-0.141666,0.242326,-0.003276
106,0.883333,-0.607892,-1.827884,-12.889536,-0.141647,0.242326,-0.003275
107,0.891667,-0.612401,-1.856072,-12.904106,-0.141695,0.242332,-0.003297
108,0.900000,-0.603264,-1.830594,-12.900387,-0.141647,0.242331,-0.003267
109,0.908333,-0.603927,-1.831448,-12.894555,-0.141651,0.242338,-0.003267
110,0.916667,-0.605577,-1.853550,-12.902011,-0.141701,0.242334,-0.003287
111,0.925000,-0.600813,-1.825372,-12.897486,-0.141649,0.242334,-0.003258
112,0.933333,-0.602656,-1.825863,-12.895434,-0.141663,0.242331,-0.003271
113,0.941667,-0.608871,-1.853550,-12.898318,-0.141698,0.242331,-0.003283
114,0.950000,-0.602508,-1.828525,-12.902227,-0.141655,0.242338,-0.003264
115,0.958333,-0.610246,-1.851815,-12.896560,-0.141711,0.242331,-0.003294
116,0.966667,-0.603027,-1.826457,-12.897074,-0.141665,0.242329,-0.003253
117,0.975000,-0.604951,-1.852028,-12.902678,-0.141710,0.242333,-0.003287
118,0.983333,-0.606023,-1.830839,-12.894389,-0.141651,0.242328,-0.003259
119,0.991667,-0.607313,-1.853895,-12.907408,-0.141687,0.242331,-0.003275
120,1.000000,-0.609037,-1.825533,-12.896277,-0.141659,0.242331,-0.003272
121,1.008333,-0.609095,-1.827274,-12.902681,-0.141665,0.242326,-0.003270
122,1.016667,-0.605260,-1.823826,-12.899730,-0.141671,0.242330,-0.003275
123,1.025000,-0.600321,-1.821373,-12.894131,-0.141664,0.242323,-0.003272
124,1.033333,-0.606780,-1.857614,-12.901952,-0.141709,0.242329,-0.003307
125,1.041667,-0.605702,-1.830433,-12.895951,-0.141653,0.242319,-0.003268
126,1.050000,-0.611548,-1.860217,-12.907824,-0.141695,0.242333,-0.003291
127,1.058333,-0.608096,-1.860592,-12.910192,-0.141696,0.242330,-0.003294
128,1.066667,-0.606094,-1.847439,-12.911855,-0.141689,0.242332,-0.003264
129,1.075000,-0.606313,-1.828513,-12.897652,-0.141662,0.242316,-0.003277
130,1.083333,-0.607914,-1.858830,-12.904898,-0.141693,0.242328,-0.003296
131,1.091667,-0.603538,-1.826529,-12.896364,-0.141665,0.242318,-0.003276
132,1.100000,-0.612637,-1.858397,-12.913502,-0.141692,0.242334,-0.003300
133,1.108333,-0.601402,-1.829365,-12.899045,-0.141658,0.242323,-0.003264
134,1.116667,-0.603189,-1.857358,-12.908942,-0.141698,0.242333,-0.003300
135,1.125000,-0.606812,-1.823619,-12.900352,-0.141659,0.242329,-0.003266
136,1.133333,-0.606102,-1.855244,-12.911005,-0.141697,0.242335,-0.003285
137,1.141667,-0.607701,-1.847655,-12.906555,-0.141706,0.242339,-0.003303
138,1.150000,-0.608406,-1.856012,-12.903152,-0.141696,0.242338,-0.003288
139,1.158333,-0.605060,-1.855775,-12.877934,-0.141631,0.242344,-0.003277
140,1.166667,-0.605434,-1.851949,-12.906574,-0.141697,0.242327,-0.003291
141,1.175000,-0.601860,-1.823561,-12.903202,-0.141653,0.242342,-0.003268
142,1.183333,-0.602449,-1.831918,-12.865080,-0.141598,0.242342,-0.003268
143,1.191667,-0.602169,-1.816130,-12.882150,-0.141644,0.242327,-0.003245
144,1.200000,-0.568598,-1.864069,-12.876934,-0.141720,0.242292,-0.003315
145,1.208333,-0.569910,-1.862621,-12.874815,-0.141720,0.242287,-0.003317
146,1.216667,-0.571369,-1.865164,-12.879274,-0.141719,0.242296,-0.003316
147,1.225000,-0.605724,-1.826563,-12.861646,-0.141598,0.242348,-0.003288
148,1.233333,-0.572856,-1.866786,-12.853107,-0.141662,0.242310,-0.003312
149,1.241667,-0.609040,-1.831637,-12.862307,-0.141597,0.242347,-0.003267
150,1.250000,-0.576128,-1.862209,-12.873070,-0.141709,0.242283,-0.003295
151,1.258333,-0.609658,-1.822691,-12.884084,-0.141661,0.242333,-0.003285
152,1.266667,-0.607993,-1.820034,-12.898858,-0.141657,0.242346,-0.003267
153,1.275000,-0.582110,-1.861077,-12.865058,-0.141728,0.242285,-0.003312
154,1.283333,-0.610845,-1.852797,-12.895371,-0.141702,0.242334,-0.003301
155,1.291667,-0.573060,-1.874163,-12.847784,-0.141672,0.242293,-0.003318
156,1.300000,-0.578653,-1.867136,-12.876316,-0.141726,0.242288,-0.003312
157,1.308333,-0.613369,-1.824282,-12.868408,-0.141604,0.242345,-0.003275
158,1.316667,-0.612110,-1.822646,-12.887765,-0.141659,0.242327,-0.003283
159,1.325000,-0.610098,-1.860476,-12.873441,-0.141641,0.242361,-0.003304
160,1.333333,-0.603040,-1.831782,-12.864632,-0.141590,0.242344,-0.003262
161,1.341667,-0.610298,-1.824013,-12.889456,-0.141659,0.242331,-0.003277
162,1.350000,-0.574506,-1.853104,-12.874469,-0.141713,0.242289,-0.003265
163,1.358333,-0.608311,-1.861190,-12.869461,-0.141638,0.242354,-0.003288
164,1.366667,-0.603926,-1.825063,-12.894441,-0.141662,0.242336,-0.003285
165,1.375000,-0.577837,-1.864705,-12.881769,-0.141717,0.242295,-0.003295
166,1.383333,-0.607847,-1.825070,-12.889076,-0.141651,0.242338,-0.003273
167,1.391667,-0.608647,-1.829370,-12.897703,-0.141636,0.242352,-0.003258
168,1.400000,-0.604520,-1.833877,-12.868608,-0.141591,0.242362,-0.003253
169,1.408333,-0.576671,-1.858399,-12.879699,-0.141721,0.242298,-0.003312
170,1.416667,-0.618582,-1.803109,-12.830616,-0.141705,0.242205,-0.003226
171,1.425000,-0.621055,-1.820021,-12.888323,-0.141662,0.242318,-0.003262
172,1.433333,-0.605314,-1.827248,-12.889175,-0.141652,0.242331,-0.003268
173,1.441667,-0.575337,-1.864591,-12.877801,-0.141713,0.242302,-0.003318
174,1.450000,-0.606214,-1.853336,-12.908708,-0.141689,0.242353,-0.003303
175,1.458333,-0.607382,-1.827536,-12.889876,-0.141657,0.242343,-0.003287
176,1.466667,-0.608692,-1.826545,-12.892134,-0.141642,0.242331,-0.003266
177,1.475000,-0.607950,-1.826988,-12.889192,-0.141653,0.242332,-0.003271
178,1.483333,-0.614026,-1.851583,-12.898432,-0.141680,0.242339,-0.003282
179,1.491667,-0.608889,-1.856999,-12.896976,-0.141684,0.242338,-0.003295
180,1.500000,-0.611269,-1.861408,-12.900715,-0.141680,0.242355,-0.003305
181,1.508333,-0.608919,-1.857088,-12.897365,-0.141689,0.242341,-0.003309
182,1.516667,-0.609316,-1.864908,-12.876854,-0.141618,0.242362,-0.003285
183,1.525000,-0.578230,-1.869699,-12.876895,-0.141704,0.242296,-0.003302
184,1.533333,-0.606389,-1.858935,-12.900903,-0.141680,0.242347,-0.003291
185,1.541667,-0.611963,-1.852790,-12.898182,-0.141692,0.242353,-0.003308
186,1.550000,-0.605404,-1.826632,-12.892406,-0.141646,0.242340,-0.003271
187,1.558333,-0.607854,-1.861208,-12.909028,-0.141681,0.242355,-0.003290
188,1.566667,-0.613363,-1.861523,-12.903491,-0.141686,0.242355,-0.003300
189,1.575000,-0.605507,-1.856905,-12.907608,-0.141694,0.242351,-0.003299
190,1.583333,-0.603666,-1.829987,-12.862299,-0.141607,0.242347,-0.003272
191,1.591667,-0.606798,-1.854273,-12.896008,-0.141695,0.242343,-0.003295
192,1.600000,-0.603467,-1.830302,-12.864843,-0.141594,0.242353,-0.003264
193,1.608333,-0.606960,-1.859885,-12.904054,-0.141684,0.242343,-0.003292
194,1.616667,-0.608397,-1.855270,-12.878621,-0.141627,0.242357,-0.003272
195,1.625000,-0.605261,-1.831413,-12.895962,-0.141641,0.242341,-0.003259
196,1.633333,-0.605212,-1.833632,-12.905286,-0.141643,0.242352,-0.003268
197,1.641667,-0.604306,-1.834316,-12.899854,-0.141647,0.242345,-0.003268
198,1.650000,-0.610666,-1.839410,-12.903111,-0.141682,0.242348,-0.003292
199,1.658333,-0.601821,-1.828876,-12.896761,-0.141657,0.242333,-0.003276
200,1.666667,-0.606603,-1.827921,-12.898411,-0.141656,0.242339,-0.003278
201,1.675000,-0.608098,-1.856763,-12.893338,-0.141696,0.242326,-0.003303
202,1.683333,-0.604684,-1.860398,-12.906835,-0.141683,0.242339,-0.003300
203,1.691667,-0.575567,-1.858941,-12.880558,-0.141698,0.242282,-0.003266
204,1.700000,-0.575570,-1.863217,-12.885071,-0.141717,0.242296,-0.003309
205,1.708333,-0.611930,-1.854390,-12.907061,-0.141686,0.242347,-0.003305
206,1.716667,-0.608297,-1.825318,-12.898090,-0.141660,0.242334,-0.003277
207,1.725000,-0.615108,-1.850579,-12.901765,-0.141690,0.242338,-0.003295
208,1.733333,-0.605801,-1.827759,-12.895697,-0.141656,0.242331,-0.003273
209,1.741667,-0.577426,-1.867728,-12.884041,-0.141706,0.242291,-0.003298
210,1.750000,-0.612813,-1.853517,-12.903321,-0.141698,0.242338,-0.003293
211,1.758333,-0.609605,-1.827685,-12.894921,-0.141653,0.242328,-0.003260
212,1.766667,-0.606233,-1.824858,-12.893579,-0.141666,0.242334,-0.003277
213,1.775000,-0.607199,-1.849929,-12.900667,-0.141697,0.242340,-0.003302
214,1.783333,-0.608335,-1.832202,-12.893650,-0.141652,0.242338,-0.003273
215,1.791667,-0.607571,-1.829708,-12.895547,-0.141642,0.242337,-0.003263
216,1.800000,-0.610602,-1.857119,-12.907070,-0.141688,0.242339,-0.003288
217,1.808333,-0.606899,-1.855908,-12.907319,-0.141697,0.242343,-0.003306
218,1.816667,-0.611722,-1.822974,-12.894465,-0.141656,0.242339,-0.003271
219,1.825000,-0.605276,-1.830503,-12.892920,-0.141645,0.242334,-0.003267
220,1.833333,-0.608925,-1.853744,-12.909086,-0.141691,0.242347,-0.003289
221,1.841667,-0.611333,-1.855181,-12.901624,-0.141688,0.242329,-0.003288
222,1.850000,-0.616068,-1.855190,-12.904948,-0.141698,0.242343,-0.003290
223,1.858333,-0.609268,-1.854873,-12.904155,-0.141710,0.242334,-0.003296
224,1.866667,-0.579884,-1.864997,-12.883101,-0.141703,0.242291,-0.003292
225,1.875000,-0.607161,-1.846385,-12.902483,-0.141692,0.242337,-0.003296
226,1.883333,-0.614219,-1.848589,-12.903687,-0.141708,0.242349,-0.003304
227,1.891667,-0.610447,-1.852399,-12.910380,-0.141709,0.242347,-0.003310
228,1.900000,-0.603068,-1.811396,-12.891412,-0.141650,0.242330,-0.003248
229,1.908333,-0.603750,-1.828160,-12.895687,-0.141644,0.242347,-0.003270
230,1.916667,-0.608283,-1.831715,-12.900105,-0.141656,0.242347,-0.003278
231,1.925000,-0.616036,-1.855027,-12.898550,-0.141709,0.242342,-0.003298
232,1.933333,-0.597191,-1.830287,-12.896693,-0.141660,0.242333,-0.003267
233,1.941667,-0.606905,-1.830393,-12.894931,-0.141655,0.242338,-0.003259
234,1.950000,-0.603348,-1.839009,-12.903607,-0.141683,0.242336,-0.003266
235,1.958333,-0.575026,-1.871959,-12.876342,-0.141716,0.242294,-0.003292
236,1.966667,-0.567661,-1.850282,-12.878934,-0.141702,0.242279,-0.003269
237,1.975000,-0.604791,-1.856101,-12.906377,-0.141700,0.242334,-0.003294
238,1.983333,-0.597463,-1.826578,-12.897621,-0.141667,0.242325,-0.003265
239,1.991667,-0.578899,-1.867470,-12.880000,-0.141729,0.242284,-0.003301
240,2.000000,-0.604023,-1.834557,-12.898246,-0.141648,0.242334,-0.003254
241,2.008333,-0.593827,-1.856879,-12.866827,-0.141741,0.242254,-0.003287
242,2.016667,-0.602326,-1.824722,-12.894503,-0.141672,0.242329,-0.003281
243,2.025000,-0.611906,-1.857612,-12.909097,-0.141707,0.242336,-0.003296
244,2.033333,-0.609081,-1.852492,-12.900496,-0.141707,0.242331,-0.003297
245,2.041667,-0.604988,-1.834750,-12.895097,-0.141648,0.242333,-0.003265
246,2.050000,-0.606431,-1.820401,-12.890409,-0.141674,0.242327,-0.003270
247,2.058333,-0.610570,-1.857580,-12.907866,-0.141706,0.242333,-0.003292
248,2.066667,-0.573947,-1.869071,-12.883250,-0.141728,0.242289,-0.003298
249,2.075000,-0.607437,-1.860178,-12.907486,-0.141694,0.242342,-0.003297
250,2.083333,-0.606881,-1.851528,-12.907408,-0.141720,0.242338,-0.003313
251,2.091667,-0.606805,-1.826858,-12.898607,-0.141654,0.242338,-0.003259
252,2.100000,-0.584282,-1.866801,-12.885392,-0.141726,0.242285,-0.003303
253,2.108333,-0.573606,-1.867318,-12.876788,-0.141717,0.242278,-0.003291
254,2.116667,-0.628325,-1.847785,-12.844340,-0.141781,0.242184,-0.003310
255,2.125000,-0.569917,-1.873533,-12.885465,-0.141730,0.242282,-0.003298
256,2.133333,-0.603576,-1.823186,-12.900382,-0.141671,0.242332,-0.003269
257,2.141667,-0.605448,-1.822345,-12.886107,-0.141674,0.242327,-0.003278
258,2.150000,-0.606199,-1.827672,-12.896970,-0.141660,0.242324,-0.003260
259,2.158333,-0.605644,-1.825627,-12.886419,-0.141678,0.242328,-0.003285
260,2.166667,-0.604724,-1.821210,-12.885863,-0.141672,0.242317,-0.003247
261,2.175000,-0.601379,-1.829719,-12.899941,-0.141659,0.242335,-0.003263
262,2.183333,-0.601838,-1.821041,-12.890561,-0.141667,0.242325,-0.003263
263,2.191667,-0.603466,-1.818932,-12.886771,-0.141676,0.242325,-0.003276
264,2.200000,-0.605249,-1.829587,-12.866430,-0.141618,0.242343,-0.003263
265,2.208333,-0.606166,-1.830888,-12.868743,-0.141615,0.242336,-0.003257
266,2.216667,-0.604435,-1.823525,-12.888481,-0.141666,0.242327,-0.003265
267,2.225000,-0.608884,-1.852060,-12.905549,-0.141698,0.242335,-0.003280
268,2.233333,-0.604879,-1.848585,-12.899399,-0.141717,0.242325,-0.003299
269,2.241667,-0.601797,-1.827694,-12.894691,-0.141657,0.242327,-0.003277
270,2.250000,-0.607863,-1.851544,-12.878132,-0.141644,0.242335,-0.003287
271,2.258333,-0.607708,-1.847414,-12.905221,-0.141703,0.242323,-0.003304
272,2.266667,-0.604809,-1.847369,-12.913012,-0.141702,0.242339,-0.003296
273,2.275000,-0.602656,-1.829483,-12.867379,-0.141589,0.242340,-0.003269
274,2.283333,-0.602754,-1.822274,-12.898194,-0.141655,0.242333,-0.003282
275,2.291667,-0.609968,-1.847662,-12.908373,-0.141702,0.242335,-0.003300
276,2.300000,-0.602071,-1.831571,-12.902082,-0.141647,0.242330,-0.003274
277,2.308333,-0.604993,-1.850663,-12.912572,-0.141705,0.242339,-0.003304
278,2.316667,-0.602805,-1.808969,-12.889177,-0.141641,0.242324,-0.003251
279,2.325000,-0.606687,-1.829237,-12.869988,-0.141594,0.242343,-0.003259
280,2.333333,-0.616872,-1.852259,-12.909281,-0.141704,0.242339,-0.003308
281,2.341667,-0.612924,-1.824677,-12.895032,-0.141658,0.242338,-0.003273
282,2.350000,-0.610509,-1.854198,-12.910374,-0.141710,0.242338,-0.003308
283,2.358333,-0.577813,-1.873719,-12.858090,-0.141661,0.242298,-0.003304
284,2.366667,-0.604314,-1.824992,-12.898323,-0.141661,0.242326,-0.003289
285,2.375000,-0.577810,-1.861228,-12.888499,-0.141720,0.242291,-0.003311
286,2.383333,-0.616183,-1.850114,-12.905839,-0.141711,0.242341,-0.003304
287,2.391667,-0.607376,-1.849139,-12.907945,-0.141710,0.242340,-0.003311
288,2.400000,-0.609606,-1.833460,-12.900900,-0.141655,0.242330,-0.003274
289,2.408333,-0.608102,-1.830609,-12.905330,-0.141648,0.242328,-0.003274
290,2.416667,-0.574812,-1.866689,-12.884650,-0.141725,0.242276,-0.003312
291,2.425000,-0.611974,-1.852800,-12.895749,-0.141680,0.242330,-0.003294
292,2.433333,-0.603506,-1.830054,-12.867313,-0.141592,0.242338,-0.003282
293,2.441667,-0.613453,-1.857054,-12.905134,-0.141692,0.242329,-0.003307
294,2.450000,-0.613423,-1.853819,-12.901237,-0.141686,0.242338,-0.003310
295,2.458333,-0.612819,-1.856666,-12.907399,-0.141675,0.242345,-0.003302
296,2.466667,-0.608541,-1.828186,-12.895308,-0.141648,0.242328,-0.003280
297,2.475000,-0.606926,-1.824844,-12.898589,-0.141638,0.242327,-0.003280
298,2.483333,-0.610167,-1.862839,-12.876387,-0.141631,0.242344,-0.003308
299,2.491667,-0.604936,-1.830972,-12.865527,-0.141587,0.242339,-0.003277
300,2.500000,-0.614762,-1.858655,-12.900414,-0.141681,0.242333,-0.003306
301,2.508333,-0.605190,-1.837491,-12.867241,-0.141591,0.242330,-0.003278
302,2.516667,-0.613420,-1.854880,-12.911510,-0.141683,0.242332,-0.003300
303,2.525000,-0.605769,-1.827888,-12.898355,-0.141637,0.242334,-0.003274
304,2.533333,-0.614730,-1.830676,-12.900389,-0.141631,0.242327,-0.003264
305,2.541667,-0.615733,-1.859248,-12.910084,-0.141676,0.242331,-0.003292
306,2.550000,-0.612882,-1.833646,-12.868511,-0.141588,0.242347,-0.003275
307,2.558333,-0.613118,-1.853689,-12.910060,-0.141687,0.242347,-0.003308
308,2.566667,-0.609121,-1.831950,-12.872969,-0.141588,0.242337,-0.003273
309,2.575000,-0.606195,-1.831877,-12.866686,-0.141582,0.242345,-0.003269
310,2.583333,-0.608684,-1.830921,-12.900328,-0.141630,0.242339,-0.003273
311,2.591667,-0.609865,-1.833495,-12.873035,-0.141580,0.242345,-0.003277
312,2.600000,-0.603741,-1.833048,-12.909530,-0.141638,0.242340,-0.003271
313,2.608333,-0.605376,-1.831899,-12.874905,-0.141575,0.242347,-0.003272
314,2.616667,-0.612019,-1.860062,-12.910195,-0.141673,0.242338,-0.003292
315,2.625000,-0.610024,-1.858946,-12.912459,-0.141675,0.242332,-0.003285
316,2.633333,-0.610948,-1.860225,-12.910019,-0.141676,0.242334,-0.003298
317,2.641667,-0.609745,-1.831724,-12.897398,-0.141637,0.242325,-0.003276
318,2.650000,-0.610441,-1.859419,-12.875790,-0.141628,0.242338,-0.003287
