Format Version,1.0,
Take Name,MS024MPT011,
Capture Frame Rate,120.00,
Export Frame Rate,120.00,
Capture Start Time,29 Apr 2022 17:53:26 +0200,
Total Frames In Take,27708,
Total Exported Frames,27708,
Coordinate Space,Local,
Device Name,NIDAQ USB-6210 31683603,
Device Type,1,
Device Channel Count,6,
Mocap Rate,120.00,
Mocap Rate Multiple,1.00

MocapFrame, MocapTime, DeviceFrame,Dev2/ai0,Dev2/ai1,Dev2/ai2,Dev2/ai3,Dev2/ai4,Dev2/ai5
0,0.000000,0,-0.826846,0.067791,0.171398,-0.133173,0.065817,-0.228557
1,0.008333,1,-0.826517,0.068120,0.172055,-0.133173,0.065488,-0.227900
2,0.016667,2,-0.825859,0.068778,0.172384,-0.132516,0.065160,-0.227242
3,0.025000,3,-0.825530,0.068449,0.172384,-0.132187,0.065160,-0.226584
4,0.033333,4,-0.826846,0.068120,0.171398,-0.131858,0.065817,-0.226913
5,0.041667,5,-0.826188,0.069764,0.172384,-0.132187,0.065488,-0.226584
6,0.050000,6,-0.826517,0.069106,0.172384,-0.131858,0.065160,-0.226913
7,0.058333,7,-0.826188,0.069764,0.171398,-0.131858,0.065488,-0.227571
8,0.066667,8,-0.825859,0.068778,0.171069,-0.132516,0.066475,-0.227571
9,0.075000,9,-0.826517,0.069106,0.171398,-0.132845,0.066146,-0.227900
10,0.083333,10,-0.826846,0.069106,0.172055,-0.133173,0.066146,-0.228229
11,0.091667,11,-0.827174,0.070751,0.171726,-0.132516,0.066475,-0.227900
12,0.100000,12,-0.826517,0.070751,0.171398,-0.132516,0.066475,-0.227900
13,0.108333,13,-0.826517,0.068120,0.171726,-0.132187,0.066146,-0.227242
14,0.116667,14,-0.825859,0.070751,0.171726,-0.132516,0.065817,-0.227571
15,0.125000,15,-0.826188,0.069435,0.172055,-0.132187,0.066475,-0.227571
16,0.133333,16,-0.825859,0.067462,0.171726,-0.132187,0.066146,-0.227242
17,0.141667,17,-0.826188,0.067791,0.171726,-0.132516,0.065817,-0.227242
18,0.150000,18,-0.826517,0.066475,0.172384,-0.131858,0.065817,-0.227242
19,0.158333,19,-0.825859,0.068120,0.171726,-0.132187,0.065817,-0.227242
20,0.166667,20,-0.825859,0.068778,0.172055,-0.132516,0.065817,-0.226913
21,0.175000,21,-0.825859,0.068449,0.171726,-0.132187,0.065488,-0.227900
22,0.183333,22,-0.825530,0.069435,0.172055,-0.132187,0.064831,-0.227571
23,0.191667,23,-0.826188,0.068449,0.172055,-0.132516,0.065817,-0.227571
24,0.200000,24,-0.826188,0.069435,0.171726,-0.132516,0.066475,-0.227242
25,0.208333,25,-0.826188,0.067791,0.172055,-0.132516,0.066146,-0.227900
26,0.216667,26,-0.826517,0.067791,0.172055,-0.132516,0.066146,-0.227900
27,0.225000,27,-0.826188,0.067133,0.172055,-0.132187,0.066475,-0.227571
28,0.233333,28,-0.826517,0.067133,0.171398,-0.132516,0.067133,-0.227571
29,0.241667,29,-0.827174,0.068120,0.172055,-0.132187,0.066475,-0.227900
30,0.250000,30,-0.826517,0.067462,0.172055,-0.132187,0.065817,-0.227242
31,0.258333,31,-0.825201,0.069435,0.171398,-0.131858,0.066146,-0.227571
32,0.266667,32,-0.825530,0.068778,0.171398,-0.131529,0.066146,-0.226584
33,0.275000,33,-0.826517,0.066475,0.172055,-0.132516,0.066146,-0.226913
34,0.283333,34,-0.825859,0.068449,0.171726,-0.132187,0.065817,-0.227242
35,0.291667,35,-0.826188,0.068778,0.171398,-0.132516,0.065817,-0.227242
36,0.300000,36,-0.825859,0.069106,0.171069,-0.132516,0.066475,-0.227571
