Format Version,1.23,Take Name,MS024MPT006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-29 05.22.21.954 PM,Total Frames in Take,3189,Total Exported Frames,3189,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
16,0.133333,-0.607885,-1.860244,-12.896483,-0.141696,0.242406,-0.003317
17,0.141667,-0.564723,-1.868371,-12.871000,-0.141717,0.242350,-0.003324
18,0.150000,-0.572329,-1.873767,-12.847195,-0.141665,0.242361,-0.003327
19,0.158333,-0.605391,-1.861421,-12.868223,-0.141644,0.242416,-0.003318
20,0.166667,-0.604534,-1.832203,-12.888713,-0.141666,0.242391,-0.003280
21,0.175000,-0.569892,-1.866707,-12.839395,-0.141673,0.242354,-0.003312
22,0.183333,-0.606036,-1.859441,-12.887905,-0.141703,0.242389,-0.003316
23,0.191667,-0.602626,-1.859969,-12.903317,-0.141695,0.242395,-0.003312
24,0.200000,-0.606122,-1.833039,-12.896011,-0.141659,0.242395,-0.003279
25,0.208333,-0.574682,-1.869161,-12.873506,-0.141718,0.242346,-0.003323
26,0.216667,-0.570805,-1.867365,-12.869260,-0.141718,0.242349,-0.003316
27,0.225000,-0.593740,-1.829882,-12.897376,-0.141652,0.242407,-0.003285
28,0.233333,-0.570649,-1.870627,-12.877990,-0.141724,0.242346,-0.003313
29,0.241667,-0.568031,-1.870969,-12.877247,-0.141722,0.242353,-0.003323
30,0.250000,-0.603757,-1.859775,-12.899920,-0.141691,0.242405,-0.003314
31,0.258333,-0.604152,-1.858300,-12.902247,-0.141697,0.242408,-0.003313
32,0.266667,-0.604764,-1.825119,-12.894926,-0.141670,0.242400,-0.003293
33,0.275000,-0.602736,-1.855683,-12.893400,-0.141698,0.242402,-0.003304
34,0.283333,-0.600290,-1.857359,-12.894251,-0.141707,0.242406,-0.003314
35,0.291667,-0.569974,-1.865267,-12.865145,-0.141735,0.242345,-0.003330
36,0.300000,,,,,,
37,0.308333,-0.603434,-1.854001,-12.891097,-0.141702,0.242394,-0.003310
38,0.316667,-0.601614,-1.864485,-12.898855,-0.141703,0.242403,-0.003315
39,0.325000,-0.597959,-1.855937,-12.867281,-0.141644,0.242406,-0.003297
40,0.333333,-0.603669,-1.860651,-12.891448,-0.141697,0.242391,-0.003312
41,0.341667,-0.599867,-1.829471,-12.888100,-0.141656,0.242399,-0.003281
42,0.350000,-0.600876,-1.855400,-12.859326,-0.141659,0.242417,-0.003307
43,0.358333,-0.600103,-1.828940,-12.852936,-0.141606,0.242421,-0.003287
44,0.366667,-0.607341,-1.855910,-12.894934,-0.141699,0.242405,-0.003306
45,0.375000,-0.572013,-1.866655,-12.844463,-0.141672,0.242373,-0.003309
46,0.383333,-0.601381,-1.857697,-12.862969,-0.141655,0.242426,-0.003315
47,0.391667,-0.605395,-1.856977,-12.893558,-0.141702,0.242405,-0.003310
48,0.400000,-0.568980,-1.866208,-12.837581,-0.141676,0.242371,-0.003318
49,0.408333,-0.597940,-1.855722,-12.860922,-0.141658,0.242418,-0.003321
50,0.416667,-0.601849,-1.853244,-12.896368,-0.141703,0.242417,-0.003307
51,0.425000,-0.585220,-1.853866,-12.859547,-0.141751,0.242333,-0.003324
52,0.433333,-0.565948,-1.868564,-12.876993,-0.141724,0.242362,-0.003327
53,0.441667,-0.618143,-1.843754,-12.883438,-0.141728,0.242384,-0.003322
54,0.450000,-0.585058,-1.860393,-12.830091,-0.141701,0.242337,-0.003332
55,0.458333,-0.584211,-1.857544,-12.861795,-0.141753,0.242326,-0.003326
56,0.466667,-0.590781,-1.855687,-12.857137,-0.141750,0.242330,-0.003328
57,0.475000,-0.624825,-1.817864,-12.870072,-0.141692,0.242364,-0.003281
58,0.483333,-0.616973,-1.852073,-12.831538,-0.141769,0.242269,-0.003318
59,0.491667,-0.625446,-1.848643,-12.833380,-0.141782,0.242265,-0.003332
60,0.500000,-0.594156,-1.855895,-12.862189,-0.141749,0.242326,-0.003328
61,0.508333,-0.606469,-1.830492,-12.861385,-0.141611,0.242416,-0.003284
62,0.516667,-0.569778,-1.864515,-12.882796,-0.141735,0.242367,-0.003331
63,0.525000,-0.604575,-1.852729,-12.899115,-0.141713,0.242412,-0.003321
64,0.533333,-0.569939,-1.858645,-12.873647,-0.141735,0.242349,-0.003325
65,0.541667,-0.605274,-1.856436,-12.894860,-0.141695,0.242406,-0.003306
66,0.550000,-0.603653,-1.858618,-12.897437,-0.141703,0.242399,-0.003315
67,0.558333,-0.600746,-1.829254,-12.857347,-0.141615,0.242401,-0.003298
68,0.566667,-0.605122,-1.831123,-12.887738,-0.141660,0.242395,-0.003283
69,0.575000,-0.530084,-1.878095,-12.850172,-0.141739,0.242288,-0.003323
70,0.583333,-0.606292,-1.858778,-12.889699,-0.141693,0.242406,-0.003323
71,0.591667,-0.571490,-1.863706,-12.872764,-0.141741,0.242345,-0.003331
72,0.600000,-0.606245,-1.857025,-12.897485,-0.141694,0.242402,-0.003311
73,0.608333,-0.607803,-1.832203,-12.882594,-0.141659,0.242389,-0.003283
74,0.616667,-0.601131,-1.825758,-12.885725,-0.141659,0.242398,-0.003292
75,0.625000,-0.573150,-1.866145,-12.877911,-0.141717,0.242352,-0.003324
76,0.633333,-0.570257,-1.865309,-12.873813,-0.141719,0.242346,-0.003316
77,0.641667,-0.573250,-1.867358,-12.840796,-0.141674,0.242350,-0.003326
78,0.650000,-0.602891,-1.824113,-12.884277,-0.141668,0.242394,-0.003303
79,0.658333,-0.569917,-1.867857,-12.834154,-0.141680,0.242346,-0.003339
80,0.666667,-0.573551,-1.869039,-12.875800,-0.141717,0.242341,-0.003316
81,0.675000,-0.599623,-1.858465,-12.892601,-0.141694,0.242394,-0.003315
82,0.683333,-0.570405,-1.865102,-12.866729,-0.141726,0.242339,-0.003317
83,0.691667,-0.598801,-1.841957,-12.887363,-0.141680,0.242394,-0.003282
84,0.700000,-0.573064,-1.864439,-12.877879,-0.141719,0.242350,-0.003319
85,0.708333,-0.602488,-1.822044,-12.882429,-0.141664,0.242395,-0.003291
86,0.716667,-0.606743,-1.855519,-12.863861,-0.141647,0.242412,-0.003304
87,0.725000,-0.570363,-1.864927,-12.875302,-0.141718,0.242358,-0.003321
88,0.733333,-0.600420,-1.827526,-12.860009,-0.141600,0.242416,-0.003282
89,0.741667,-0.574491,-1.866962,-12.870811,-0.141711,0.242351,-0.003325
90,0.750000,-0.576976,-1.863716,-12.868719,-0.141726,0.242340,-0.003312
91,0.758333,-0.607024,-1.855546,-12.892776,-0.141698,0.242403,-0.003318
92,0.766667,-0.601367,-1.841722,-12.890694,-0.141686,0.242393,-0.003283
93,0.775000,-0.603102,-1.857891,-12.898965,-0.141697,0.242407,-0.003310
94,0.783333,-0.602759,-1.843880,-12.887077,-0.141685,0.242393,-0.003287
95,0.791667,-0.602487,-1.853781,-12.896413,-0.141702,0.242397,-0.003311
96,0.800000,-0.603374,-1.852252,-12.893965,-0.141704,0.242407,-0.003317
97,0.808333,-0.606557,-1.826995,-12.881001,-0.141652,0.242400,-0.003278
98,0.816667,-0.600657,-1.858583,-12.896266,-0.141705,0.242393,-0.003310
99,0.825000,-0.572210,-1.867187,-12.870276,-0.141729,0.242344,-0.003321
100,0.833333,-0.600056,-1.827877,-12.892165,-0.141666,0.242404,-0.003288
101,0.841667,-0.604641,-1.829699,-12.866967,-0.141610,0.242418,-0.003290
102,0.850000,-0.600510,-1.856915,-12.892745,-0.141702,0.242400,-0.003328
103,0.858333,-0.568598,-1.852016,-12.861781,-0.141724,0.242345,-0.003315
104,0.866667,-0.604890,-1.816958,-12.875899,-0.141640,0.242388,-0.003267
105,0.875000,-0.604362,-1.821654,-12.890234,-0.141660,0.242401,-0.003297
106,0.883333,-0.608163,-1.827942,-12.887126,-0.141657,0.242408,-0.003295
107,0.891667,-0.570579,-1.867535,-12.876138,-0.141725,0.242356,-0.003337
108,0.900000,-0.574050,-1.866247,-12.871126,-0.141714,0.242350,-0.003337
109,0.908333,-0.607613,-1.845770,-12.897437,-0.141714,0.242399,-0.003325
110,0.916667,-0.612437,-1.848399,-12.889961,-0.141716,0.242398,-0.003341
111,0.925000,-0.608563,-1.852233,-12.895101,-0.141712,0.242401,-0.003326
112,0.933333,-0.603825,-1.857246,-12.893624,-0.141699,0.242402,-0.003323
113,0.941667,-0.606376,-1.852882,-12.891239,-0.141705,0.242398,-0.003322
114,0.950000,-0.608320,-1.852836,-12.892145,-0.141700,0.242412,-0.003326
115,0.958333,-0.605978,-1.848894,-12.883820,-0.141706,0.242405,-0.003337
116,0.966667,-0.599506,-1.824413,-12.887760,-0.141661,0.242413,-0.003301
117,0.975000,-0.607005,-1.823232,-12.875516,-0.141673,0.242399,-0.003309
118,0.983333,-0.611447,-1.851739,-12.886920,-0.141700,0.242404,-0.003321
119,0.991667,-0.572024,-1.857496,-12.865953,-0.141731,0.242354,-0.003343
120,1.000000,-0.571770,-1.862887,-12.836878,-0.141682,0.242364,-0.003341
121,1.008333,-0.603817,-1.851231,-12.890543,-0.141705,0.242406,-0.003339
122,1.016667,-0.610258,-1.832737,-12.882508,-0.141696,0.242406,-0.003322
123,1.025000,-0.605580,-1.824385,-12.883066,-0.141659,0.242394,-0.003293
124,1.033333,-0.608170,-1.854129,-12.894588,-0.141712,0.242411,-0.003340
125,1.041667,-0.613429,-1.850586,-12.864605,-0.141660,0.242426,-0.003334
126,1.050000,-0.603555,-1.850114,-12.892820,-0.141708,0.242410,-0.003340
127,1.058333,-0.576329,-1.857751,-12.868135,-0.141737,0.242356,-0.003342
128,1.066667,-0.601622,-1.851585,-12.866431,-0.141651,0.242433,-0.003323
129,1.075000,-0.606478,-1.849840,-12.894367,-0.141708,0.242417,-0.003325
130,1.083333,-0.573941,-1.861306,-12.881706,-0.141728,0.242366,-0.003339
131,1.091667,-0.570556,-1.860708,-12.863395,-0.141738,0.242352,-0.003336
132,1.100000,-0.657835,-1.835587,-12.863098,-0.141750,0.242332,-0.003316
133,1.108333,-0.535318,-1.865269,-12.818243,-0.141706,0.242307,-0.003339
134,1.116667,-0.604825,-1.855685,-12.897274,-0.141703,0.242409,-0.003324
135,1.125000,-0.611150,-1.852800,-12.891955,-0.141713,0.242406,-0.003334
136,1.133333,-0.607313,-1.823456,-12.883165,-0.141675,0.242399,-0.003300
137,1.141667,-0.602209,-1.847242,-12.890176,-0.141714,0.242401,-0.003323
138,1.150000,-0.599370,-1.854120,-12.859918,-0.141658,0.242405,-0.003326
139,1.158333,-0.609788,-1.854449,-12.896724,-0.141707,0.242397,-0.003325
140,1.166667,-0.608700,-1.844636,-12.892696,-0.141728,0.242400,-0.003341
141,1.175000,-0.600733,-1.822556,-12.887433,-0.141679,0.242408,-0.003311
142,1.183333,-0.611785,-1.845792,-12.895046,-0.141725,0.242400,-0.003348
143,1.191667,-0.609486,-1.818629,-12.885610,-0.141688,0.242401,-0.003318
144,1.200000,-0.610629,-1.822820,-12.885735,-0.141661,0.242395,-0.003296
145,1.208333,-0.605670,-1.848468,-12.885039,-0.141729,0.242398,-0.003346
146,1.216667,-0.603032,-1.850855,-12.887109,-0.141713,0.242399,-0.003319
147,1.225000,-0.608871,-1.851740,-12.898976,-0.141719,0.242405,-0.003332
148,1.233333,-0.611610,-1.850164,-12.894057,-0.141724,0.242401,-0.003329
149,1.241667,-0.610505,-1.849628,-12.893715,-0.141736,0.242401,-0.003344
150,1.250000,-0.573573,-1.868409,-12.880101,-0.141732,0.242348,-0.003331
151,1.258333,-0.574727,-1.863411,-12.879093,-0.141740,0.242360,-0.003342
152,1.266667,-0.607409,-1.828573,-12.896185,-0.141663,0.242408,-0.003288
153,1.275000,-0.608519,-1.853297,-12.861421,-0.141657,0.242404,-0.003320
154,1.283333,-0.606359,-1.854349,-12.890231,-0.141718,0.242396,-0.003334
155,1.291667,-0.609104,-1.825086,-12.888232,-0.141666,0.242385,-0.003284
156,1.300000,-0.608667,-1.824533,-12.888183,-0.141680,0.242397,-0.003305
157,1.308333,-0.609669,-1.820926,-12.885260,-0.141669,0.242387,-0.003293
158,1.316667,-0.605299,-1.854628,-12.895958,-0.141705,0.242391,-0.003320
159,1.325000,-0.609596,-1.834611,-12.890622,-0.141688,0.242387,-0.003298
160,1.333333,-0.614029,-1.846230,-12.900095,-0.141717,0.242390,-0.003318
161,1.341667,-0.606270,-1.852445,-12.897670,-0.141713,0.242400,-0.003331
162,1.350000,-0.613596,-1.854746,-12.895951,-0.141711,0.242392,-0.003329
163,1.358333,-0.610309,-1.857363,-12.896873,-0.141706,0.242399,-0.003326
164,1.366667,-0.624797,-1.820982,-12.851626,-0.141637,0.242377,-0.003298
165,1.375000,-0.609706,-1.855213,-12.865360,-0.141655,0.242420,-0.003330
166,1.383333,-0.611517,-1.848958,-12.895582,-0.141714,0.242400,-0.003328
167,1.391667,-0.608593,-1.826381,-12.896354,-0.141659,0.242405,-0.003291
168,1.400000,-0.609362,-1.850312,-12.888925,-0.141712,0.242393,-0.003329
169,1.408333,-0.612522,-1.851957,-12.893942,-0.141707,0.242411,-0.003329
170,1.416667,-0.604696,-1.824663,-12.888361,-0.141656,0.242406,-0.003291
171,1.425000,-0.609928,-1.851254,-12.895176,-0.141704,0.242396,-0.003317
172,1.433333,-0.533712,-1.869877,-12.845540,-0.141745,0.242293,-0.003325
173,1.441667,-0.574515,-1.871955,-12.838577,-0.141686,0.242361,-0.003338
174,1.450000,-0.601784,-1.853230,-12.898038,-0.141709,0.242404,-0.003323
175,1.458333,-0.611978,-1.848828,-12.899994,-0.141719,0.242402,-0.003323
176,1.466667,-0.577996,-1.862799,-12.870848,-0.141739,0.242343,-0.003330
177,1.475000,-0.605717,-1.853806,-12.898573,-0.141709,0.242405,-0.003315
178,1.483333,-0.604566,-1.851867,-12.897412,-0.141713,0.242402,-0.003309
179,1.491667,-0.566963,-1.861966,-12.879328,-0.141730,0.242365,-0.003321
180,1.500000,-0.603024,-1.824642,-12.893766,-0.141662,0.242422,-0.003294
181,1.508333,-0.571295,-1.858803,-12.868267,-0.141743,0.242359,-0.003346
182,1.516667,-0.529639,-1.871543,-12.855161,-0.141744,0.242303,-0.003335
183,1.525000,-0.566055,-1.865809,-12.871387,-0.141720,0.242351,-0.003329
184,1.533333,-0.604051,-1.849531,-12.892271,-0.141704,0.242406,-0.003325
185,1.541667,-0.573171,-1.863142,-12.878625,-0.141724,0.242361,-0.003320
186,1.550000,-0.608189,-1.854336,-12.902309,-0.141708,0.242409,-0.003316
187,1.558333,-0.606164,-1.826560,-12.886804,-0.141663,0.242397,-0.003287
188,1.566667,-0.573597,-1.868209,-12.869464,-0.141727,0.242356,-0.003324
189,1.575000,-0.608162,-1.850413,-12.895503,-0.141710,0.242411,-0.003325
190,1.583333,-0.609215,-1.827989,-12.885477,-0.141658,0.242403,-0.003291
191,1.591667,-0.570605,-1.868794,-12.853439,-0.141674,0.242377,-0.003334
192,1.600000,-0.570498,-1.865099,-12.848018,-0.141666,0.242374,-0.003325
193,1.608333,-0.569766,-1.863811,-12.884542,-0.141731,0.242360,-0.003325
194,1.616667,-0.570614,-1.864351,-12.873880,-0.141729,0.242352,-0.003329
195,1.625000,-0.574502,-1.865947,-12.876875,-0.141724,0.242352,-0.003327
196,1.633333,-0.610019,-1.857655,-12.903349,-0.141694,0.242412,-0.003317
197,1.641667,-0.604201,-1.857222,-12.906224,-0.141697,0.242399,-0.003316
198,1.650000,-0.602706,-1.848911,-12.894750,-0.141713,0.242393,-0.003315
199,1.658333,-0.602774,-1.828594,-12.890636,-0.141660,0.242398,-0.003280
200,1.666667,-0.565754,-1.864937,-12.875834,-0.141716,0.242352,-0.003330
201,1.675000,-0.605299,-1.854268,-12.908448,-0.141701,0.242413,-0.003312
202,1.683333,-0.604660,-1.822584,-12.895000,-0.141656,0.242403,-0.003279
203,1.691667,-0.574410,-1.866063,-12.878899,-0.141723,0.242345,-0.003326
204,1.700000,-0.568912,-1.868290,-12.844719,-0.141667,0.242361,-0.003323
205,1.708333,-0.573465,-1.858973,-12.883180,-0.141733,0.242353,-0.003326
206,1.716667,-0.605161,-1.853230,-12.899892,-0.141704,0.242409,-0.003321
207,1.725000,-0.568244,-1.868250,-12.883161,-0.141716,0.242357,-0.003325
208,1.733333,-0.566420,-1.831732,-12.873307,-0.141678,0.242353,-0.003284
209,1.741667,-0.625801,-1.848597,-12.840638,-0.141769,0.242267,-0.003316
210,1.750000,-0.572070,-1.871709,-12.880159,-0.141720,0.242356,-0.003336
211,1.758333,-0.604985,-1.826865,-12.898483,-0.141656,0.242409,-0.003292
212,1.766667,-0.602650,-1.825227,-12.892901,-0.141662,0.242409,-0.003289
213,1.775000,-0.608823,-1.858212,-12.897593,-0.141703,0.242408,-0.003332
214,1.783333,-0.606860,-1.856854,-12.873843,-0.141653,0.242413,-0.003312
215,1.791667,-0.606950,-1.852259,-12.900466,-0.141705,0.242405,-0.003318
216,1.800000,-0.603890,-1.849024,-12.901144,-0.141711,0.242407,-0.003318
217,1.808333,-0.602604,-1.825781,-12.884348,-0.141668,0.242407,-0.003310
218,1.816667,-0.605084,-1.827099,-12.889787,-0.141661,0.242407,-0.003292
219,1.825000,-0.602844,-1.854796,-12.897143,-0.141708,0.242409,-0.003330
220,1.833333,-0.604315,-1.851301,-12.896846,-0.141701,0.242414,-0.003327
221,1.841667,-0.607220,-1.851355,-12.895019,-0.141704,0.242401,-0.003329
222,1.850000,-0.606153,-1.824869,-12.883899,-0.141653,0.242395,-0.003295
223,1.858333,-0.602046,-1.825549,-12.896372,-0.141658,0.242414,-0.003283
224,1.866667,-0.603835,-1.858283,-12.899730,-0.141703,0.242410,-0.003326
225,1.875000,-0.566404,-1.865803,-12.875382,-0.141724,0.242352,-0.003332
226,1.883333,-0.606534,-1.828737,-12.889030,-0.141652,0.242406,-0.003292
227,1.891667,-0.651788,-1.809083,-12.853138,-0.141690,0.242326,-0.003292
228,1.900000,-0.570101,-1.871126,-12.876707,-0.141717,0.242359,-0.003334
229,1.908333,-0.599711,-1.824160,-12.893362,-0.141666,0.242408,-0.003302
230,1.916667,-0.568129,-1.871737,-12.880290,-0.141724,0.242354,-0.003325
231,1.925000,-0.569839,-1.867313,-12.877440,-0.141735,0.242352,-0.003321
232,1.933333,-0.572969,-1.870160,-12.871472,-0.141736,0.242347,-0.003328
233,1.941667,-0.532378,-1.875501,-12.853294,-0.141750,0.242289,-0.003327
234,1.950000,-0.608841,-1.859226,-12.896044,-0.141720,0.242396,-0.003328
235,1.958333,-0.565171,-1.867568,-12.846473,-0.141683,0.242355,-0.003325
236,1.966667,-0.575981,-1.863558,-12.875394,-0.141744,0.242348,-0.003335
237,1.975000,-0.583905,-1.860620,-12.866596,-0.141764,0.242321,-0.003322
238,1.983333,-0.605390,-1.859963,-12.905593,-0.141720,0.242405,-0.003327
239,1.991667,-0.569426,-1.865010,-12.878725,-0.141736,0.242353,-0.003334
240,2.000000,-0.575088,-1.870305,-12.873831,-0.141736,0.242348,-0.003324
241,2.008333,-0.569814,-1.865909,-12.874812,-0.141736,0.242359,-0.003327
242,2.016667,-0.568175,-1.866959,-12.850595,-0.141682,0.242373,-0.003323
243,2.025000,-0.569632,-1.864648,-12.874210,-0.141744,0.242355,-0.003333
244,2.033333,-0.567012,-1.850697,-12.870681,-0.141704,0.242358,-0.003298
245,2.041667,-0.572689,-1.862586,-12.875805,-0.141735,0.242364,-0.003325
246,2.050000,-0.598145,-1.823230,-12.887309,-0.141672,0.242416,-0.003289
247,2.058333,-0.575491,-1.865755,-12.837083,-0.141683,0.242363,-0.003326
248,2.066667,-0.603633,-1.858191,-12.899469,-0.141716,0.242413,-0.003327
249,2.075000,-0.600796,-1.826245,-12.886251,-0.141667,0.242398,-0.003285
250,2.083333,-0.569692,-1.867821,-12.868301,-0.141737,0.242358,-0.003327
251,2.091667,-0.608101,-1.826425,-12.882126,-0.141664,0.242402,-0.003291
252,2.100000,-0.566854,-1.859958,-12.876297,-0.141742,0.242356,-0.003338
253,2.108333,-0.602204,-1.830971,-12.888747,-0.141667,0.242412,-0.003305
254,2.116667,-0.607898,-1.855972,-12.900853,-0.141707,0.242411,-0.003325
255,2.125000,-0.531203,-1.874535,-12.845758,-0.141749,0.242283,-0.003335
256,2.133333,-0.604828,-1.823313,-12.878936,-0.141659,0.242393,-0.003299
257,2.141667,-0.609905,-1.848613,-12.885929,-0.141710,0.242390,-0.003330
258,2.150000,-0.607059,-1.825866,-12.889111,-0.141670,0.242390,-0.003291
259,2.158333,-0.572629,-1.868331,-12.877009,-0.141734,0.242351,-0.003340
260,2.166667,-0.575504,-1.864200,-12.870360,-0.141738,0.242348,-0.003343
261,2.175000,-0.607680,-1.852465,-12.893339,-0.141701,0.242395,-0.003317
262,2.183333,-0.588308,-1.856324,-12.811006,-0.141790,0.242200,-0.003330
263,2.191667,-0.623922,-1.848939,-12.839948,-0.141773,0.242270,-0.003323
264,2.200000,-0.603972,-1.822563,-12.886006,-0.141666,0.242405,-0.003294
265,2.208333,-0.609235,-1.848124,-12.894276,-0.141703,0.242399,-0.003329
266,2.216667,-0.570819,-1.860845,-12.875577,-0.141730,0.242350,-0.003333
267,2.225000,-0.608452,-1.851800,-12.897456,-0.141699,0.242401,-0.003318
268,2.233333,-0.601580,-1.850632,-12.899787,-0.141703,0.242410,-0.003318
269,2.241667,-0.628435,-1.842750,-12.887912,-0.141722,0.242367,-0.003320
270,2.250000,-0.610241,-1.825080,-12.890529,-0.141665,0.242399,-0.003297
271,2.258333,-0.607029,-1.823571,-12.886946,-0.141663,0.242400,-0.003289
272,2.266667,-0.606848,-1.825457,-12.884294,-0.141666,0.242402,-0.003307
273,2.275000,-0.576499,-1.856642,-12.872677,-0.141744,0.242355,-0.003362
274,2.283333,-0.612270,-1.825470,-12.890531,-0.141658,0.242405,-0.003298
275,2.291667,-0.571501,-1.868338,-12.872323,-0.141725,0.242349,-0.003338
276,2.300000,-0.572403,-1.866147,-12.873796,-0.141718,0.242353,-0.003344
277,2.308333,-0.570070,-1.857049,-12.872148,-0.141729,0.242344,-0.003334
278,2.316667,-0.601765,-1.824560,-12.893638,-0.141668,0.242409,-0.003305
279,2.325000,-0.566623,-1.864716,-12.875100,-0.141724,0.242359,-0.003340
280,2.333333,-0.573289,-1.866896,-12.874310,-0.141727,0.242355,-0.003334
281,2.341667,-0.609666,-1.852836,-12.891280,-0.141700,0.242405,-0.003323
282,2.350000,-0.571982,-1.866206,-12.878835,-0.141726,0.242361,-0.003332
283,2.358333,-0.570577,-1.866332,-12.877346,-0.141724,0.242360,-0.003329
284,2.366667,-0.555406,-1.862417,-12.838138,-0.141766,0.242270,-0.003331
285,2.375000,-0.602620,-1.822643,-12.893632,-0.141660,0.242414,-0.003286
286,2.383333,-0.602361,-1.854738,-12.869938,-0.141645,0.242418,-0.003317
287,2.391667,-0.536357,-1.872681,-12.850958,-0.141745,0.242301,-0.003330
288,2.400000,-0.600623,-1.826090,-12.897194,-0.141659,0.242417,-0.003292
289,2.408333,-0.606814,-1.848101,-12.897787,-0.141711,0.242416,-0.003330
290,2.416667,-0.605743,-1.855726,-12.896718,-0.141700,0.242406,-0.003317
291,2.425000,-0.607989,-1.848465,-12.896585,-0.141708,0.242409,-0.003323
292,2.433333,-0.570916,-1.862453,-12.877838,-0.141733,0.242359,-0.003326
293,2.441667,-0.572767,-1.868695,-12.875275,-0.141717,0.242356,-0.003330
294,2.450000,-0.603995,-1.850805,-12.902436,-0.141705,0.242404,-0.003320
295,2.458333,-0.605294,-1.843645,-12.891367,-0.141689,0.242389,-0.003325
296,2.466667,-0.599861,-1.824929,-12.896334,-0.141657,0.242402,-0.003307
297,2.475000,-0.602614,-1.823565,-12.891746,-0.141659,0.242405,-0.003305
298,2.483333,-0.605017,-1.823306,-12.892008,-0.141663,0.242396,-0.003317
299,2.491667,-0.563286,-1.863794,-12.880649,-0.141721,0.242349,-0.003349
300,2.500000,-0.570724,-1.858725,-12.873939,-0.141726,0.242352,-0.003359
301,2.508333,-0.608301,-1.853964,-12.894604,-0.141701,0.242396,-0.003332
302,2.516667,-0.606517,-1.853167,-12.896188,-0.141714,0.242407,-0.003343
303,2.525000,-0.608388,-1.839688,-12.894255,-0.141682,0.242397,-0.003296
304,2.533333,-0.569905,-1.868175,-12.874709,-0.141730,0.242350,-0.003334
305,2.541667,-0.605837,-1.853954,-12.899183,-0.141717,0.242414,-0.003345
306,2.550000,-0.610698,-1.855296,-12.890320,-0.141705,0.242405,-0.003323
307,2.558333,-0.571014,-1.869823,-12.885898,-0.141722,0.242365,-0.003336
308,2.566667,-0.607982,-1.857151,-12.897731,-0.141700,0.242410,-0.003313
309,2.575000,-0.533766,-1.872408,-12.842731,-0.141751,0.242290,-0.003314
310,2.583333,-0.610450,-1.847155,-12.890308,-0.141692,0.242402,-0.003288
311,2.591667,-0.605010,-1.828025,-12.886783,-0.141658,0.242397,-0.003293
312,2.600000,-0.602763,-1.853650,-12.892485,-0.141713,0.242411,-0.003331
313,2.608333,-0.575414,-1.864901,-12.869109,-0.141735,0.242360,-0.003340
314,2.616667,-0.572469,-1.863986,-12.874514,-0.141728,0.242362,-0.003323
315,2.625000,-0.569790,-1.864945,-12.873340,-0.141726,0.242356,-0.003328
316,2.633333,-0.577248,-1.866061,-12.872256,-0.141731,0.242354,-0.003328
317,2.641667,-0.600859,-1.855265,-12.902208,-0.141709,0.242412,-0.003314
318,2.650000,-0.606551,-1.852801,-12.893579,-0.141707,0.242408,-0.003322
