Format Version,1.23,Take Name,MS024MPT009,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-29 05.42.21.377 PM,Total Frames in Take,30551,Total Exported Frames,30551,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS
,ID,"D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
109,0.908333,-0.632769,-1.836154,-12.854036,-0.141661,0.242590,-0.003324
110,0.916667,-0.631225,-1.827761,-12.843198,-0.141630,0.242586,-0.003308
111,0.925000,-0.689656,-1.851452,-12.929336,-0.141735,0.242639,-0.003341
112,0.933333,-0.632919,-1.850862,-12.871937,-0.141621,0.242602,-0.003324
113,0.941667,-0.631251,-1.849525,-12.897700,-0.141657,0.242585,-0.003318
114,0.950000,-0.631993,-1.846510,-12.901731,-0.141670,0.242588,-0.003312
115,0.958333,-0.631137,-1.825045,-12.848161,-0.141642,0.242593,-0.003312
116,0.966667,-0.632340,-1.850304,-12.863635,-0.141611,0.242605,-0.003326
117,0.975000,-0.631164,-1.838652,-12.857888,-0.141598,0.242595,-0.003294
118,0.983333,-0.647384,-1.830659,-12.853530,-0.141687,0.242570,-0.003341
119,0.991667,-0.627142,-1.834617,-12.864274,-0.141591,0.242600,-0.003297
120,1.000000,,,,,,
121,1.008333,-0.671452,-1.858521,-12.907187,-0.141616,0.242681,-0.003347
122,1.016667,-0.623720,-1.834209,-12.855206,-0.141611,0.242585,-0.003291
123,1.025000,-0.677281,-1.850823,-12.940300,-0.141673,0.242668,-0.003337
124,1.033333,-0.635962,-1.852069,-12.868160,-0.141622,0.242600,-0.003315
125,1.041667,-0.633717,-1.855254,-12.905037,-0.141673,0.242600,-0.003322
126,1.050000,-0.679621,-1.855289,-12.937063,-0.141691,0.242671,-0.003329
127,1.058333,-0.643302,-1.838060,-12.856411,-0.141645,0.242566,-0.003326
128,1.066667,-0.625400,-1.843535,-12.894114,-0.141676,0.242579,-0.003316
129,1.075000,-0.631639,-1.850263,-12.863351,-0.141612,0.242599,-0.003325
130,1.083333,-0.626946,-1.842369,-12.847030,-0.141663,0.242578,-0.003338
131,1.091667,-0.635070,-1.841497,-12.911131,-0.141681,0.242602,-0.003314
132,1.100000,-0.676114,-1.855563,-12.943896,-0.141692,0.242675,-0.003341
133,1.108333,-0.629828,-1.847627,-12.898232,-0.141678,0.242584,-0.003328
134,1.116667,-0.672460,-1.856308,-12.942348,-0.141734,0.242677,-0.003332
135,1.125000,-0.639277,-1.850218,-12.901874,-0.141684,0.242592,-0.003319
136,1.133333,-0.636279,-1.844715,-12.901601,-0.141684,0.242581,-0.003312
137,1.141667,-0.637122,-1.850343,-12.907700,-0.141680,0.242596,-0.003312
138,1.150000,-0.673899,-1.857977,-12.941862,-0.141702,0.242666,-0.003331
139,1.158333,-0.671900,-1.860849,-12.935379,-0.141703,0.242661,-0.003343
140,1.166667,-0.679801,-1.851419,-12.896060,-0.141696,0.242678,-0.003351
141,1.175000,-0.631676,-1.849817,-12.896328,-0.141688,0.242579,-0.003311
142,1.183333,-0.633416,-1.840367,-12.852089,-0.141660,0.242590,-0.003337
143,1.191667,-0.673272,-1.855962,-12.929647,-0.141690,0.242651,-0.003334
144,1.200000,-0.673152,-1.852416,-12.928556,-0.141691,0.242651,-0.003328
145,1.208333,-0.631116,-1.838409,-12.861496,-0.141662,0.242595,-0.003329
146,1.216667,-0.633282,-1.832516,-12.898652,-0.141661,0.242591,-0.003296
147,1.225000,-0.633174,-1.849753,-12.904528,-0.141672,0.242589,-0.003319
148,1.233333,-0.634270,-1.844753,-12.894122,-0.141673,0.242589,-0.003314
149,1.241667,-0.625640,-1.848382,-12.888643,-0.141665,0.242565,-0.003319
150,1.250000,-0.631646,-1.834876,-12.837984,-0.141665,0.242575,-0.003334
151,1.258333,-0.628646,-1.822218,-12.844733,-0.141647,0.242580,-0.003311
152,1.266667,-0.629888,-1.834470,-12.842424,-0.141668,0.242594,-0.003336
153,1.275000,-0.632388,-1.838420,-12.848899,-0.141664,0.242594,-0.003341
154,1.283333,-0.634767,-1.842657,-12.894563,-0.141665,0.242588,-0.003321
155,1.291667,-0.635550,-1.841095,-12.860267,-0.141663,0.242596,-0.003340
