Format Version,1.23,Take Name,MS024MPT004,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-29 05.18.20.782 PM,Total Frames in Take,3518,Total Exported Frames,3518,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
16,0.133333,-0.595396,-1.823641,-12.916157,-0.141627,0.242294,-0.003247
17,0.141667,-0.594269,-1.822986,-12.922400,-0.141634,0.242297,-0.003225
18,0.150000,-0.595749,-1.854098,-12.923940,-0.141668,0.242293,-0.003260
19,0.158333,-0.589331,-1.827843,-12.933302,-0.141634,0.242257,-0.003218
20,0.166667,-0.599872,-1.827718,-12.922294,-0.141627,0.242286,-0.003225
21,0.175000,-0.592043,-1.821368,-12.915856,-0.141641,0.242280,-0.003242
22,0.183333,-0.588657,-1.810619,-12.917167,-0.141623,0.242290,-0.003218
23,0.191667,-0.591639,-1.831777,-12.917706,-0.141629,0.242300,-0.003240
24,0.200000,-0.593686,-1.823663,-12.918678,-0.141635,0.242285,-0.003241
25,0.208333,-0.590269,-1.825506,-12.919073,-0.141638,0.242300,-0.003244
26,0.216667,-0.590614,-1.824412,-12.922605,-0.141639,0.242302,-0.003241
27,0.225000,-0.602351,-1.851407,-12.931791,-0.141675,0.242305,-0.003267
28,0.233333,-0.592510,-1.830136,-12.918517,-0.141631,0.242295,-0.003236
29,0.241667,-0.620622,-1.819099,-12.943554,-0.141630,0.242354,-0.003228
30,0.250000,-0.593865,-1.819797,-12.910196,-0.141634,0.242294,-0.003240
31,0.258333,-0.594768,-1.819011,-12.912729,-0.141627,0.242296,-0.003229
32,0.266667,-0.597815,-1.822263,-12.912979,-0.141630,0.242291,-0.003224
33,0.275000,-0.594871,-1.825968,-12.916801,-0.141636,0.242304,-0.003235
34,0.283333,-0.590934,-1.823267,-12.920756,-0.141631,0.242309,-0.003235
35,0.291667,-0.594878,-1.825462,-12.916922,-0.141639,0.242303,-0.003237
36,0.300000,-0.599922,-1.827885,-12.924838,-0.141616,0.242300,-0.003230
37,0.308333,-0.595939,-1.833322,-12.923327,-0.141621,0.242310,-0.003231
38,0.316667,-0.593485,-1.856957,-12.933084,-0.141664,0.242314,-0.003240
39,0.325000,-0.590563,-1.829402,-12.923736,-0.141618,0.242299,-0.003231
40,0.333333,-0.593841,-1.825273,-12.918624,-0.141625,0.242308,-0.003230
41,0.341667,,,,,,
42,0.350000,-0.597345,-1.820774,-12.918031,-0.141637,0.242301,-0.003243
43,0.358333,-0.589165,-1.830025,-12.931668,-0.141622,0.242305,-0.003233
44,0.366667,-0.628934,-1.820007,-12.940228,-0.141618,0.242351,-0.003212
45,0.375000,-0.593274,-1.822368,-12.922257,-0.141640,0.242291,-0.003225
46,0.383333,-0.592465,-1.831291,-12.919216,-0.141629,0.242292,-0.003228
47,0.391667,-0.587541,-1.826808,-12.917987,-0.141622,0.242307,-0.003226
48,0.400000,-0.594239,-1.822402,-12.916476,-0.141632,0.242289,-0.003234
49,0.408333,-0.588877,-1.826368,-12.935405,-0.141636,0.242271,-0.003215
50,0.416667,-0.595406,-1.826593,-12.911825,-0.141630,0.242293,-0.003237
51,0.425000,-0.591385,-1.827345,-12.916874,-0.141621,0.242297,-0.003224
52,0.433333,-0.598115,-1.826063,-12.917817,-0.141628,0.242293,-0.003229
53,0.441667,-0.602744,-1.857733,-12.922138,-0.141664,0.242298,-0.003251
54,0.450000,-0.591326,-1.829372,-12.920964,-0.141629,0.242291,-0.003222
55,0.458333,-0.596835,-1.823969,-12.907640,-0.141631,0.242285,-0.003240
56,0.466667,-0.587565,-1.823535,-12.920051,-0.141627,0.242295,-0.003233
57,0.475000,-0.594611,-1.830659,-12.918516,-0.141636,0.242298,-0.003243
58,0.483333,-0.590676,-1.817477,-12.920440,-0.141649,0.242296,-0.003250
59,0.491667,-0.588019,-1.819198,-12.913765,-0.141628,0.242297,-0.003240
60,0.500000,-0.590026,-1.826688,-12.919823,-0.141609,0.242289,-0.003232
61,0.508333,-0.595647,-1.831219,-12.913334,-0.141620,0.242284,-0.003228
62,0.516667,-0.596523,-1.824381,-12.924198,-0.141626,0.242291,-0.003254
63,0.525000,-0.599528,-1.820281,-12.912350,-0.141630,0.242288,-0.003266
64,0.533333,-0.591232,-1.828818,-12.913814,-0.141613,0.242285,-0.003242
65,0.541667,-0.623920,-1.824210,-12.945358,-0.141609,0.242349,-0.003229
66,0.550000,-0.589300,-1.825076,-12.916634,-0.141624,0.242294,-0.003240
67,0.558333,-0.593476,-1.824429,-12.920582,-0.141630,0.242292,-0.003242
68,0.566667,-0.593611,-1.825547,-12.919576,-0.141629,0.242289,-0.003226
69,0.575000,-0.599344,-1.859736,-12.933193,-0.141671,0.242303,-0.003264
70,0.583333,-0.591909,-1.824637,-12.919710,-0.141631,0.242291,-0.003241
71,0.591667,-0.589100,-1.829101,-12.895183,-0.141591,0.242309,-0.003235
72,0.600000,-0.590392,-1.823857,-12.922008,-0.141636,0.242285,-0.003234
73,0.608333,-0.594698,-1.824627,-12.920996,-0.141645,0.242288,-0.003244
74,0.616667,-0.595491,-1.861195,-12.934328,-0.141677,0.242298,-0.003259
75,0.625000,-0.591479,-1.826437,-12.917363,-0.141636,0.242299,-0.003229
76,0.633333,-0.600491,-1.826524,-12.914997,-0.141645,0.242285,-0.003240
77,0.641667,-0.589849,-1.823185,-12.919022,-0.141637,0.242288,-0.003231
78,0.650000,-0.599641,-1.859329,-12.928971,-0.141676,0.242312,-0.003270
79,0.658333,-0.592242,-1.825052,-12.910796,-0.141645,0.242285,-0.003234
80,0.666667,-0.588240,-1.826185,-12.919372,-0.141639,0.242281,-0.003242
81,0.675000,-0.592921,-1.833504,-12.916972,-0.141640,0.242281,-0.003225
82,0.683333,-0.593839,-1.857347,-12.937586,-0.141675,0.242297,-0.003266
83,0.691667,-0.588825,-1.830136,-12.938998,-0.141643,0.242260,-0.003226
84,0.700000,-0.593858,-1.830756,-12.923417,-0.141629,0.242290,-0.003237
85,0.708333,-0.588932,-1.826822,-12.916252,-0.141639,0.242288,-0.003239
86,0.716667,-0.596370,-1.823991,-12.908675,-0.141644,0.242284,-0.003243
87,0.725000,-0.593118,-1.831165,-12.922746,-0.141630,0.242298,-0.003227
88,0.733333,-0.584794,-1.831887,-12.931858,-0.141628,0.242309,-0.003229
89,0.741667,-0.585254,-1.823447,-12.915053,-0.141635,0.242295,-0.003239
90,0.750000,-0.590060,-1.836189,-12.930587,-0.141624,0.242307,-0.003237
91,0.758333,-0.592366,-1.830723,-12.893292,-0.141573,0.242302,-0.003227
92,0.766667,-0.588927,-1.832875,-12.936322,-0.141630,0.242251,-0.003213
93,0.775000,-0.590297,-1.830158,-12.917926,-0.141626,0.242287,-0.003226
94,0.783333,-0.585106,-1.830413,-12.931140,-0.141619,0.242301,-0.003225
95,0.791667,-0.592979,-1.857314,-12.937010,-0.141666,0.242298,-0.003248
96,0.800000,-0.591889,-1.829642,-12.919026,-0.141621,0.242292,-0.003222
97,0.808333,-0.590208,-1.826621,-12.916305,-0.141635,0.242290,-0.003241
98,0.816667,-0.587332,-1.826540,-12.918526,-0.141639,0.242301,-0.003241
99,0.825000,-0.593490,-1.854571,-12.931656,-0.141670,0.242307,-0.003265
100,0.833333,-0.583512,-1.832756,-12.921946,-0.141625,0.242303,-0.003237
101,0.841667,-0.590511,-1.823528,-12.922073,-0.141631,0.242302,-0.003236
102,0.850000,-0.591773,-1.855088,-12.947864,-0.141687,0.242277,-0.003256
103,0.858333,-0.588581,-1.828256,-12.913263,-0.141635,0.242282,-0.003238
104,0.866667,-0.591881,-1.829050,-12.922153,-0.141629,0.242296,-0.003234
105,0.875000,-0.596122,-1.856723,-12.928308,-0.141661,0.242294,-0.003256
106,0.883333,-0.597302,-1.856091,-12.896801,-0.141624,0.242309,-0.003252
107,0.891667,-0.590959,-1.828616,-12.937551,-0.141635,0.242259,-0.003208
108,0.900000,-0.591340,-1.831049,-12.919262,-0.141628,0.242287,-0.003224
109,0.908333,-0.592455,-1.821720,-12.916538,-0.141637,0.242285,-0.003222
110,0.916667,-0.603378,-1.853025,-12.928063,-0.141679,0.242294,-0.003255
111,0.925000,-0.586738,-1.824034,-12.920177,-0.141639,0.242293,-0.003232
112,0.933333,-0.588646,-1.827980,-12.924965,-0.141622,0.242307,-0.003220
113,0.941667,-0.625359,-1.819301,-12.945691,-0.141624,0.242353,-0.003215
114,0.950000,-0.626533,-1.823499,-12.942437,-0.141625,0.242350,-0.003211
115,0.958333,-0.630365,-1.824798,-12.946061,-0.141613,0.242351,-0.003209
116,0.966667,-0.598167,-1.849241,-12.922601,-0.141679,0.242294,-0.003246
117,0.975000,-0.595099,-1.824800,-12.928328,-0.141633,0.242256,-0.003208
118,0.983333,-0.598193,-1.828689,-12.917255,-0.141629,0.242289,-0.003226
119,0.991667,-0.599285,-1.830799,-12.918883,-0.141621,0.242294,-0.003227
120,1.000000,-0.599724,-1.833866,-12.916245,-0.141623,0.242292,-0.003217
121,1.008333,-0.595558,-1.825953,-12.913499,-0.141618,0.242293,-0.003210
122,1.016667,-0.594616,-1.831628,-12.899685,-0.141574,0.242267,-0.003190
123,1.025000,-0.590230,-1.824381,-12.917215,-0.141635,0.242293,-0.003221
124,1.033333,-0.591924,-1.830279,-12.923511,-0.141622,0.242292,-0.003212
125,1.041667,-0.596657,-1.834158,-12.929337,-0.141622,0.242254,-0.003202
126,1.050000,-0.589669,-1.830212,-12.920361,-0.141623,0.242296,-0.003216
127,1.058333,-0.591064,-1.832960,-12.935549,-0.141632,0.242251,-0.003202
128,1.066667,-0.592034,-1.827051,-12.918217,-0.141634,0.242285,-0.003221
129,1.075000,-0.594180,-1.827826,-12.924266,-0.141624,0.242291,-0.003217
130,1.083333,-0.597198,-1.830712,-12.918365,-0.141628,0.242289,-0.003224
131,1.091667,-0.589807,-1.814273,-12.913605,-0.141617,0.242283,-0.003208
132,1.100000,-0.586064,-1.829079,-12.916464,-0.141632,0.242292,-0.003224
133,1.108333,-0.595932,-1.824673,-12.911591,-0.141644,0.242286,-0.003234
134,1.116667,-0.594214,-1.831460,-12.909830,-0.141639,0.242282,-0.003233
135,1.125000,-0.598158,-1.833610,-12.912637,-0.141626,0.242287,-0.003217
136,1.133333,-0.591486,-1.830408,-12.921199,-0.141628,0.242296,-0.003219
137,1.141667,-0.592685,-1.830572,-12.911747,-0.141633,0.242286,-0.003222
138,1.150000,-0.593364,-1.826435,-12.914604,-0.141634,0.242288,-0.003214
139,1.158333,-0.594141,-1.831998,-12.922252,-0.141630,0.242295,-0.003219
140,1.166667,-0.604297,-1.856524,-12.924229,-0.141672,0.242287,-0.003244
141,1.175000,-0.602446,-1.841812,-12.879223,-0.141601,0.242301,-0.003220
142,1.183333,-0.594026,-1.830985,-12.886282,-0.141585,0.242292,-0.003220
143,1.191667,-0.598829,-1.829685,-12.917814,-0.141631,0.242282,-0.003215
144,1.200000,-0.598771,-1.826148,-12.922305,-0.141632,0.242291,-0.003218
145,1.208333,-0.594481,-1.863504,-12.916262,-0.141625,0.242276,-0.003230
146,1.216667,-0.588836,-1.832352,-12.937093,-0.141638,0.242261,-0.003210
147,1.225000,-0.604006,-1.851094,-12.930121,-0.141667,0.242299,-0.003260
148,1.233333,-0.592175,-1.826815,-12.917393,-0.141640,0.242288,-0.003243
149,1.241667,-0.601198,-1.831547,-12.914807,-0.141636,0.242286,-0.003234
150,1.250000,-0.596992,-1.827013,-12.915093,-0.141637,0.242286,-0.003227
151,1.258333,-0.603538,-1.850890,-12.917219,-0.141677,0.242288,-0.003257
152,1.266667,-0.598937,-1.820307,-12.912240,-0.141651,0.242291,-0.003236
153,1.275000,-0.604467,-1.847573,-12.923920,-0.141684,0.242292,-0.003261
154,1.283333,-0.608168,-1.851333,-12.922817,-0.141684,0.242282,-0.003248
155,1.291667,-0.592574,-1.825851,-12.922405,-0.141639,0.242241,-0.003213
156,1.300000,-0.602003,-1.827216,-12.909571,-0.141638,0.242290,-0.003227
157,1.308333,-0.597602,-1.848904,-12.927167,-0.141679,0.242305,-0.003255
158,1.316667,-0.600580,-1.855487,-12.920561,-0.141670,0.242297,-0.003262
159,1.325000,-0.600551,-1.856090,-12.926085,-0.141668,0.242297,-0.003255
160,1.333333,-0.599165,-1.851304,-12.920808,-0.141676,0.242287,-0.003246
161,1.341667,-0.592075,-1.833401,-12.923703,-0.141626,0.242298,-0.003229
162,1.350000,-0.591389,-1.829961,-12.915090,-0.141627,0.242292,-0.003215
163,1.358333,-0.591937,-1.827682,-12.917099,-0.141636,0.242298,-0.003239
164,1.366667,-0.594314,-1.855839,-12.934627,-0.141678,0.242314,-0.003258
165,1.375000,-0.561740,-1.866519,-12.902974,-0.141704,0.242256,-0.003277
166,1.383333,-0.590716,-1.824652,-12.911890,-0.141636,0.242296,-0.003247
167,1.391667,-0.597948,-1.861151,-12.934292,-0.141664,0.242315,-0.003257
168,1.400000,-0.590727,-1.830299,-12.937511,-0.141632,0.242263,-0.003210
169,1.408333,-0.590832,-1.831416,-12.915420,-0.141628,0.242282,-0.003225
170,1.416667,-0.598021,-1.827316,-12.916098,-0.141636,0.242282,-0.003231
171,1.425000,-0.593617,-1.821445,-12.916531,-0.141645,0.242291,-0.003235
172,1.433333,-0.591140,-1.827746,-12.910545,-0.141628,0.242288,-0.003219
173,1.441667,-0.585722,-1.828095,-12.921165,-0.141639,0.242298,-0.003239
174,1.450000,-0.593862,-1.823153,-12.907788,-0.141638,0.242277,-0.003232
175,1.458333,-0.589679,-1.827652,-12.919453,-0.141633,0.242286,-0.003220
176,1.466667,-0.588544,-1.831929,-12.915412,-0.141633,0.242287,-0.003226
177,1.475000,-0.595960,-1.852218,-12.943296,-0.141673,0.242273,-0.003231
178,1.483333,-0.589924,-1.832281,-12.932577,-0.141637,0.242257,-0.003200
179,1.491667,-0.590781,-1.852569,-12.926298,-0.141676,0.242302,-0.003250
180,1.500000,-0.590758,-1.829274,-12.917692,-0.141624,0.242294,-0.003223
181,1.508333,-0.593528,-1.825198,-12.913009,-0.141636,0.242288,-0.003240
182,1.516667,-0.592339,-1.821624,-12.907629,-0.141636,0.242298,-0.003235
183,1.525000,-0.583388,-1.825885,-12.928067,-0.141640,0.242258,-0.003217
184,1.533333,-0.593583,-1.830264,-12.916798,-0.141625,0.242280,-0.003217
185,1.541667,-0.593949,-1.826748,-12.930258,-0.141649,0.242260,-0.003219
186,1.550000,-0.601203,-1.820847,-12.915905,-0.141650,0.242291,-0.003247
187,1.558333,-0.597487,-1.824981,-12.917033,-0.141636,0.242297,-0.003244
188,1.566667,-0.603241,-1.847757,-12.920921,-0.141680,0.242299,-0.003264
189,1.575000,-0.599713,-1.828133,-12.916845,-0.141628,0.242300,-0.003243
190,1.583333,-0.588409,-1.832441,-12.917125,-0.141618,0.242298,-0.003235
191,1.591667,-0.583864,-1.834008,-12.935194,-0.141626,0.242269,-0.003219
192,1.600000,-0.589408,-1.827494,-12.920479,-0.141631,0.242300,-0.003241
193,1.608333,-0.593395,-1.837008,-12.925368,-0.141615,0.242298,-0.003239
194,1.616667,-0.597648,-1.857461,-12.891220,-0.141616,0.242305,-0.003254
195,1.625000,-0.594032,-1.858776,-12.938879,-0.141665,0.242309,-0.003253
196,1.633333,-0.598340,-1.832830,-12.919883,-0.141622,0.242293,-0.003230
197,1.641667,-0.592384,-1.832025,-12.937518,-0.141631,0.242271,-0.003218
198,1.650000,-0.594438,-1.827858,-12.916237,-0.141637,0.242290,-0.003243
199,1.658333,-0.589202,-1.832922,-12.921060,-0.141626,0.242289,-0.003229
200,1.666667,-0.602742,-1.854373,-12.930003,-0.141681,0.242298,-0.003249
201,1.675000,-0.587908,-1.833089,-12.938077,-0.141626,0.242269,-0.003202
202,1.683333,-0.593969,-1.831089,-12.926016,-0.141622,0.242299,-0.003217
203,1.691667,-0.598727,-1.861823,-12.933729,-0.141662,0.242302,-0.003245
204,1.700000,-0.595436,-1.829620,-12.925399,-0.141628,0.242295,-0.003221
205,1.708333,-0.591174,-1.830660,-12.921119,-0.141631,0.242293,-0.003242
206,1.716667,-0.589817,-1.825567,-12.926899,-0.141639,0.242309,-0.003243
207,1.725000,-0.590200,-1.828907,-12.927065,-0.141627,0.242300,-0.003230
208,1.733333,-0.598353,-1.861924,-12.936571,-0.141672,0.242307,-0.003244
209,1.741667,-0.590621,-1.827287,-12.921171,-0.141640,0.242289,-0.003236
210,1.750000,-0.636625,-1.826104,-12.942692,-0.141629,0.242337,-0.003224
211,1.758333,-0.598866,-1.851875,-12.934847,-0.141678,0.242301,-0.003268
212,1.766667,-0.590600,-1.832935,-12.917055,-0.141630,0.242296,-0.003235
213,1.775000,-0.597848,-1.857274,-12.943514,-0.141671,0.242308,-0.003253
214,1.783333,-0.561752,-1.861778,-12.913819,-0.141700,0.242267,-0.003270
215,1.791667,-0.589250,-1.831253,-12.924825,-0.141637,0.242300,-0.003218
216,1.800000,-0.600560,-1.858289,-12.927394,-0.141667,0.242297,-0.003249
217,1.808333,-0.605475,-1.830873,-12.917109,-0.141630,0.242290,-0.003212
218,1.816667,-0.601482,-1.853448,-12.940354,-0.141675,0.242306,-0.003253
219,1.825000,-0.591492,-1.831883,-12.887310,-0.141579,0.242301,-0.003224
220,1.833333,-0.592835,-1.831954,-12.917158,-0.141629,0.242288,-0.003218
221,1.841667,-0.629472,-1.823723,-12.952194,-0.141629,0.242345,-0.003201
222,1.850000,-0.591992,-1.830972,-12.923317,-0.141622,0.242290,-0.003227
223,1.858333,-0.597398,-1.834482,-12.943993,-0.141625,0.242260,-0.003212
224,1.866667,-0.594666,-1.828307,-12.941172,-0.141631,0.242264,-0.003203
225,1.875000,-0.595989,-1.830694,-12.922616,-0.141627,0.242287,-0.003205
226,1.883333,-0.595123,-1.854407,-12.931395,-0.141682,0.242294,-0.003258
227,1.891667,-0.583603,-1.831053,-12.938966,-0.141628,0.242256,-0.003196
228,1.900000,-0.599173,-1.831527,-12.924988,-0.141626,0.242289,-0.003221
229,1.908333,-0.594089,-1.824769,-12.917650,-0.141640,0.242287,-0.003232
230,1.916667,-0.597976,-1.831755,-12.931883,-0.141628,0.242305,-0.003223
231,1.925000,-0.595154,-1.834256,-12.925689,-0.141631,0.242297,-0.003231
232,1.933333,-0.595092,-1.822797,-12.919968,-0.141637,0.242293,-0.003238
233,1.941667,-0.592673,-1.826152,-12.917474,-0.141648,0.242293,-0.003232
234,1.950000,-0.599871,-1.854717,-12.892845,-0.141640,0.242307,-0.003271
235,1.958333,-0.600087,-1.855297,-12.928158,-0.141685,0.242296,-0.003274
236,1.966667,-0.594211,-1.834106,-12.924575,-0.141636,0.242297,-0.003238
237,1.975000,-0.596037,-1.825848,-12.910929,-0.141645,0.242293,-0.003249
238,1.983333,-0.592731,-1.828338,-12.921558,-0.141639,0.242310,-0.003221
239,1.991667,-0.600037,-1.852752,-12.923942,-0.141681,0.242297,-0.003257
240,2.000000,-0.594079,-1.828695,-12.919894,-0.141642,0.242298,-0.003231
241,2.008333,-0.592620,-1.853830,-12.943599,-0.141683,0.242277,-0.003235
242,2.016667,-0.598623,-1.851903,-12.925845,-0.141686,0.242301,-0.003258
243,2.025000,-0.591916,-1.824901,-12.915472,-0.141644,0.242294,-0.003240
244,2.033333,-0.594471,-1.825811,-12.912868,-0.141635,0.242292,-0.003232
245,2.041667,-0.591290,-1.824714,-12.922565,-0.141635,0.242302,-0.003226
246,2.050000,-0.592079,-1.827769,-12.920600,-0.141649,0.242297,-0.003232
247,2.058333,-0.628150,-1.824476,-12.946975,-0.141637,0.242361,-0.003218
248,2.066667,-0.598073,-1.860679,-12.924684,-0.141675,0.242306,-0.003248
249,2.075000,-0.602005,-1.849830,-12.933770,-0.141672,0.242308,-0.003260
250,2.083333,-0.592498,-1.828755,-12.886487,-0.141582,0.242309,-0.003229
251,2.091667,-0.593137,-1.831255,-12.888271,-0.141585,0.242314,-0.003230
252,2.100000,-0.596902,-1.858652,-12.929029,-0.141670,0.242310,-0.003253
253,2.108333,-0.591188,-1.823877,-12.910573,-0.141638,0.242295,-0.003232
254,2.116667,-0.594444,-1.831087,-12.916871,-0.141631,0.242298,-0.003220
255,2.125000,-0.594416,-1.826353,-12.922847,-0.141640,0.242294,-0.003238
256,2.133333,-0.590469,-1.833216,-12.927910,-0.141630,0.242259,-0.003207
257,2.141667,-0.588247,-1.822138,-12.923032,-0.141638,0.242299,-0.003224
258,2.150000,-0.589693,-1.830946,-12.922021,-0.141629,0.242297,-0.003231
259,2.158333,-0.623984,-1.825351,-12.964283,-0.141629,0.242321,-0.003197
260,2.166667,-0.586240,-1.835784,-12.927402,-0.141635,0.242302,-0.003236
261,2.175000,-0.594644,-1.852011,-12.931964,-0.141684,0.242302,-0.003262
262,2.183333,-0.634704,-1.826201,-12.944180,-0.141624,0.242346,-0.003215
263,2.191667,-0.628147,-1.823094,-12.944263,-0.141626,0.242353,-0.003222
264,2.200000,-0.588538,-1.827393,-12.923357,-0.141644,0.242298,-0.003244
265,2.208333,-0.588378,-1.828369,-12.937238,-0.141638,0.242260,-0.003217
266,2.216667,-0.600738,-1.823779,-12.919686,-0.141656,0.242286,-0.003236
267,2.225000,-0.588517,-1.827002,-12.918621,-0.141643,0.242303,-0.003235
268,2.233333,-0.598436,-1.826391,-12.915236,-0.141653,0.242287,-0.003243
269,2.241667,-0.601823,-1.823453,-12.921288,-0.141644,0.242283,-0.003227
270,2.250000,-0.588713,-1.832595,-12.936472,-0.141638,0.242268,-0.003218
271,2.258333,-0.595811,-1.828348,-12.914796,-0.141637,0.242278,-0.003225
272,2.266667,-0.589873,-1.825669,-12.922003,-0.141638,0.242288,-0.003237
273,2.275000,-0.592186,-1.830767,-12.932309,-0.141645,0.242251,-0.003216
274,2.283333,-0.589298,-1.832819,-12.944427,-0.141633,0.242270,-0.003212
275,2.291667,-0.594459,-1.825477,-12.923748,-0.141647,0.242296,-0.003243
276,2.300000,-0.597769,-1.835338,-12.934141,-0.141633,0.242259,-0.003199
277,2.308333,-0.598316,-1.825301,-12.921200,-0.141649,0.242297,-0.003244
278,2.316667,-0.597591,-1.825809,-12.914244,-0.141640,0.242292,-0.003224
279,2.325000,-0.589426,-1.830542,-12.926855,-0.141630,0.242299,-0.003225
280,2.333333,-0.597294,-1.828207,-12.944584,-0.141652,0.242264,-0.003220
281,2.341667,-0.665698,-1.833824,-13.004235,-0.141634,0.242396,-0.003205
282,2.350000,-0.627331,-1.824130,-12.951297,-0.141638,0.242362,-0.003199
283,2.358333,-0.676775,-1.825599,-12.979772,-0.141642,0.242418,-0.003239
284,2.366667,-0.624552,-1.828859,-12.950046,-0.141632,0.242363,-0.003212
285,2.375000,-0.594737,-1.822584,-12.928289,-0.141646,0.242298,-0.003225
286,2.383333,-0.594127,-1.827626,-12.913168,-0.141628,0.242290,-0.003237
287,2.391667,-0.594302,-1.822055,-12.922285,-0.141638,0.242304,-0.003219
288,2.400000,-0.593603,-1.834828,-12.922331,-0.141625,0.242306,-0.003224
289,2.408333,-0.594507,-1.828550,-12.916378,-0.141636,0.242306,-0.003231
290,2.416667,-0.599054,-1.824906,-12.915520,-0.141645,0.242291,-0.003226
291,2.425000,-0.599999,-1.830178,-12.934774,-0.141627,0.242264,-0.003191
292,2.433333,-0.589439,-1.831512,-12.921002,-0.141632,0.242297,-0.003221
293,2.441667,-0.596992,-1.849897,-12.926534,-0.141687,0.242306,-0.003264
294,2.450000,-0.603658,-1.853097,-12.928357,-0.141686,0.242307,-0.003264
295,2.458333,-0.594060,-1.822170,-12.912327,-0.141645,0.242296,-0.003238
296,2.466667,-0.586907,-1.829436,-12.931406,-0.141629,0.242311,-0.003232
297,2.475000,-0.596643,-1.825349,-12.915076,-0.141642,0.242298,-0.003249
298,2.483333,-0.592884,-1.822603,-12.911119,-0.141651,0.242288,-0.003245
299,2.491667,-0.598369,-1.825126,-12.915566,-0.141647,0.242287,-0.003236
300,2.500000,-0.590509,-1.823369,-12.925260,-0.141627,0.242293,-0.003225
301,2.508333,-0.594608,-1.825865,-12.914979,-0.141639,0.242295,-0.003236
302,2.516667,-0.596882,-1.825878,-12.920448,-0.141634,0.242303,-0.003233
303,2.525000,-0.590090,-1.812613,-12.913554,-0.141606,0.242290,-0.003198
304,2.533333,-0.591683,-1.829720,-12.921343,-0.141627,0.242300,-0.003217
305,2.541667,-0.596261,-1.856459,-12.932085,-0.141659,0.242312,-0.003258
306,2.550000,-0.601090,-1.829651,-12.893958,-0.141569,0.242314,-0.003223
307,2.558333,-0.596177,-1.829333,-12.917568,-0.141617,0.242291,-0.003229
308,2.566667,-0.593056,-1.826199,-12.894328,-0.141584,0.242311,-0.003220
309,2.575000,-0.598695,-1.830307,-12.925895,-0.141622,0.242305,-0.003221
310,2.583333,-0.595101,-1.829575,-12.924806,-0.141622,0.242303,-0.003212
311,2.591667,-0.591411,-1.829281,-12.923563,-0.141629,0.242304,-0.003212
312,2.600000,-0.596406,-1.825750,-12.928729,-0.141648,0.242262,-0.003213
313,2.608333,-0.597355,-1.828569,-12.919220,-0.141633,0.242283,-0.003224
314,2.616667,-0.590411,-1.823318,-12.917878,-0.141641,0.242288,-0.003222
315,2.625000,-0.597570,-1.851679,-12.947670,-0.141682,0.242275,-0.003233
316,2.633333,-0.595815,-1.833170,-12.937650,-0.141633,0.242260,-0.003215
317,2.641667,-0.594836,-1.832213,-12.920330,-0.141628,0.242290,-0.003218
318,2.650000,-0.598474,-1.853213,-12.924101,-0.141680,0.242304,-0.003252
