Format Version,1.23,Take Name,MS024MPT001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-28 07.16.14.791 PM,Total Frames in Take,2983,Total Exported Frames,2983,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ConcordeS,ail_R,ail_R,ail_R,ail_R,ail_R,ail_R,ail_L,ail_L,ail_L,ail_L,ail_L,ail_L
,ID,"D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","D4794718C63111ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","BB1B5930C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F","C616C3E4C6D211ECB7ECD18E5C9C329F"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
75,0.625000,-0.649325,-1.866508,-12.783353,-0.141825,0.242280,-0.003350,0.364285,0.143742,-1.149509,-0.437186,0.195722,0.378283,-0.379635,-0.094806,3.231231,-0.427477,0.202738,-0.389275
76,0.633333,-0.621069,-1.854636,-12.755076,-0.141830,0.242212,-0.003335,0.371206,0.141488,-1.167688,-0.437182,0.195746,0.378288,-0.358232,-0.083134,3.350607,-0.427456,0.202772,-0.389267
77,0.641667,-0.668014,-1.859140,-12.782100,-0.141811,0.242272,-0.003351,0.366729,0.147877,-1.151943,-0.437183,0.195748,0.378294,-0.359407,-0.079503,3.351938,-0.427455,0.202761,-0.389256
78,0.650000,-0.667104,-1.856776,-12.789272,-0.141841,0.242284,-0.003357,0.376754,0.147428,-1.176561,-0.437170,0.195761,0.378293,-0.366373,-0.079023,3.345479,-0.427458,0.202756,-0.389247
79,0.658333,-0.663898,-1.860176,-12.787608,-0.141810,0.242279,-0.003358,0.374124,0.150140,-1.173956,-0.437162,0.195766,0.378283,-0.564015,-0.082775,2.860543,-0.427486,0.202840,-0.389152
80,0.666667,-0.666591,-1.862469,-12.789643,-0.141799,0.242267,-0.003358,0.370821,0.146566,-1.164191,-0.437174,0.195771,0.378300,-0.585781,-0.084035,2.812871,-0.427483,0.202827,-0.389166
81,0.675000,-0.670689,-1.863648,-12.789752,-0.141803,0.242272,-0.003353,0.367623,0.150143,-1.175619,-0.437171,0.195778,0.378284,-0.371166,-0.082748,3.351056,-0.427446,0.202702,-0.389273
82,0.683333,-0.669554,-1.865015,-12.784517,-0.141792,0.242273,-0.003360,0.355488,0.144868,-1.142088,-0.437171,0.195782,0.378285,-0.568101,-0.084549,2.858396,-0.427469,0.202805,-0.389169
83,0.691667,-0.670139,-1.863891,-12.783158,-0.141800,0.242259,-0.003353,0.366389,0.146873,-1.169443,-0.437174,0.195783,0.378276,-0.586872,-0.081802,2.820978,-0.427469,0.202801,-0.389164
84,0.700000,-0.630352,-1.856883,-12.755324,-0.141852,0.242208,-0.003349,0.356957,0.143584,-1.138654,-0.437174,0.195774,0.378278,-0.593233,-0.081321,2.812673,-0.427466,0.202802,-0.389167
85,0.708333,-0.663607,-1.863636,-12.787279,-0.141807,0.242264,-0.003358,0.355920,0.140475,-1.139600,-0.437179,0.195756,0.378288,-0.584740,-0.081106,2.818276,-0.427470,0.202815,-0.389146
86,0.716667,-0.664343,-1.867179,-12.787537,-0.141812,0.242267,-0.003354,0.358130,0.141666,-1.132894,-0.437175,0.195748,0.378286,-0.567642,-0.078006,2.848152,-0.427484,0.202839,-0.389146
87,0.725000,-0.666133,-1.858828,-12.787335,-0.141849,0.242260,-0.003344,0.363505,0.142752,-1.138476,-0.437170,0.195734,0.378296,-0.367565,-0.075256,3.339118,-0.427456,0.202756,-0.389245
88,0.733333,-0.655859,-1.862883,-12.788536,-0.141842,0.242280,-0.003362,0.365882,0.144939,-1.136009,-0.437172,0.195729,0.378295,-0.356167,-0.072365,3.349002,-0.427454,0.202769,-0.389240
89,0.741667,-0.653511,-1.858495,-12.785853,-0.141859,0.242279,-0.003358,0.374364,0.151026,-1.163103,-0.437184,0.195717,0.378288,-0.364982,-0.074402,3.324745,-0.427464,0.202785,-0.389239
90,0.750000,-0.658283,-1.865326,-12.787808,-0.141812,0.242274,-0.003338,0.366956,0.142588,-1.146660,-0.437167,0.195720,0.378304,-0.155595,-0.131525,3.610537,-0.427312,0.202950,-0.389144
91,0.758333,-0.660368,-1.857446,-12.776692,-0.141856,0.242264,-0.003344,0.359584,0.143018,-1.128060,-0.437171,0.195716,0.378302,-0.563253,-0.083652,2.828732,-0.427488,0.202910,-0.389134
92,0.766667,-0.616885,-1.855697,-12.752789,-0.141818,0.242204,-0.003308,0.374871,0.143820,-1.151191,-0.437169,0.195708,0.378306,-0.359991,-0.082242,3.319737,-0.427448,0.202808,-0.389243
93,0.775000,-0.660506,-1.864780,-12.786639,-0.141808,0.242263,-0.003329,0.357302,0.143547,-1.119692,-0.437170,0.195697,0.378304,-0.349990,-0.142853,3.329769,-0.427341,0.202816,-0.389251
94,0.783333,-0.659696,-1.864707,-12.791979,-0.141806,0.242267,-0.003332,0.377305,0.142518,-1.140820,-0.437162,0.195702,0.378300,-0.354755,-0.076034,3.342277,-0.427447,0.202805,-0.389238
95,0.791667,-0.659780,-1.862837,-12.788679,-0.141811,0.242256,-0.003334,0.365621,0.146459,-1.122290,-0.437164,0.195698,0.378286,-0.565980,-0.082387,2.824008,-0.427461,0.202888,-0.389129
96,0.800000,-0.706242,-1.890498,-12.831666,-0.141822,0.242333,-0.003386,0.367446,0.143394,-1.141791,-0.437161,0.195711,0.378299,-0.588771,-0.092452,2.707640,-0.427483,0.202816,-0.389154
97,0.808333,-0.708349,-1.885880,-12.835871,-0.141812,0.242337,-0.003394,0.365056,0.142096,-1.142394,-0.437163,0.195726,0.378288,-0.569254,-0.088231,2.836732,-0.427461,0.202850,-0.389154
98,0.816667,-0.662781,-1.859442,-12.797241,-0.141794,0.242268,-0.003344,0.352810,0.143053,-1.108555,-0.437157,0.195738,0.378301,-0.575348,-0.082754,2.825554,-0.427462,0.202844,-0.389149
99,0.825000,-0.664988,-1.862699,-12.784609,-0.141838,0.242255,-0.003367,0.359552,0.145332,-1.141129,-0.437164,0.195753,0.378289,-0.576105,-0.084969,2.834574,-0.427465,0.202826,-0.389143
100,0.833333,-0.660061,-1.863335,-12.785369,-0.141840,0.242268,-0.003381,0.366811,0.146821,-1.154182,-0.437174,0.195765,0.378299,-0.573786,-0.083679,2.855723,-0.427475,0.202810,-0.389161
101,0.841667,-0.664379,-1.865492,-12.781607,-0.141809,0.242258,-0.003363,0.365030,0.146869,-1.155284,-0.437177,0.195776,0.378300,-0.544481,-0.146208,2.878744,-0.427367,0.202829,-0.389164
102,0.850000,-0.660660,-1.865634,-12.787988,-0.141813,0.242283,-0.003375,0.362287,0.149513,-1.156940,-0.437173,0.195775,0.378284,-0.561284,-0.080752,2.877387,-0.427475,0.202816,-0.389148
