timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
1945125102,8.99793,9.34447,26.7148,1.0
1945135795,9.00143,9.34843,26.7362,1.0
1945447207,9.01665,9.36252,26.6214,1.0
1945457934,9.00908,9.35449,26.61,1.0
1945468626,9.00025,9.34671,26.6991,1.0
1945479395,8.99109,9.33761,26.7262,1.0
1945490206,8.98262,9.32908,26.7434,1.0
1945500899,8.97462,9.32043,26.7305,1.0
1945511595,8.96618,9.31138,26.7119,1.0
1945522297,8.95824,9.30333,26.7248,1.0
1945533000,8.95131,9.29604,26.7191,1.0
1945565130,8.93043,9.27409,26.7005,1.0
1945575823,8.92566,9.26937,26.7162,1.0
1945586516,8.92032,9.26385,26.7177,1.0
1945897853,8.7455,9.08243,26.7191,1.0
1945908637,8.73768,9.07393,26.6948,1.0
1945919353,8.73091,9.06728,26.7191,1.0
1945930110,8.72712,9.06334,26.7219,1.0
1945940898,8.72596,9.06246,26.7434,1.0
1945951633,8.72708,9.06343,26.7305,1.0
1945962387,8.73039,9.06631,26.6934,1.0
1945973133,8.73415,9.07061,26.7191,1.0
1945983910,8.73739,9.0739,26.7062,1.0
1945994604,8.74023,9.077,26.7162,1.0
