timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
1252791016,4.57873,4.57873,4.74616,0.192172,0.206764,1,1
1253091017,4.34936,4.34936,4.50828,0.18994,0.204363,1,1
1253191017,4.32291,4.32291,4.48098,0.18928,0.203652,1,1
1253491089,4.45932,4.45932,4.62247,0.186227,0.200369,1,1
1253691647,4.35017,4.35017,4.50918,0.18507,0.199119,1,1
1253991451,4.32951,4.32951,4.48768,0.181916,0.195725,1,1
1254491069,4.53243,4.53243,4.69806,0.178667,0.192229,1,1
1254591043,4.51177,4.51177,4.6766,0.177614,0.191091,1,1
1254891028,4.31031,4.31031,4.46793,0.174046,0.187253,1,1
1255391018,4.42538,4.42538,4.58711,0.169702,0.18258,1,1
1255891028,4.34505,4.34505,4.50395,0.166695,0.179343,1,1
1256291020,4.32006,4.32006,4.47803,0.165123,0.17765,1,1
1256491045,4.55679,4.55679,4.72366,0.163561,0.175972,1,1
1256791070,4.57151,4.57151,4.73856,0.163022,0.175389,1,1
1257291018,4.57997,4.57997,4.74766,0.16177,0.174042,1,1
1257691016,4.2774,4.2774,4.43385,0.16212,0.174415,1,1
1257891016,4.17125,4.17125,4.32398,0.163413,0.175807,1,1
1258191041,4.13586,4.13586,4.28716,0.163662,0.176073,1,1
1258691019,4.54705,4.54705,4.71338,0.166171,0.178772,1,1
1258791017,4.44649,4.44649,4.6091,0.165801,0.17837,1,1
1259091016,4.45138,4.45138,4.61423,0.169106,0.181926,1,1
1259591020,4.62926,4.62926,4.79872,0.169419,0.18226,1,1
1259691019,4.63866,4.63866,4.80832,0.168287,0.181046,1,1
1259991018,4.48733,4.48733,4.65142,0.167235,0.17991,1,1
1260491017,4.44092,4.44092,4.60329,0.167894,0.180618,1,1
1260991106,4.39105,4.39105,4.55162,0.165152,0.177665,1,1
1261091049,4.37534,4.37534,4.53527,0.162325,0.174624,1,1
1261391439,4.66581,4.66581,4.83646,0.160621,0.172792,1,1
1261891157,4.38971,4.38971,4.55005,0.159116,0.17117,1,1
1261991050,4.34876,4.34876,4.50753,0.158012,0.169983,1,1
1262291019,4.30345,4.30345,4.46065,0.156391,0.168238,1,1
1262791069,4.66504,4.66504,4.83561,0.15383,0.165479,1,1
1263191020,4.51495,4.51495,4.68008,0.153822,0.165469,1,1
1263391075,4.28685,4.28685,4.44355,0.152755,0.16432,1,1
1263691020,4.49588,4.49588,4.66031,0.149588,0.160916,1,1
1264191018,5.0422,5.0422,5.22656,0.147211,0.158355,1,1
1264691055,4.51563,4.51563,4.6806,0.143413,0.154267,1,1
1265191019,4.42116,4.42116,4.58276,0.138486,0.148966,1,1
1265291018,4.40484,4.40484,4.56575,0.138477,0.148956,1,1
1265591020,4.41782,4.41782,4.57924,0.137197,0.147581,1,1
1266091036,4.68573,4.68573,4.85704,0.136266,0.146575,1,1
1266191022,4.71056,4.71056,4.88291,0.135924,0.146207,1,1
1266591114,4.32624,4.32624,4.48446,0.134495,0.144672,1,1
1266691090,4.47802,4.47802,4.64167,0.135407,0.145651,1,1
1266991021,4.77133,4.77133,4.94576,0.132813,0.14286,1,1
1267491017,4.84613,4.84613,5.02342,0.133877,0.144003,1,1
1267591018,4.98105,4.98105,5.16317,0.13383,0.143951,1,1
1267891016,4.79759,4.79759,4.97304,0.13098,0.140888,1,1
1268391109,4.82371,4.82371,5.00024,0.134011,0.144144,1,1
1268491096,4.83356,4.83356,5.01038,0.13238,0.142392,1,1
1268791716,4.63806,4.63806,4.80751,0.133258,0.143333,1,1
1269291203,4.89932,4.89932,5.07847,0.133551,0.14365,1,1
1269391283,4.86797,4.86797,5.04585,0.134614,0.144791,1,1
1269691057,5.05502,5.05502,5.23984,0.134752,0.144938,1,1
1270191020,4.54894,4.54894,4.71533,0.136706,0.147039,1,1
1270691046,4.69886,4.69886,4.87086,0.142119,0.152861,1,1
1270791018,4.66995,4.66995,4.84057,0.140197,0.150794,1,1
1271091020,4.7716,4.7716,4.94607,0.145354,0.156339,1,1
1271591018,4.71464,4.71464,4.88709,0.149505,0.160805,1,1
1271691016,4.70502,4.70502,4.87712,0.149376,0.160667,1,1
1272091106,4.72619,4.72619,4.89896,0.153388,0.16498,1,1
1272191021,4.6024,4.6024,4.77072,0.15353,0.16513,1,1
1272491019,4.85031,4.85031,5.02782,0.155929,0.167709,1,1
1272991018,4.92732,4.92732,5.10774,0.159304,0.171339,1,1
1273491028,4.78215,4.78215,4.95702,0.161376,0.173564,1,1
1273591031,4.63191,4.63191,4.80129,0.162227,0.174483,1,1
1273891017,4.93519,4.93519,5.11579,0.16081,0.172957,1,1
1274391051,4.89265,4.89265,5.07162,0.162333,0.174594,1,1
1274491019,4.91818,4.91818,5.098,0.1637,0.176061,1,1
1274791017,4.50772,4.50772,4.67236,0.164539,0.176962,1,1
1275291027,4.61547,4.61547,4.78433,0.164069,0.176458,1,1
1275391018,4.69039,4.69039,4.8618,0.163494,0.175839,1,1
1275691023,5.05848,5.05848,5.24356,0.163226,0.17555,1,1
1276191495,4.75278,4.75278,4.92659,0.162323,0.174573,1,1
1276791069,4.94782,4.94782,5.12874,0.156957,0.168802,1,1
1277091016,5.0397,5.0397,5.22394,0.154123,0.165755,1,1
1277591096,5.016,5.016,5.19942,0.152475,0.163978,1,1
1277991018,4.90925,4.90925,5.08873,0.149733,0.16103,1,1
1278191019,4.81916,4.81916,4.99564,0.14949,0.160768,1,1
1278491039,5.16699,5.16699,5.35575,0.149078,0.160324,1,1
1278991019,4.76909,4.76909,4.94346,0.149177,0.16043,1,1
1279091017,4.88636,4.88636,5.06495,0.14792,0.159078,1,1
1279391020,5.072,5.072,5.25748,0.147348,0.158461,1,1
1279591017,4.97048,4.97048,5.15228,0.148067,0.159235,1,1
1279891065,5.11544,5.11544,5.30257,0.148485,0.159685,1,1
1280391020,4.95022,4.95022,5.13137,0.149083,0.160326,1,1
1280491019,5.04862,5.04862,5.23353,0.151445,0.162866,1,1
1280791018,4.83627,4.83627,5.01321,0.151003,0.162388,1,1
1281291120,4.93843,4.93843,5.11909,0.151774,0.163218,1,1
1281391087,4.97581,4.97581,5.15776,0.152577,0.164079,1,1
1281691023,4.92451,4.92451,5.10465,0.152868,0.164392,1,1
1282191019,4.74544,4.74544,4.91888,0.155232,0.166932,1,1
1282291019,4.82394,4.82394,5.00032,0.154757,0.166421,1,1
1282591115,4.8699,4.8699,5.04802,0.155238,0.166939,1,1
1282791018,4.87431,4.87431,5.05256,0.154733,0.166394,1,1
1283091018,4.80477,4.80477,4.98049,0.153347,0.164903,1,1
1283491512,5.03121,5.03121,5.21516,0.14835,0.159527,1,1
1283691596,4.87603,4.87603,5.05439,0.147674,0.158801,1,1
1283991285,4.83871,4.83871,5.01559,0.144958,0.155877,1,1
1284491018,5.23601,5.23601,5.4274,0.143809,0.154642,1,1
1284591020,5.27025,5.27025,5.46285,0.144701,0.1556,1,1
1284891114,5.33378,5.33378,5.52915,0.142433,0.153164,1,1
1285391021,4.79041,4.79041,4.96567,0.143946,0.154791,1,1
1285491032,4.76286,4.76286,4.93792,0.146058,0.157061,1,1
1285791019,4.83741,4.83741,5.01422,0.148074,0.15923,1,1
1286291019,5.15541,5.15541,5.34395,0.158225,0.170146,1,1
1286391025,5.24624,5.24624,5.43849,0.164072,0.176435,1,1
1286691155,5.15629,5.15629,5.34485,0.174292,0.187421,1,1
1286891019,4.90352,4.90352,5.08297,0.174094,0.187207,1,1
1287191043,5.02916,5.02916,5.21337,0.188285,0.202467,1,1
1287691020,5.16921,5.16921,5.35854,0.214483,0.230642,1,1
1287791058,5.1162,5.1162,5.30364,0.217718,0.234119,1,1
1288091057,5.02779,5.02779,5.21183,0.228951,0.246203,1,1
1288291046,5.06406,5.06406,5.2496,0.249688,0.268493,1,1
1288591057,5.16924,5.16924,5.3598,0.266786,0.286887,1,1
1288991019,5.1628,5.1628,5.35188,0.313502,0.337121,1,1
1289191094,5.13788,5.13788,5.32612,0.344804,0.370782,1,1
1289491017,5.01553,5.01553,5.19944,0.379871,0.408495,1,1
1289991020,5.10373,5.10373,5.29085,0.433766,0.466444,1,1
1290091050,5.13831,5.13831,5.32666,0.438066,0.471066,1,1
1290391168,5.34555,5.34555,5.54248,0.490873,0.527844,1,1
1290891436,5.3146,5.3146,5.5095,0.560537,0.602756,1,1
1291491195,5.22404,5.22404,5.41567,0.646022,0.694674,1,1
1291791019,5.25451,5.25451,5.4471,0.697103,0.749596,1,1
1292291034,5.07738,5.07738,5.26369,0.769868,0.827852,1,1
1292391036,4.99778,4.99778,5.18211,0.792059,0.851686,1,1
1292691017,5.0349,5.0349,5.22044,0.848642,0.912547,1,1
1293191021,5.34837,5.34837,5.54554,0.92498,0.994616,1,1
1293291016,5.28685,5.28685,5.48076,0.958456,1.03062,1,1
1293591021,4.93226,4.93226,5.11326,0.998653,1.07383,1,1
1293791050,5.03672,5.03672,5.22252,1.03159,1.10926,1,1
1295191017,4.96445,4.96445,5.14672,0.784631,0.843589,1,1
1295491016,4.97078,4.97078,5.15249,0.64642,0.694992,1,1
1295991016,4.77828,4.77828,4.95375,0.434572,0.467224,1,1
1296091019,4.76194,4.76194,4.93708,0.392458,0.421937,1,1
1296391157,4.92287,4.92287,5.10379,0.273754,0.29432,1,1
1296891019,4.92269,4.92269,5.10356,0.099188,0.106637,1,1
1296991017,4.96746,4.96746,5.14913,0.0688055,0.0739725,1,1
1297291017,5.00381,5.00381,5.18766,0.0415075,0.0446241,1,1
1297791112,5.14255,5.14255,5.33056,0.162861,0.175087,1,1
1298291065,5.14382,5.14382,5.33175,0.273491,0.29402,1,1
1298391038,5.01269,5.01269,5.19625,0.292117,0.314049,1,1
1298691320,4.99139,4.99139,5.17491,0.341397,0.367027,1,1
1298891243,4.70079,4.70079,4.8727,0.370693,0.398512,1,1
1299191099,4.96648,4.96648,5.14905,0.405014,0.435417,1,1
1299691062,4.99178,4.99178,5.17516,0.445531,0.478961,1,1
1299791053,5.06594,5.06594,5.25128,0.451233,0.485095,1,1
1300091020,4.8277,4.8277,5.00505,0.463881,0.49868,1,1
1300291018,4.74994,4.74994,4.92426,0.468301,0.503444,1,1
1300591017,4.79554,4.79554,4.97171,0.473665,0.509201,1,1
1301091028,4.94918,4.94918,5.13006,0.471077,0.506416,1,1
1301191042,4.99449,4.99449,5.17704,0.468642,0.503794,1,1
1301491119,5.25392,5.25392,5.44612,0.460093,0.494607,1,1
1302091018,5.1075,5.1075,5.29523,0.430808,0.463115,1,1
1302391049,4.93045,4.93045,5.11059,0.410278,0.441044,1,1
1302891020,4.85323,4.85323,5.03145,0.376483,0.404712,1,1
1302991072,4.79348,4.79348,4.96953,0.368406,0.396027,1,1
1303291066,4.80188,4.80188,4.97836,0.345271,0.371157,1,1
1303791018,4.9141,4.9141,5.09465,0.300974,0.323537,1,1
1303891039,4.96236,4.96236,5.14453,0.292286,0.314195,1,1
1304191019,4.95462,4.95462,5.13649,0.264443,0.284258,1,1
1304691019,5.29693,5.29693,5.49052,0.218519,0.234892,1,1
1305191049,4.796,4.796,4.97229,0.172223,0.185128,1,1
1305291018,4.75798,4.75798,4.93283,0.164584,0.176916,1,1
1305591070,4.80685,4.80685,4.98349,0.138256,0.148613,1,1
1305991024,4.66275,4.66275,4.83334,0.102232,0.109891,1,1
1306191016,4.82531,4.82531,5.00196,0.0833565,0.0896019,1,1
1306491020,4.93297,4.93297,5.11445,0.0582144,0.0625747,1,1
1306991045,5.23081,5.23081,5.42308,0.0357919,0.0384721,1,1
1307091039,5.10147,5.10147,5.2889,0.0377723,0.0406001,1,1
1307391018,4.75001,4.75001,4.924,0.0513467,0.0551918,1,1
1307591028,4.83438,4.83438,5.01182,0.0638738,0.0686562,1,1
1307891021,5.25334,5.25334,5.44622,0.0854885,0.0918892,1,1
1308391057,5.30839,5.30839,5.50327,0.12153,0.130626,1,1
1308491019,5.2952,5.2952,5.48902,0.127841,0.137412,1,1
1308791016,4.88916,4.88916,5.06879,0.149017,0.160169,1,1
1308991018,4.82639,4.82639,5.00376,0.164674,0.176998,1,1
1309291019,5.03921,5.03921,5.22444,0.183464,0.197194,1,1
1309491040,5.08957,5.08957,5.27584,0.197526,0.212306,1,1
1309791016,5.222,5.222,5.41386,0.215187,0.231288,1,1
1309991016,5.1098,5.1098,5.2976,0.226651,0.243611,1,1
1310391017,4.91281,4.91281,5.09348,0.252034,0.270886,1,1
1310891018,4.93545,4.93545,5.11679,0.277205,0.29794,1,1
1311391018,4.71923,4.71923,4.89259,0.299995,0.322428,1,1
1311591016,4.79488,4.79488,4.97104,0.307249,0.330227,1,1
1311891019,4.9157,4.9157,5.0964,0.322078,0.346167,1,1
1312091017,5.06189,5.06189,5.24783,0.328156,0.352693,1,1
1312491018,4.90158,4.90158,5.0819,0.345615,0.371452,1,1
1312991490,4.99661,4.99661,5.18013,0.361694,0.388735,1,1
1313191326,4.93024,4.93024,5.11131,0.370246,0.397929,1,1
1313691039,4.8261,4.8261,5.00275,0.385082,0.413866,1,1
1314091072,5.09768,5.09768,5.28497,0.397051,0.426721,1,1
1314591059,5.22181,5.22181,5.41379,0.405143,0.435424,1,1
1315091019,5.28357,5.28357,5.47681,0.413563,0.444471,1,1
1315291019,5.15802,5.15802,5.34763,0.416526,0.447645,1,1
1315791018,4.83505,4.83505,5.01274,0.420917,0.452364,1,1
1316091019,5.13756,5.13756,5.32635,0.420566,0.451982,1,1
1316691018,5.01106,5.01106,5.19521,0.420446,0.45184,1,1
1317191018,4.69369,4.69369,4.86605,0.419678,0.451019,1,1
1317391018,4.81894,4.81894,4.99586,0.418839,0.45011,1,1
1317891045,4.74045,4.74045,4.91489,0.414574,0.445529,1,1
1318291018,4.89975,4.89975,5.07973,0.408279,0.438761,1,1
1318791016,5.19083,5.19083,5.38142,0.402181,0.432203,1,1
1319291017,4.94373,4.94373,5.12544,0.394058,0.423468,1,1
1319491019,4.96424,4.96424,5.14584,0.391716,0.420948,1,1
1319791020,4.92226,4.92226,5.10314,0.384386,0.413069,1,1
1320391326,5.29514,5.29514,5.48974,0.373812,0.401708,1,1
1320891053,5.3599,5.3599,5.55693,0.366792,0.394153,1,1
1321091018,5.1802,5.1802,5.37062,0.364675,0.391879,1,1
1321391019,5.16625,5.16625,5.35622,0.361246,0.388198,1,1
1321591032,5.12151,5.12151,5.30964,0.357883,0.384583,1,1
1321991018,4.91957,4.91957,5.10039,0.352891,0.379212,1,1
1322491019,4.8607,4.8607,5.03862,0.346898,0.372764,1,1
1322991033,5.38746,5.38746,5.58546,0.339597,0.364917,1,1
1323191125,5.23255,5.23255,5.42463,0.335526,0.360542,1,1
1323491020,5.09539,5.09539,5.28265,0.330052,0.354661,1,1
1323691017,5.1567,5.1567,5.34631,0.324203,0.348373,1,1
1324091019,5.11236,5.11236,5.29941,0.320202,0.34407,1,1
1324191020,5.12261,5.12261,5.31089,0.317048,0.34068,1,1
1324591017,4.66843,4.66843,4.84022,0.312149,0.335412,1,1
1325091048,5.19926,5.19926,5.39034,0.307499,0.330417,1,1
1325291020,5.02118,5.02118,5.20571,0.305898,0.328693,1,1
1325691018,4.77705,4.77705,4.95269,0.302559,0.325108,1,1
1326191018,4.82945,4.82945,5.00614,0.297026,0.319157,1,1
1326691017,4.85445,4.85445,5.03316,0.290603,0.312254,1,1
1327291434,4.96671,4.96671,5.14945,0.288247,0.309729,1,1
1327491366,4.97534,4.97534,5.15773,0.286789,0.308154,1,1
1327891019,5.1131,5.1131,5.30113,0.285057,0.306293,1,1
1328391018,4.81719,4.81719,4.99454,0.283572,0.304695,1,1
1328591122,4.7041,4.7041,4.87711,0.283301,0.304407,1,1
1328991020,5.08973,5.08973,5.27716,0.28059,0.301491,1,1
1329491018,4.92272,4.92272,5.10379,0.279528,0.300346,1,1
1329691016,4.97026,4.97026,5.15213,0.278643,0.299396,1,1
1330591018,5.30511,5.30511,5.50038,0.273433,0.29379,1,1
1330791021,5.11667,5.11667,5.30483,0.272282,0.292555,1,1
1331691017,5.01297,5.01297,5.19633,0.2661,0.285908,1,1
1331891016,5.14913,5.14913,5.33845,0.263133,0.282716,1,1
1332191016,4.98593,4.98593,5.1691,0.261819,0.281306,1,1
1332391062,4.85261,4.85261,5.03107,0.260256,0.279623,1,1
1332791018,4.85218,4.85218,5.03074,0.256291,0.275358,1,1
1333291016,5.16309,5.16309,5.35283,0.248868,0.267382,1,1
1333491019,5.16857,5.16857,5.35875,0.248394,0.26687,1,1
1333891024,5.38266,5.38266,5.58062,0.243009,0.261088,1,1
1334091114,5.07424,5.07424,5.26075,0.242447,0.260482,1,1
1334391735,4.79885,4.79885,4.97541,0.243519,0.261628,1,1
1334691430,4.98996,4.98996,5.17348,0.239372,0.257175,1,1
1334991275,4.7993,4.7993,4.97551,0.234576,0.252018,1,1
1335191158,5.03119,5.03119,5.21618,0.236467,0.254056,1,1
1335591021,5.00209,5.00209,5.18598,0.234587,0.25203,1,1
1335791019,4.95486,4.95486,5.13682,0.232723,0.250027,1,1
1336091114,4.94695,4.94695,5.12875,0.233377,0.250724,1,1
1336691019,5.03698,5.03698,5.22212,0.227631,0.24455,1,1
1337191018,4.87299,4.87299,5.05206,0.224827,0.241536,1,1
1337391070,4.91211,4.91211,5.09247,0.220979,0.237404,1,1
1338291041,4.7754,4.7754,4.9507,0.217574,0.233741,1,1
1338491018,4.88978,4.88978,5.06882,0.216256,0.232324,1,1
1339391020,5.02962,5.02962,5.21447,0.212406,0.228185,1,1
1339591099,4.86562,4.86562,5.04447,0.211197,0.226882,1,1
1339891019,4.72867,4.72867,4.90223,0.210516,0.226151,1,1
1340091020,4.7984,4.7984,4.97471,0.208907,0.224425,1,1
1340491016,4.98679,4.98679,5.16998,0.212439,0.228212,1,1
1340691017,4.92863,4.92863,5.10972,0.211902,0.227639,1,1
1340991030,4.87972,4.87972,5.05918,0.211095,0.226769,1,1
1341191112,4.86228,4.86228,5.04108,0.210681,0.226328,1,1
1341591493,5.10999,5.10999,5.29775,0.212022,0.227761,1,1
1342091276,4.94752,4.94752,5.12922,0.212632,0.228418,1,1
1342691018,4.89338,4.89338,5.07305,0.214446,0.230364,1,1
1342891017,4.88639,4.88639,5.066,0.216305,0.232361,1,1
1343191018,4.97215,4.97215,5.15487,0.217532,0.233678,1,1
1343791021,4.8712,4.8712,5.05036,0.220604,0.236977,1,1
1344291050,4.89152,4.89152,5.07113,0.225173,0.241884,1,1
1345791018,4.89564,4.89564,5.07546,0.241759,0.259697,1,1
1345991019,4.99369,4.99369,5.17734,0.241755,0.259692,1,1
1346391019,4.8145,4.8145,4.99151,0.245395,0.263597,1,1
1346891019,5.0525,5.0525,5.23718,0.245749,0.263971,1,1
1347091016,5.06191,5.06191,5.24796,0.243957,0.262052,1,1
1347491016,4.94624,4.94624,5.12815,0.245838,0.264069,1,1
1347991016,5.03746,5.03746,5.22263,0.244453,0.262577,1,1
1348191018,4.97627,4.97627,5.1592,0.242796,0.260798,1,1
1349091417,5.15647,5.15647,5.34582,0.236875,0.254434,1,1
1349291072,5.01421,5.01421,5.19871,0.234358,0.251732,1,1
1349591047,4.88876,4.88876,5.06848,0.23657,0.254105,1,1
1349791017,4.98105,4.98105,5.16402,0.235012,0.252429,1,1
1350191072,4.77075,4.77075,4.94594,0.236033,0.253526,1,1
1350691020,5.11419,5.11419,5.30207,0.235373,0.252814,1,1
1351291021,4.89377,4.89377,5.07354,0.236313,0.253824,1,1
1351491047,4.97452,4.97452,5.15739,0.235694,0.25316,1,1
1351791020,5.16636,5.16636,5.35625,0.238512,0.256182,1,1
1352391021,4.91051,4.91051,5.09112,0.24108,0.25894,1,1
1352591020,4.9497,4.9497,5.13175,0.240139,0.257928,1,1
1352891054,5.162,5.162,5.35199,0.243966,0.262039,1,1
1353491016,4.97373,4.97373,5.15682,0.245068,0.263218,1,1
1353691084,5.01878,5.01878,5.2035,0.24478,0.262909,1,1
1353991020,4.92882,4.92882,5.10978,0.248242,0.266625,1,1
1354191016,4.75415,4.75415,4.92898,0.245381,0.263554,1,1
1354591021,4.9977,4.9977,5.18139,0.247524,0.265854,1,1
1355091016,4.78256,4.78256,4.95821,0.24627,0.264502,1,1
1355291020,5.03948,5.03948,5.22475,0.243537,0.261566,1,1
1355591027,4.93406,4.93406,5.11531,0.244176,0.262252,1,1
1356191297,4.94315,4.94315,5.1249,0.240751,0.25857,1,1
1356391433,5.14222,5.14222,5.3313,0.240482,0.258284,1,1
1356691018,5.09824,5.09824,5.28554,0.239215,0.256916,1,1
1357291021,4.6805,4.6805,4.85258,0.237428,0.255001,1,1
1357491016,4.94582,4.94582,5.12776,0.239089,0.256787,1,1
1357791018,5.00582,5.00582,5.18985,0.24087,0.258699,1,1
1358391016,4.95131,4.95131,5.1335,0.252097,0.270759,1,1
1358591020,5.06246,5.06246,5.24869,0.25733,0.276377,1,1
1358891089,5.0325,5.0325,5.21791,0.263461,0.282961,1,1
1359091018,4.87105,4.87105,5.0503,0.272355,0.292515,1,1
1359491017,4.95607,4.95607,5.13857,0.270895,0.290949,1,1
1359691020,5.05822,5.05822,5.24448,0.287404,0.308682,1,1
1359991048,4.80921,4.80921,4.98639,0.299834,0.322034,1,1
1360191018,5.06831,5.06831,5.25482,0.308167,0.330982,1,1
1360591034,4.92704,4.92704,5.10832,0.322144,0.345991,1,1
1361091018,5.02856,5.02856,5.21387,0.380335,0.408495,1,1
1361291017,5.10487,5.10487,5.29313,0.403964,0.433864,1,1
1361691055,5.14251,5.14251,5.33195,0.424625,0.456063,1,1
1362191018,4.91,4.91,5.09087,0.454846,0.488514,1,1
1362391018,5.12935,5.12935,5.31817,0.489962,0.526225,1,1
1362691083,5.13359,5.13359,5.32298,0.523941,0.562719,1,1
1363291445,4.9463,4.9463,5.12832,0.565614,0.607471,1,1
1363491119,4.90965,4.90965,5.09072,0.580576,0.623538,1,1
1363891020,4.96984,4.96984,5.15282,0.633385,0.680236,1,1
1364391058,5.2767,5.2767,5.47113,0.701142,0.75301,1,1
1364591019,5.28464,5.28464,5.4793,0.717027,0.770077,1,1
1365491019,4.77189,4.77189,4.94754,0.794738,0.853498,1,1
1365691016,4.78134,4.78134,4.9572,0.812714,0.872778,1,1
1365991018,5.03583,5.03583,5.22095,0.77457,0.831798,1,1
1366191032,4.89029,4.89029,5.06995,0.735364,0.789702,1,1
1366591020,5.0381,5.0381,5.22324,0.645074,0.692717,1,1
1366791018,5.0937,5.0937,5.28093,0.596119,0.640146,1,1
1367091017,5.04458,5.04458,5.22981,0.523746,0.562426,1,1
1367291017,5.01278,5.01278,5.19687,0.475472,0.51059,1,1
1367591047,4.907,4.907,5.08754,0.408164,0.438305,1,1
1367891059,4.94998,4.94998,5.13214,0.345258,0.370754,1,1
1368191026,5.01784,5.01784,5.2023,0.282879,0.30377,1,1
1368791017,4.8462,4.8462,5.02434,0.181499,0.194898,1,1
1368991036,4.71889,4.71889,4.89238,0.152264,0.163506,1,1
1369291018,5.07883,5.07883,5.26563,0.109166,0.117226,1,1
1369491016,5.02436,5.02436,5.20933,0.0869766,0.0933979,1,1
1369891536,4.83813,4.83813,5.01605,0.0546067,0.058638,1,1
1370091467,4.98112,4.98112,5.16399,0.0469627,0.0504292,1,1
1370391400,5.0498,5.0498,5.23545,0.0495049,0.0531589,1,1
1370591128,5.10135,5.10135,5.28883,0.0563948,0.0605569,1,1
1371491021,5.32467,5.32467,5.52069,0.0888056,0.095359,1,1
1371691017,5.09178,5.09178,5.27924,0.092909,0.0997659,1,1
1372591020,4.82821,4.82821,5.00567,0.0989643,0.106266,1,1
1372791031,4.97613,4.97613,5.15903,0.0969653,0.104117,1,1
1373091094,4.92173,4.92173,5.10277,0.0950579,0.10207,1,1
1373691017,4.87006,4.87006,5.04913,0.0836208,0.0897886,1,1
1373891018,4.71423,4.71423,4.88665,0.0788425,0.0846551,1,1
1374191018,4.99354,4.99354,5.17708,0.0731965,0.0785936,1,1
1374791020,4.91422,4.91422,5.09516,0.0594078,0.0637876,1,1
1374991062,5.08046,5.08046,5.26711,0.0541746,0.0581684,1,1
1375291021,5.12516,5.12516,5.31354,0.047938,0.0514719,1,1
1375891060,4.89531,4.89531,5.0753,0.0381654,0.0409785,1,1
1376091052,4.79117,4.79117,4.96737,0.0368562,0.0395728,1,1
1376391025,4.98248,4.98248,5.16548,0.0396148,0.0425345,1,1
1376591089,4.80628,4.80628,4.98294,0.0445262,0.0478069,1,1
1376991578,4.9159,4.9159,5.09663,0.0572785,0.0614992,1,1
1377191332,4.96681,4.96681,5.14949,0.0676726,0.0726598,1,1
1377491219,5.03483,5.03483,5.22008,0.0792238,0.0850593,1,1
1378091054,5.03328,5.03328,5.21834,0.105158,0.112904,1,1
1378291020,4.88448,4.88448,5.06384,0.114472,0.122904,1,1
1378591056,4.67874,4.67874,4.85072,0.127002,0.136355,1,1
1379191044,4.88087,4.88087,5.06027,0.15121,0.162343,1,1
1379391018,4.87563,4.87563,5.05481,0.15908,0.170792,1,1
1379891017,5.046,5.046,5.23158,0.178378,0.191514,1,1
1380191036,4.86419,4.86419,5.04305,0.192209,0.20636,1,1
1380691051,4.98587,4.98587,5.16914,0.213097,0.228785,1,1
1380791018,4.86977,4.86977,5.04882,0.21774,0.233767,1,1
1381091016,5.17931,5.17931,5.36975,0.22849,0.245309,1,1
1381291020,5.05021,5.05021,5.23588,0.237166,0.254623,1,1
1381591048,4.6219,4.6219,4.79197,0.250313,0.268741,1,1
1381691017,4.60817,4.60817,4.77766,0.25389,0.272579,1,1
1381991050,5.08085,5.08085,5.26754,0.267831,0.287546,1,1
1382191036,5.20122,5.20122,5.39275,0.275542,0.295822,1,1
1382491017,4.99312,4.99312,5.17692,0.288595,0.309832,1,1
1383091018,4.87359,4.87359,5.05285,0.311901,0.334852,1,1
1383391019,4.91898,4.91898,5.09983,0.32013,0.343685,1,1
1383991583,4.81964,4.81964,4.99683,0.338361,0.36325,1,1
1384291363,4.9184,4.9184,5.09931,0.346408,0.371889,1,1
1384791019,4.9589,4.9589,5.14107,0.357899,0.384221,1,1
1385191019,5.0634,5.0634,5.24954,0.363603,0.390342,1,1
1385391060,5.05745,5.05745,5.24337,0.364839,0.391667,1,1
1385691027,4.8902,4.8902,5.06993,0.369842,0.397035,1,1
1385891020,5.0155,5.0155,5.19985,0.370824,0.398088,1,1
1386191020,5.03041,5.03041,5.21538,0.374085,0.401589,1,1
1386591020,4.92881,4.92881,5.11,0.376367,0.404029,1,1
1386791021,5.133,5.133,5.3216,0.37699,0.404703,1,1
1387091087,5.11112,5.11112,5.29902,0.376638,0.404323,1,1
1387591016,4.86945,4.86945,5.04851,0.376833,0.404528,1,1
1387991018,4.84138,4.84138,5.01931,0.378247,0.406042,1,1
1388191016,4.80268,4.80268,4.97926,0.375998,0.40363,1,1
1388491019,4.86357,4.86357,5.0424,0.376405,0.404057,1,1
1389091095,5.08805,5.08805,5.27522,0.371938,0.399266,1,1
1389391020,4.92876,4.92876,5.10998,0.369941,0.39712,1,1
1389891016,4.93611,4.93611,5.11757,0.367391,0.394377,1,1
1389991018,5.0453,5.0453,5.23071,0.366314,0.393217,1,1
1390291049,5.20207,5.20207,5.39305,0.366175,0.393069,1,1
1390791067,4.90402,4.90402,5.08427,0.361614,0.388167,1,1
1390891810,4.98428,4.98428,5.16754,0.361655,0.388211,1,1
1391191294,4.84078,4.84078,5.0188,0.355895,0.382033,1,1
1391391297,5.07512,5.07512,5.26156,0.356086,0.382236,1,1
1391691205,5.15556,5.15556,5.3452,0.354271,0.380284,1,1
1391791075,5.07482,5.07482,5.26146,0.352954,0.378869,1,1
1392091016,5.04548,5.04548,5.23107,0.351399,0.377204,1,1
