timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1105370096,15.7548,15.8796,92.7638,92.7366,0.0,28429.5,0.645996,1.05796,nan,4,3.9699,3.9699,3.9699,3.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105430154,15.7548,15.8737,92.7638,92.7364,0.0,28431.1,0.643724,1.05836,nan,4,3.96842,3.96842,3.96842,3.96842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105440155,15.8697,15.8736,92.7638,92.7369,0.0,28431.3,0.643708,1.05836,nan,4,3.96841,3.96841,3.96841,3.96841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105450156,15.8058,15.873,92.7345,92.7369,0.0,28431.6,0.64345,1.0584,nan,4,3.96824,3.96824,3.96824,3.96824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105460235,15.8058,15.8723,92.7345,92.7368,0.0,28431.8,0.643195,1.05845,nan,4,3.96808,3.96808,3.96808,3.96808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105770136,15.8314,15.8738,92.7052,92.7293,0.0,28439.8,0.643769,1.05835,nan,4,3.96845,3.96845,3.96845,3.96845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105780130,16.0101,15.8751,92.7345,92.7294,0.0,28440.1,0.644288,1.05826,nan,4,3.96879,3.96879,3.96879,3.96879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105790153,15.8569,15.875,92.7638,92.7301,0.0,28440.3,0.644219,1.05827,nan,4,3.96874,3.96874,3.96874,3.96874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105800135,16.0229,15.8764,92.7345,92.7301,0.0,28440.6,0.644783,1.05817,nan,4,3.96911,3.96911,3.96911,3.96911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105810135,15.8186,15.8759,92.6759,92.7291,0.0,28440.9,0.644562,1.05821,nan,4,3.96897,3.96897,3.96897,3.96897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105820128,16.0612,15.8777,92.7345,92.7292,0.0,28441.1,0.645268,1.05809,nan,4,3.96942,3.96942,3.96942,3.96942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105830150,15.576,15.8747,92.7052,92.7287,0.0,28441.4,0.644119,1.05829,nan,4,3.96868,3.96868,3.96868,3.96868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105840135,15.8186,15.8742,92.7638,92.7294,0.0,28441.6,0.643906,1.05832,nan,4,3.96854,3.96854,3.96854,3.96854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105850134,15.7803,15.8732,92.7345,92.7295,0.0,28441.9,0.643548,1.05839,nan,4,3.96831,3.96831,3.96831,3.96831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105860133,16.0101,15.8746,92.7345,92.7296,0.0,28442.1,0.64407,1.0583,nan,4,3.96865,3.96865,3.96865,3.96865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105900121,15.8569,15.8746,92.7638,92.7322,0.0,28443.2,0.644091,1.05829,nan,4,3.96866,3.96866,3.96866,3.96866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105910113,16.0229,15.8761,92.7052,92.7317,0.0,28443.4,0.644655,1.05819,nan,4,3.96903,3.96903,3.96903,3.96903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105920114,15.8569,15.8759,92.7345,92.7317,0.0,28443.7,0.644582,1.05821,nan,4,3.96898,3.96898,3.96898,3.96898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1105930102,15.8569,15.8757,92.7345,92.7318,0.0,28443.9,0.64451,1.05822,nan,4,3.96893,3.96893,3.96893,3.96893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106210137,15.8186,15.8722,92.7052,92.7302,0.0,28451.2,0.643156,1.05845,nan,4,3.96805,3.96805,3.96805,3.96805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106220119,15.8314,15.8718,92.6759,92.7291,0.0,28451.4,0.643001,1.05848,nan,4,3.96795,3.96795,3.96795,3.96795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106230163,15.8569,15.8717,92.7638,92.7298,0.0,28451.7,0.642943,1.05849,nan,4,3.96791,3.96791,3.96791,3.96791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106240104,16.0101,15.873,92.7345,92.7299,0.0,28451.9,0.643471,1.0584,nan,4,3.96826,3.96826,3.96826,3.96826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106250106,15.8058,15.8724,92.7052,92.7294,0.0,28452.2,0.643215,1.05844,nan,4,3.96809,3.96809,3.96809,3.96809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106260180,15.7931,15.8716,92.7638,92.7301,0.0,28452.5,0.642913,1.0585,nan,4,3.96789,3.96789,3.96789,3.96789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106270129,16.0612,15.8735,92.6759,92.729,0.0,28452.7,0.643636,1.05837,nan,4,3.96836,3.96836,3.96836,3.96836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106280108,15.8441,15.8732,92.7638,92.7297,0.0,28453.0,0.643524,1.05839,nan,4,3.96829,3.96829,3.96829,3.96829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106290096,15.7931,15.8724,92.7052,92.7292,0.0,28453.2,0.643219,1.05844,nan,4,3.96809,3.96809,3.96809,3.96809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106300169,15.7803,15.8715,92.7052,92.7287,0.0,28453.5,0.642869,1.0585,nan,4,3.96786,3.96786,3.96786,3.96786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106350109,15.9718,15.8732,92.7052,92.7304,0.0,28454.8,0.643554,1.05839,nan,4,3.96831,3.96831,3.96831,3.96831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106360137,15.8186,15.8727,92.7638,92.731,0.0,28455.0,0.643346,1.05842,nan,4,3.96817,3.96817,3.96817,3.96817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106370107,15.8314,15.8723,92.7052,92.7305,0.0,28455.3,0.643189,1.05845,nan,4,3.96807,3.96807,3.96807,3.96807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106380163,16.074,15.8743,92.7345,92.7306,0.0,28455.6,0.643957,1.05832,nan,4,3.96857,3.96857,3.96857,3.96857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106670155,15.8314,15.8721,92.7052,92.7279,0.0,28463.0,0.64312,1.05846,nan,4,3.96803,3.96803,3.96803,3.96803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106680167,16.0229,15.8736,92.7638,92.7286,0.0,28463.3,0.643693,1.05836,nan,4,3.9684,3.9684,3.9684,3.9684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106690171,15.8952,15.8738,92.7345,92.7287,0.0,28463.5,0.643776,1.05835,nan,4,3.96845,3.96845,3.96845,3.96845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106700128,15.8186,15.8733,92.7052,92.7283,0.0,28463.8,0.643566,1.05838,nan,4,3.96832,3.96832,3.96832,3.96832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106710130,16.0612,15.8751,92.6759,92.7272,0.0,28464.1,0.644281,1.05826,nan,4,3.96878,3.96878,3.96878,3.96878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106720163,15.9974,15.8763,92.7345,92.7274,0.0,28464.3,0.644747,1.05818,nan,4,3.96909,3.96909,3.96909,3.96909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106730190,16.0484,15.878,92.7638,92.7281,0.0,28464.6,0.645402,1.05806,nan,4,3.96951,3.96951,3.96951,3.96951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106740210,15.8186,15.8775,92.7052,92.7276,0.0,28464.8,0.645176,1.0581,nan,4,3.96936,3.96936,3.96936,3.96936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106750151,15.9335,15.878,92.7638,92.7283,0.0,28465.1,0.64539,1.05807,nan,4,3.9695,3.9695,3.9695,3.9695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106760153,15.9591,15.8788,92.7638,92.729,0.0,28465.3,0.645698,1.05801,nan,4,3.9697,3.9697,3.9697,3.9697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106840101,15.8314,15.8804,92.7345,92.732,0.0,28467.4,0.64631,1.05791,nan,4,3.9701,3.9701,3.9701,3.9701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106850101,15.8824,15.8804,92.7931,92.7332,0.0,28467.7,0.646317,1.05791,nan,4,3.97011,3.97011,3.97011,3.97011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106860167,16.0229,15.8818,92.6759,92.732,0.0,28467.9,0.64686,1.05781,nan,4,3.97046,3.97046,3.97046,3.97046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106870100,15.7548,15.8806,92.6759,92.7309,0.0,28468.2,0.646376,1.0579,nan,4,3.97014,3.97014,3.97014,3.97014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1106880099,15.7803,15.8796,92.7052,92.7304,0.0,28468.4,0.645994,1.05796,nan,4,3.9699,3.9699,3.9699,3.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107160099,15.8186,15.8737,92.6759,92.7245,0.0,28475.6,0.643749,1.05835,nan,4,3.96844,3.96844,3.96844,3.96844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107170112,15.8824,15.8738,92.7638,92.7253,0.0,28475.9,0.643782,1.05835,nan,4,3.96846,3.96846,3.96846,3.96846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107180099,15.742,15.8725,92.7345,92.7255,0.0,28476.2,0.64328,1.05843,nan,4,3.96813,3.96813,3.96813,3.96813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107190105,15.9974,15.8738,92.7931,92.7268,0.0,28476.4,0.643755,1.05835,nan,4,3.96844,3.96844,3.96844,3.96844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107200098,15.9463,15.8745,92.7345,92.7269,0.0,28476.7,0.644032,1.0583,nan,4,3.96862,3.96862,3.96862,3.96862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107210108,15.7292,15.873,92.7052,92.7265,0.0,28476.9,0.643478,1.0584,nan,4,3.96826,3.96826,3.96826,3.96826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107220177,15.6016,15.8704,92.7638,92.7272,0.0,28477.2,0.642445,1.05858,nan,4,3.96759,3.96759,3.96759,3.96759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107230096,15.7548,15.8692,92.7638,92.728,0.0,28477.4,0.642004,1.05865,nan,4,3.9673,3.9673,3.9673,3.9673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107240098,15.9335,15.8698,92.7052,92.7275,0.0,28477.7,0.64225,1.05861,nan,4,3.96746,3.96746,3.96746,3.96746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107250097,15.8186,15.8693,92.6759,92.7265,0.0,28478.0,0.642055,1.05865,nan,4,3.96734,3.96734,3.96734,3.96734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107290099,15.8314,15.8713,92.7345,92.7271,0.0,28479.0,0.642816,1.05851,nan,4,3.96783,3.96783,3.96783,3.96783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107300099,15.8314,15.8709,92.7052,92.7267,0.0,28479.3,0.642663,1.05854,nan,4,3.96773,3.96773,3.96773,3.96773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107310099,16.0867,15.8731,92.7052,92.7263,0.0,28479.5,0.643485,1.0584,nan,4,3.96827,3.96827,3.96827,3.96827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107320157,15.8697,15.873,92.7052,92.7259,0.0,28479.8,0.643472,1.0584,nan,4,3.96826,3.96826,3.96826,3.96826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107610132,15.8058,15.8695,92.7638,92.7261,0.0,28487.2,0.64211,1.05864,nan,4,3.96737,3.96737,3.96737,3.96737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107620096,15.9718,15.8705,92.7052,92.7257,0.0,28487.5,0.6425,1.05857,nan,4,3.96762,3.96762,3.96762,3.96762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107630104,16.0357,15.8721,92.7052,92.7253,0.0,28487.8,0.643129,1.05846,nan,4,3.96803,3.96803,3.96803,3.96803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107640098,15.8569,15.872,92.7052,92.7249,0.0,28488.0,0.643071,1.05847,nan,4,3.968,3.968,3.968,3.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107650222,15.8569,15.8718,92.7638,92.7256,0.0,28488.3,0.643014,1.05848,nan,4,3.96796,3.96796,3.96796,3.96796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1107660133,15.8441,15.8716,92.7638,92.7264,0.0,28488.5,0.642909,1.0585,nan,4,3.96789,3.96789,3.96789,3.96789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
