timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
1652891017,7.91966,7.91966,8.20984,0.653816,0.701284,1,1
1653391021,7.8655,7.8655,8.15374,0.630054,0.675787,1,1
1653491038,7.87363,7.87363,8.16245,0.624222,0.669537,1,1
1653791020,7.95423,7.95423,8.24612,0.599629,0.643158,1,1
1654291018,7.6681,7.6681,7.9491,0.555518,0.595831,1,1
1654391032,7.68914,7.68914,7.97142,0.544092,0.583575,1,1
1654691209,7.67732,7.67732,7.95856,0.514954,0.552317,1,1
1655191271,7.70863,7.70863,7.99174,0.462973,0.496564,1,1
1655291298,7.66588,7.66588,7.94737,0.451543,0.484304,1,1
1655691340,7.87086,7.87086,8.15962,0.403662,0.432942,1,1
1656091019,7.70353,7.70353,7.98576,0.358514,0.384517,1,1
1656191021,7.75851,7.75851,8.043,0.347355,0.372547,1,1
1656591019,7.92998,7.92998,8.22096,0.298911,0.320589,1,1
1656691019,7.91837,7.91837,8.20902,0.286284,0.307041,1,1
1657091052,7.80903,7.80903,8.09512,0.239103,0.256441,1,1
1657591018,7.73578,7.73578,8.01922,0.179247,0.192239,1,1
1657691055,7.73692,7.73692,8.02057,0.166681,0.178764,1,1
1658091037,7.75012,7.75012,8.03401,0.120368,0.129093,1,1
1658491018,7.899,7.899,8.18826,0.075849,0.0813452,1,1
1658591020,7.83791,7.83791,8.12541,0.066085,0.0708751,1,1
1658891021,7.93778,7.93778,8.22875,0.0342396,0.0367213,1,1
1659391024,7.83347,7.83347,8.12074,0.0384924,0.0412813,1,1
1659891019,7.72215,7.72215,8.00541,0.0896872,0.0961857,1,1
1659991019,7.69746,7.69746,7.97979,0.0991726,0.106359,1,1
1660291049,7.75611,7.75611,8.04057,0.129338,0.13871,1,1
1660791076,7.82128,7.82128,8.10829,0.17895,0.191916,1,1
1660891016,7.87102,7.87102,8.15969,0.190147,0.203923,1,1
1661191021,7.92093,7.92093,8.21174,0.218708,0.23455,1,1
1661691519,7.97899,7.97899,8.27173,0.260823,0.279714,1,1
1661791517,8.04222,8.04222,8.33694,0.271763,0.291446,1,1
1662191087,7.92846,7.92846,8.2192,0.303444,0.325419,1,1
1662591023,7.90424,7.90424,8.19545,0.333497,0.357646,1,1
1663091028,7.78776,7.78776,8.07345,0.36466,0.391059,1,1
1663191018,7.80024,7.80024,8.0876,0.370292,0.397095,1,1
1663491019,7.94703,7.94703,8.23839,0.389174,0.417341,1,1
1663991025,7.96077,7.96077,8.25403,0.40752,0.437009,1,1
1664091020,7.99428,7.99428,8.28742,0.412345,0.442182,1,1
1664391016,7.93965,7.93965,8.23175,0.421539,0.452034,1,1
1664891018,7.79765,7.79765,8.08515,0.437575,0.469234,1,1
1664991018,7.87497,7.87497,8.16362,0.438001,0.469686,1,1
1665391037,8.04457,8.04457,8.34066,0.448834,0.481299,1,1
1665491019,7.99966,7.99966,8.29462,0.450058,0.482617,1,1
1665791018,7.74351,7.74351,8.02843,0.453361,0.486155,1,1
1667291017,7.803,7.803,8.08924,0.47462,0.508945,1,1
1667691031,7.74486,7.74486,8.03028,0.476555,0.511018,1,1
1668191126,7.85498,7.85498,8.14445,0.4774,0.511917,1,1
1668291033,7.84239,7.84239,8.12982,0.477574,0.512096,1,1
1668591442,7.75514,7.75514,8.03939,0.478649,0.513252,1,1
1668791322,7.82285,7.82285,8.11123,0.476912,0.511391,1,1
1669091020,7.72667,7.72667,8.0114,0.473535,0.507769,1,1
1669591092,8.00054,8.00054,8.29537,0.472223,0.50635,1,1
1669691067,7.9702,7.9702,8.26258,0.470974,0.505011,1,1
1669991016,7.85587,7.85587,8.14396,0.465559,0.499197,1,1
1670491018,7.77955,7.77955,8.06468,0.456422,0.489399,1,1
1670991084,7.84872,7.84872,8.13817,0.444338,0.476438,1,1
1671091020,7.80924,7.80924,8.09673,0.442118,0.474056,1,1
1671391019,7.87802,7.87802,8.16692,0.432044,0.463251,1,1
1671891018,7.76035,7.76035,8.04609,0.419095,0.449366,1,1
1671991017,7.77232,7.77232,8.05859,0.417648,0.447812,1,1
1672291018,7.70588,7.70588,7.9896,0.405043,0.434292,1,1
1672791021,7.92114,7.92114,8.2116,0.38894,0.417017,1,1
1672891060,7.94829,7.94829,8.23974,0.384677,0.412442,1,1
1673291018,7.82837,7.82837,8.11674,0.369723,0.396412,1,1
1673391016,7.9174,7.9174,8.20903,0.36492,0.391262,1,1
1673691019,8.06256,8.06256,8.35958,0.351845,0.37724,1,1
1674191017,7.76168,7.76168,8.04609,0.334827,0.358992,1,1
1674691098,7.87292,7.87292,8.16328,0.319089,0.342114,1,1
1674791120,7.92055,7.92055,8.21246,0.31732,0.340219,1,1
1675091124,7.78959,7.78959,8.07666,0.304993,0.327005,1,1
1675591145,7.91081,7.91081,8.20228,0.295762,0.3171,1,1
1675691286,7.98745,7.98745,8.2803,0.292455,0.313552,1,1
1676091057,7.93789,7.93789,8.23022,0.281899,0.302236,1,1
1676191018,7.80717,7.80717,8.09493,0.281087,0.301365,1,1
1676491053,7.88774,7.88774,8.17825,0.274397,0.294192,1,1
1676991020,7.78005,7.78005,8.0654,0.266965,0.286226,1,1
1677091023,7.94378,7.94378,8.23651,0.265051,0.28417,1,1
1677391018,8.10863,8.10863,8.40702,0.260349,0.279123,1,1
1677891020,7.78624,7.78624,8.0731,0.252346,0.27054,1,1
1677991088,7.74046,7.74046,8.02571,0.249979,0.268002,1,1
1678291016,7.73543,7.73543,8.01905,0.246203,0.26395,1,1
1678791017,7.77561,7.77561,8.06218,0.239147,0.256388,1,1
1679291046,7.86209,7.86209,8.15173,0.234864,0.251792,1,1
1679391040,7.80486,7.80486,8.0925,0.231846,0.248562,1,1
1679691056,7.91535,7.91535,8.20707,0.22934,0.245868,1,1
1680191017,7.80605,7.80605,8.09359,0.23019,0.246783,1,1
1680691022,7.90526,7.90526,8.19667,0.226721,0.243059,1,1
1680791020,7.90666,7.90666,8.19781,0.22561,0.241865,1,1
1681091022,7.93369,7.93369,8.22612,0.223134,0.239214,1,1
1681591363,7.71685,7.71685,8.00097,0.223667,0.239779,1,1
1681691491,7.70159,7.70159,7.9854,0.222467,0.238494,1,1
1682091303,8.00796,8.00796,8.30296,0.221208,0.237144,1,1
1682191021,7.94346,7.94346,8.23655,0.221537,0.237498,1,1
1682591016,7.78731,7.78731,8.07429,0.219209,0.234998,1,1
1682691121,7.75992,7.75992,8.04555,0.218354,0.234078,1,1
1682991052,7.74494,7.74494,8.03034,0.215516,0.231038,1,1
1683491021,7.94019,7.94019,8.23304,0.212313,0.227597,1,1
1683891017,7.75907,7.75907,8.04505,0.206344,0.221202,1,1
1684391055,7.81645,7.81645,8.10481,0.205188,0.219958,1,1
1684491026,7.77535,7.77535,8.06198,0.203232,0.217864,1,1
1684791021,7.94376,7.94376,8.23656,0.201324,0.215813,1,1
1684891020,8.01617,8.01617,8.31135,0.201474,0.215976,1,1
1685291042,7.792,7.792,8.07915,0.197683,0.211911,1,1
1685791022,7.97304,7.97304,8.26707,0.196342,0.210472,1,1
1686191016,7.92614,7.92614,8.21816,0.196789,0.210948,1,1
1686291037,7.95042,7.95042,8.24335,0.195602,0.209675,1,1
1686591025,7.80283,7.80283,8.0903,0.195016,0.209045,1,1
1686791022,7.81945,7.81945,8.10758,0.19294,0.206819,1,1
1687091018,7.81326,7.81326,8.10117,0.19042,0.204118,1,1
1687591070,7.83219,7.83219,8.12065,0.186135,0.199522,1,1
1687691016,7.76227,7.76227,8.04834,0.184198,0.197447,1,1
1687991107,7.5822,7.5822,7.86166,0.181983,0.195071,1,1
1688491379,7.90628,7.90628,8.19765,0.178927,0.191795,1,1
1688991020,7.99051,7.99051,8.28497,0.180509,0.193487,1,1
1689091049,8.05939,8.05939,8.35641,0.178454,0.191283,1,1
1689391020,7.94483,7.94483,8.23772,0.180963,0.193971,1,1
1689891020,8.06949,8.06949,8.36687,0.178425,0.19125,1,1
1689991018,7.9417,7.9417,8.23435,0.178931,0.191793,1,1
1690391024,7.87132,7.87132,8.16156,0.180657,0.193643,1,1
1690491018,7.87169,7.87169,8.16185,0.178016,0.19081,1,1
1690791017,8.03774,8.03774,8.33399,0.17887,0.191725,1,1
1691291027,8.05647,8.05647,8.35347,0.179607,0.192514,1,1
1691391047,8.05499,8.05499,8.35176,0.180924,0.193923,1,1
1692191020,7.78249,7.78249,8.06935,0.184115,0.197342,1,1
1692691116,7.85593,7.85593,8.14581,0.184116,0.197344,1,1
1692791059,7.90906,7.90906,8.20038,0.186091,0.19946,1,1
1693091034,7.97548,7.97548,8.26936,0.18594,0.199294,1,1
1693591017,7.96306,7.96306,8.25676,0.187762,0.201249,1,1
1693691017,7.93697,7.93697,8.2296,0.187591,0.201062,1,1
1693991023,7.86545,7.86545,8.15559,0.191478,0.205232,1,1
1694491036,7.8859,7.8859,8.17673,0.192146,0.205949,1,1
1694591040,7.94277,7.94277,8.23587,0.197727,0.211931,1,1
1694891585,8.03921,8.03921,8.33614,0.203661,0.218291,1,1
1695391018,7.80643,7.80643,8.09472,0.213014,0.22832,1,1
1695491137,7.82296,7.82296,8.11183,0.213964,0.229337,1,1
1695891028,7.92342,7.92342,8.21588,0.220213,0.236039,1,1
1695991152,7.91648,7.91648,8.20879,0.234067,0.250881,1,1
1696291019,7.85907,7.85907,8.1489,0.236866,0.253882,1,1
1696791019,7.89326,7.89326,8.18497,0.254475,0.272762,1,1
1696891018,7.91076,7.91076,8.20309,0.244295,0.261846,1,1
1697291016,7.88626,7.88626,8.17779,0.258278,0.27684,1,1
1697391047,7.91854,7.91854,8.21092,0.267528,0.286754,1,1
1697691052,8.02168,8.02168,8.31825,0.290628,0.31151,1,1
1698191018,8.04862,8.04862,8.34641,0.322484,0.345655,1,1
1698691039,8.24752,8.24752,8.55274,0.352696,0.378034,1,1
1699091020,7.9186,7.9186,8.21126,0.39985,0.428569,1,1
1699591016,8.02007,8.02007,8.31687,0.451273,0.483691,1,1
1700091018,7.91585,7.91585,8.20888,0.50462,0.540864,1,1
1700191018,7.84643,7.84643,8.13645,0.521656,0.559121,1,1
1700491075,7.81071,7.81071,8.09983,0.567688,0.608458,1,1
1700991050,7.85186,7.85186,8.14225,0.637776,0.683563,1,1
1701391264,7.97663,7.97663,8.27131,0.704845,0.75544,1,1
1701891012,7.76437,7.76437,8.05161,0.787701,0.844268,1,1
1702391019,8.17939,8.17939,8.48174,0.884862,0.948364,1,1
1702491126,8.13038,8.13038,8.43106,0.908856,0.974098,1,1
1702791028,8.0507,8.0507,8.34848,0.97308,1.0429,1,1
1703291040,7.89541,7.89541,8.18654,0.998746,1.07031,1,1
1703391021,7.88122,7.88122,8.17173,0.978087,1.04816,1,1
1703791019,7.91999,7.91999,8.21168,0.864849,0.926798,1,1
1703891019,7.84872,7.84872,8.13945,0.828619,0.887973,1,1
1704191058,7.97035,7.97035,8.26415,0.719989,0.771556,1,1
1704691039,7.92208,7.92208,8.21448,0.544091,0.583051,1,1
1704791016,7.9733,7.9733,8.26712,0.509696,0.546192,1,1
1705091019,7.92374,7.92374,8.21704,0.414682,0.444374,1,1
1705591017,7.85471,7.85471,8.14396,0.25685,0.275231,1,1
1705691018,7.84521,7.84521,8.1355,0.229144,0.245543,1,1
1705991086,7.76901,7.76901,8.05498,0.148176,0.15878,1,1
1706491066,7.90004,7.90004,8.19142,0.0423009,0.0453281,1,1
1706991018,7.70785,7.70785,7.99315,0.0830121,0.088951,1,1
1707091018,7.77028,7.77028,8.05801,0.0997005,0.106834,1,1
1707391114,7.84644,7.84644,8.1356,0.143364,0.153619,1,1
1707591015,7.99124,7.99124,8.28706,0.16847,0.180519,1,1
1707891466,8.09054,8.09054,8.39005,0.207289,0.222116,1,1
