timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1581420104,15.6654,15.6158,92.6466,92.6519,0.0,40692.2,0.544557,1.07583,nan,4,3.90396,3.90396,3.90396,3.90396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581710113,15.5505,15.6081,92.6759,92.6499,0.0,40699.7,0.541575,1.07636,nan,4,3.90202,3.90202,3.90202,3.90202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581720096,15.6271,15.6083,92.6466,92.6498,0.0,40700.0,0.541647,1.07635,nan,4,3.90207,3.90207,3.90207,3.90207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581730104,15.5888,15.6081,92.6173,92.6492,0.0,40700.2,0.541573,1.07636,nan,4,3.90202,3.90202,3.90202,3.90202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581740143,15.7675,15.6097,92.7052,92.6503,0.0,40700.5,0.54218,1.07626,nan,4,3.90242,3.90242,3.90242,3.90242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581750190,15.4867,15.6084,92.6466,92.6502,0.0,40700.7,0.541712,1.07634,nan,4,3.90211,3.90211,3.90211,3.90211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581760133,15.5505,15.6079,92.6173,92.6495,0.0,40701.0,0.541491,1.07638,nan,4,3.90197,3.90197,3.90197,3.90197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581770149,15.525,15.6071,92.6173,92.6489,0.0,40701.3,0.541175,1.07644,nan,4,3.90176,3.90176,3.90176,3.90176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581780134,15.6143,15.6071,92.6466,92.6489,0.0,40701.5,0.541203,1.07643,nan,4,3.90178,3.90178,3.90178,3.90178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581790133,15.576,15.6068,92.6173,92.6482,0.0,40701.8,0.541084,1.07645,nan,4,3.9017,3.9017,3.9017,3.9017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581800135,15.576,15.6065,92.6466,92.6482,0.0,40702.0,0.540967,1.07647,nan,4,3.90163,3.90163,3.90163,3.90163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
