timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
1586396135,0.732886,0.759863,25.7592,1.0
1586406937,0.690946,0.716324,25.722,1.0
1586417635,0.670777,0.695466,25.7678,1.0
1586428403,0.682795,0.707919,25.7606,1.0
1586439146,0.721452,0.747881,25.6672,1.0
1586449945,0.773164,0.801454,25.6415,1.0
1586460700,0.827896,0.858168,25.6272,1.0
1586471389,0.884257,0.91661,25.6386,1.0
1586503630,1.06029,1.09907,25.6315,1.0
1586514330,1.10397,1.14438,25.6443,1.0
1586525049,1.13897,1.18065,25.6401,1.0
1586535785,1.16716,1.20988,25.6443,1.0
1586815158,1.70663,1.76908,25.6443,1.0
1586825909,1.70619,1.76892,25.742,1.0
1586836667,1.70311,1.7658,25.7649,1.0
1586847413,1.69683,1.75923,25.7449,1.0
1586858110,1.68465,1.74659,25.742,1.0
1586868829,1.66809,1.72944,25.7449,1.0
1586879554,1.65079,1.71147,25.7363,1.0
1586890337,1.63507,1.69519,25.7378,1.0
1586901088,1.62196,1.68159,25.7363,1.0
1586911786,1.61059,1.66977,25.7235,1.0
1586944017,1.58587,1.64419,25.7363,1.0
1586954713,1.58053,1.63872,25.7621,1.0
1586965517,1.58026,1.63844,25.7621,1.0
1586976240,1.58505,1.64337,25.7463,1.0
1587266300,0.222095,0.230264,25.7449,1.0
1587276999,-0.191562,-0.198605,25.7392,1.0
1587287736,-0.295538,-0.306394,25.7192,1.0
1587298426,-0.334188,-0.346478,25.7435,1.0
1587309254,-0.334691,-0.347009,25.7592,1.0
1587320008,-0.289254,-0.299893,25.7478,1.0
1587330744,-0.178815,-0.18536,25.6429,1.0
1587341465,0.191138,0.198134,25.6443,1.0
1587352232,0.341689,0.354187,25.6301,1.0
1587362927,0.460898,0.47777,25.6472,1.0
1587405863,0.70128,0.726933,25.6315,1.0
1587416628,0.712496,0.738607,25.6701,1.0
1587427464,0.729188,0.755906,25.6658,1.0
1587438157,0.747093,0.774436,25.6486,1.0
1587760465,0.777502,0.805981,25.6615,1.0
1587771168,0.844727,0.875683,25.6715,1.0
1587781900,0.900179,0.9331,25.6286,1.0
1587792602,0.940193,0.974562,25.6186,1.0
1587803342,0.968188,1.00362,25.6443,1.0
1587814040,0.988886,1.02507,25.6372,1.0
1587824747,1.00432,1.04123,25.7363,1.0
1587835476,1.01546,1.0528,25.7449,1.0
1587846217,1.01961,1.05708,25.7292,1.0
1587857059,1.01198,1.04916,25.7249,1.0
1587878443,0.980277,1.01634,25.7506,1.0
1587889138,0.964295,0.999802,25.7678,1.0
1587899832,0.944384,0.979079,25.7192,1.0
1587910557,0.918405,0.952162,25.7292,1.0
1588211362,-0.982536,-1.01862,25.7149,1.0
1588222114,-0.968169,-1.0038,25.7592,1.0
1588232820,-0.943335,-0.97802,25.7378,1.0
1588243679,-0.910587,-0.944127,25.7692,1.0
1588254377,-0.868932,-0.900892,25.7392,1.0
1588265141,-0.814373,-0.844338,25.7478,1.0
1588275848,-0.746534,-0.773972,25.7235,1.0
1588286605,-0.66595,-0.690442,25.7378,1.0
1588297349,-0.569896,-0.590842,25.7235,1.0
1588318811,-0.276439,-0.286555,25.6415,1.0
1588329561,0.23707,0.245744,25.6401,1.0
1588340265,0.442209,0.458398,25.6501,1.0
1588351063,0.585049,0.606461,25.6443,1.0
1588652184,1.06556,1.10457,25.6458,1.0
1588662877,1.10817,1.14875,25.6529,1.0
1588673568,1.14255,1.18434,25.6272,1.0
1588684266,1.16308,1.20566,25.6443,1.0
1588694967,1.17521,1.21824,25.6443,1.0
1588705726,1.18171,1.22499,25.6529,1.0
1588716472,1.17987,1.22304,25.6301,1.0
1588727174,1.16902,1.21182,25.6458,1.0
1588737915,1.14941,1.19147,25.6301,1.0
1588748675,1.12334,1.16444,25.6272,1.0
1588780940,1.04966,1.08806,25.6215,1.0
1588791644,1.03848,1.07655,25.6686,1.0
1588802408,1.0372,1.07517,25.6358,1.0
1589113866,1.36156,1.41135,25.62,1.0
1589124554,1.40806,1.45963,25.6472,1.0
1589135342,1.45371,1.50695,25.6458,1.0
1589146092,1.50584,1.56106,25.6758,1.0
1589156787,1.56392,1.62125,25.6686,1.0
1589167478,1.61672,1.67591,25.6472,1.0
1589178168,1.65676,1.71741,25.6472,1.0
1589188858,1.68581,1.74745,25.6243,1.0
1589199600,1.70608,1.76853,25.6443,1.0
1589210294,1.71673,1.77953,25.6301,1.0
1589242555,1.70153,1.76382,25.6443,1.0
1589253330,1.69167,1.75365,25.6601,1.0
1589264056,1.68569,1.74746,25.6658,1.0
1589274822,1.68469,1.74635,25.6401,1.0
1589564882,1.2603,1.30659,25.7106,1.0
1589575580,1.18055,1.22396,25.7349,1.0
1589586369,1.10649,1.14718,25.7363,1.0
1589597130,1.03963,1.07765,25.6258,1.0
1589607864,0.984752,1.02082,25.6586,1.0
1589618615,0.951191,0.986044,25.6644,1.0
1589629305,0.939544,0.973979,25.6701,1.0
1589640126,0.947899,0.982602,25.6472,1.0
1589650860,0.96912,1.00455,25.6172,1.0
1589661596,0.983537,1.01951,25.6286,1.0
1589704580,0.954414,0.989505,25.742,1.0
1589715350,0.933739,0.968065,25.7392,1.0
1589726116,0.903825,0.937025,25.722,1.0
1590016219,-0.266925,-0.276697,25.6429,1.0
1590026951,0.145432,0.150755,25.6401,1.0
1590037744,0.351961,0.364846,25.6443,1.0
1590048481,0.475425,0.492838,25.6529,1.0
1590059237,0.551321,0.571493,25.6315,1.0
1590069940,0.592938,0.614645,25.6443,1.0
1590080695,0.622674,0.645474,25.6529,1.0
1590091448,0.645404,0.669135,25.7406,1.0
1590102165,0.650144,0.674047,25.7392,1.0
1590112929,0.631957,0.655191,25.7392,1.0
1590155916,0.434036,0.449987,25.722,1.0
1590166637,0.379776,0.393749,25.7449,1.0
1590177394,0.344485,0.357159,25.7449,1.0
1590188089,0.343235,0.355858,25.742,1.0
1590478386,1.35675,1.4064,25.6472,1.0
1590489108,1.40145,1.45274,25.6429,1.0
1590499880,1.43664,1.48919,25.6243,1.0
1590510647,1.46275,1.51632,25.6501,1.0
1590521438,1.48111,1.53527,25.62,1.0
1590532130,1.49326,1.54799,25.6658,1.0
1590542835,1.5022,1.55713,25.6186,1.0
1590553564,1.51026,1.56556,25.6472,1.0
1590564308,1.52168,1.57739,25.6443,1.0
1590618041,1.62092,1.68053,25.7435,1.0
1590628811,1.63773,1.69794,25.7392,1.0
1590639510,1.65085,1.71151,25.7235,1.0
1590650275,1.66012,1.72119,25.7478,1.0
1590940060,0.868595,0.900352,25.6243,1.0
1590950784,0.811254,0.840943,25.6443,1.0
1590961542,0.747243,0.774589,25.6443,1.0
1590972321,0.68568,0.710769,25.6401,1.0
1590983015,0.628032,0.651027,25.6443,1.0
1590993742,0.57029,0.591163,25.6372,1.0
1591004434,0.514362,0.533211,25.6615,1.0
1591015253,0.465109,0.48214,25.6472,1.0
1591026015,0.422842,0.438326,25.6472,1.0
1591036706,0.385425,0.399537,25.6458,1.0
1591068955,0.23331,0.241851,25.6458,1.0
1591079746,0.0571272,0.0592186,25.6472,1.0
1591090437,-0.209899,-0.217616,25.7378,1.0
1591101155,-0.306137,-0.317398,25.742,1.0
1591401699,-1.25809,-1.30413,25.6443,1.0
1591412422,-1.26226,-1.3084,25.6229,1.0
1591423189,-1.27114,-1.31761,25.6215,1.0
1591433891,-1.28123,-1.32814,25.6486,1.0
1591444618,-1.28641,-1.3335,25.6472,1.0
1591455317,-1.28478,-1.33184,25.6615,1.0
1591466077,-1.27738,-1.32418,25.6715,1.0
1591476908,-1.26712,-1.31348,25.6429,1.0
1591487635,-1.25758,-1.30359,25.6386,1.0
1591498369,-1.25125,-1.29702,25.6372,1.0
1591541305,-1.24504,-1.29061,25.6443,1.0
1591552044,-1.23743,-1.28267,25.6215,1.0
1591562750,-1.22866,-1.27364,25.6501,1.0
1591917407,-0.558828,-0.579354,25.7235,1.0
1591928161,-0.509496,-0.528247,25.7649,1.0
1591938860,-0.445283,-0.461668,25.7606,1.0
1591949624,-0.353761,-0.366768,25.7406,1.0
1591960399,-0.228944,-0.237353,25.7192,1.0
1591971174,0.131488,0.136322,25.7392,1.0
1591981946,0.289254,0.299829,25.6215,1.0
1591992778,0.380579,0.394498,25.6301,1.0
1592003510,0.442646,0.458834,25.6301,1.0
1592014263,0.48393,0.501626,25.6286,1.0
1592046474,0.546829,0.566846,25.6501,1.0
1592057175,0.544878,0.564824,25.6501,1.0
1592067884,0.538717,0.558422,25.6329,1.0
1592078678,0.522281,0.541467,25.7235,1.0
1592089421,0.486113,0.503983,25.7392,1.0
1592379404,-0.80854,-0.838102,25.6286,1.0
1592390093,-0.797706,-0.82692,25.6629,1.0
1592400787,-0.780444,-0.808978,25.6272,1.0
1592411481,-0.762686,-0.790583,25.6401,1.0
1592422193,-0.74731,-0.774679,25.6672,1.0
1592432956,-0.736675,-0.763651,25.6644,1.0
1592443682,-0.734796,-0.761681,25.6472,1.0
1592454389,-0.745215,-0.772478,25.6443,1.0
1592465114,-0.766433,-0.794455,25.6215,1.0
1592475836,-0.790585,-0.819651,25.7392,1.0
1592508125,-0.834699,-0.865383,25.7363,1.0
1592518874,-0.845169,-0.876216,25.722,1.0
1592529593,-0.852681,-0.884026,25.7363,1.0
1592819890,0.533267,0.552862,25.7263,1.0
1592830581,0.514992,0.533931,25.742,1.0
1592841414,0.493564,0.511734,25.7649,1.0
1592852169,0.460723,0.477666,25.742,1.0
1592862887,0.411768,0.426915,25.7478,1.0
1592873592,0.356776,0.369894,25.7378,1.0
1592884292,0.295496,0.306351,25.7192,1.0
1592895032,0.212171,0.219971,25.7378,1.0
1592905850,-0.0491578,-0.0509653,25.742,1.0
1592916587,-0.219017,-0.227064,25.7249,1.0
1592970265,0.54001,0.559774,25.6429,1.0
1592980982,0.67289,0.697516,25.6415,1.0
1592991680,0.802028,0.831378,25.6443,1.0
1593002451,0.927199,0.96113,25.6443,1.0
1593335603,0.747268,0.774743,25.742,1.0
1593346313,0.714992,0.741273,25.7363,1.0
1593357050,0.683078,0.708073,25.6415,1.0
1593367754,0.649233,0.67297,25.6229,1.0
1593378541,0.611715,0.634105,25.6443,1.0
1593389294,0.570988,0.591869,25.6258,1.0
1593400040,0.526663,0.545937,25.6415,1.0
1593410785,0.48429,0.502034,25.6658,1.0
1593421510,0.45225,0.468805,25.6472,1.0
1593432323,0.433131,0.448999,25.6686,1.0
1593475365,0.443208,0.459429,25.6429,1.0
1593486055,0.440884,0.457038,25.6672,1.0
1593496753,0.451437,0.467971,25.6586,1.0
1593797201,1.12718,1.16862,25.742,1.0
1593807929,1.16776,1.21068,25.7392,1.0
1593818687,1.2085,1.25293,25.742,1.0
1593829417,1.24802,1.29386,25.7235,1.0
1593840165,1.2845,1.33169,25.7306,1.0
1593850907,1.31986,1.36833,25.7192,1.0
1593861653,1.35692,1.40657,25.6429,1.0
1593872373,1.39434,1.44536,25.6415,1.0
1593883163,1.43047,1.48281,25.6429,1.0
1593893901,1.4643,1.51783,25.6243,1.0
1593926162,1.5519,1.60864,25.6258,1.0
1593936891,1.57818,1.63586,25.6172,1.0
1593947622,1.60667,1.66546,25.6429,1.0
1594248603,0.292679,0.303444,25.7435,1.0
1594259299,-0.160419,-0.166314,25.722,1.0
1594270043,-0.338061,-0.350498,25.7478,1.0
1594280801,-0.415682,-0.430972,25.7449,1.0
1594291548,-0.449071,-0.465585,25.7392,1.0
1594302342,-0.465524,-0.482647,25.7449,1.0
1594313077,-0.487903,-0.505832,25.7235,1.0
1594323780,-0.522913,-0.542139,25.7363,1.0
1594334540,-0.562958,-0.583679,25.7592,1.0
1594345271,-0.592055,-0.613842,25.7621,1.0
1594398999,-0.554588,-0.574877,25.6386,1.0
1594409738,-0.525538,-0.54477,25.6443,1.0
1594420485,-0.460817,-0.47768,25.6429,1.0
1594431252,-0.353603,-0.366546,25.6501,1.0
1594721447,0.824021,0.854306,25.7278,1.0
1594732193,0.749781,0.777362,25.7463,1.0
1594742942,0.672399,0.696987,25.62,1.0
1594753724,0.588213,0.609744,25.6415,1.0
1594764423,0.493488,0.511535,25.6243,1.0
1594775181,0.382765,0.396778,25.6472,1.0
1594785914,0.242498,0.251374,25.6429,1.0
1594796669,-0.157006,-0.162752,25.6429,1.0
1594807473,-0.333591,-0.345802,25.6443,1.0
1594818227,-0.439964,-0.456064,25.6401,1.0
1594850378,-0.623014,-0.645916,25.7363,1.0
1594861110,-0.66968,-0.694304,25.742,1.0
1594871895,-0.72121,-0.747728,25.7363,1.0
1595162120,1.42649,1.47864,25.6158,1.0
1595172849,1.48104,1.53526,25.6443,1.0
1595183537,1.53472,1.59091,25.6472,1.0
1595194277,1.58284,1.64077,25.6415,1.0
1595205015,1.61873,1.67799,25.6472,1.0
1595215849,1.64494,1.70515,25.6443,1.0
1595226605,1.66518,1.72615,25.6529,1.0
1595237295,1.68052,1.74233,25.7449,1.0
1595248037,1.69123,1.75343,25.742,1.0
1595258821,1.69627,1.7586,25.722,1.0
1595301771,1.67383,1.73531,25.7163,1.0
1595312524,1.65583,1.71669,25.7306,1.0
1595323322,1.63102,1.69098,25.7363,1.0
1595334046,1.59983,1.65869,25.7521,1.0
1595613329,-0.335026,-0.347304,25.6701,1.0
1595624075,-0.39201,-0.406374,25.6672,1.0
1595634789,-0.419159,-0.434572,25.742,1.0
1595645513,-0.436568,-0.45261,25.7263,1.0
1595656295,-0.454229,-0.470926,25.7349,1.0
1595667031,-0.465028,-0.482131,25.7449,1.0
1595677753,-0.463566,-0.480601,25.7249,1.0
1595688503,-0.465898,-0.483032,25.742,1.0
1595699202,-0.483209,-0.50097,25.7306,1.0
1595709965,-0.503384,-0.521904,25.7506,1.0
1595763662,-0.543539,-0.56343,25.6401,1.0
1595774408,-0.542232,-0.562082,25.6486,1.0
1595785155,-0.536307,-0.555935,25.6443,1.0
1595795924,-0.526308,-0.545569,25.6429,1.0
1596128912,1.34617,1.39561,25.7192,1.0
1596139640,1.31047,1.35866,25.7463,1.0
1596150397,1.256,1.30212,25.7163,1.0
1596161133,1.19088,1.23467,25.7449,1.0
1596171876,1.11619,1.15723,25.7406,1.0
1596182637,1.03461,1.0727,25.7678,1.0
1596193341,0.955992,0.991174,25.7606,1.0
1596204078,0.887975,0.92065,25.7578,1.0
1596214845,0.831417,0.861997,25.7392,1.0
1596225601,0.781704,0.810437,25.7249,1.0
1596236381,0.733565,0.760397,25.6215,1.0
1596247122,0.680492,0.705381,25.62,1.0
1596257816,0.616866,0.639427,25.62,1.0
1596268575,0.543459,0.563357,25.6443,1.0
1596580080,1.18383,1.22734,25.7363,1.0
1596590812,1.18185,1.2253,25.7435,1.0
1596601514,1.18573,1.22932,25.742,1.0
1596612294,1.19383,1.23768,25.7235,1.0
1596623066,1.20311,1.24711,25.6272,1.0
1596633758,1.21329,1.25769,25.6415,1.0
1596644467,1.22776,1.27276,25.6658,1.0
1596655168,1.24707,1.29267,25.6215,1.0
1596665962,1.26794,1.31436,25.6472,1.0
1596687532,1.29394,1.34129,25.6243,1.0
1596698265,1.29393,1.34133,25.6486,1.0
1596709062,1.28696,1.33406,25.6258,1.0
1596719761,1.26912,1.31555,25.6186,1.0
1597020332,1.09604,1.13629,25.7178,1.0
1597031083,1.0629,1.10198,25.742,1.0
1597041816,1.03154,1.06948,25.7492,1.0
1597052707,1.00716,1.04421,25.7463,1.0
1597063443,0.986938,1.02323,25.7406,1.0
1597074176,0.967036,1.00259,25.7392,1.0
1597084877,0.945076,0.979791,25.7192,1.0
1597095692,0.913769,0.947343,25.7192,1.0
1597106458,0.869362,0.901336,25.7406,1.0
1597117212,0.820635,0.850691,25.6515,1.0
1597149380,0.708912,0.734858,25.6472,1.0
1597160188,0.680355,0.705258,25.6486,1.0
1597170905,0.656721,0.680734,25.6272,1.0
1597181628,0.641678,0.665156,25.6401,1.0
1597503994,1.43519,1.48803,25.7678,1.0
1597514691,1.4294,1.48177,25.6658,1.0
1597525442,1.42503,1.47718,25.6415,1.0
1597536195,1.41944,1.47141,25.6501,1.0
1597546942,1.41116,1.46278,25.6286,1.0
1597557738,1.39798,1.44909,25.62,1.0
1597568437,1.37957,1.43007,25.6458,1.0
1597579132,1.35991,1.40974,25.6629,1.0
1597589874,1.34158,1.39069,25.6429,1.0
1597600569,1.32325,1.37169,25.6443,1.0
1597632817,1.26111,1.30748,25.742,1.0
1597643562,1.23054,1.27573,25.7192,1.0
1597654267,1.19128,1.23508,25.742,1.0
1597664989,1.14685,1.189,25.7378,1.0
1597944085,1.23982,1.28537,25.7249,1.0
1597954801,1.25601,1.30217,25.7406,1.0
1597965555,1.27646,1.32333,25.7206,1.0
1597976307,1.29596,1.3436,25.7449,1.0
1597987064,1.31476,1.36307,25.7349,1.0
1597997802,1.33014,1.379,25.7292,1.0
1598008537,1.33579,1.38491,25.7406,1.0
1598019299,1.3333,1.38228,25.7178,1.0
1598030078,1.3254,1.37414,25.7406,1.0
1598040821,1.31408,1.3624,25.742,1.0
1598083800,1.30309,1.35096,25.7249,1.0
1598094599,1.33041,1.37932,25.7392,1.0
1598105328,1.36778,1.41807,25.7435,1.0
1598116044,1.41416,1.4659,25.6401,1.0
1598406192,1.9035,1.97326,25.6615,1.0
1598416950,1.95508,2.02675,25.6658,1.0
1598427695,2.01048,2.08416,25.6601,1.0
1598438447,2.0649,2.14055,25.6586,1.0
1598449247,2.11908,2.19668,25.6501,1.0
1598459967,2.17078,2.25015,25.6186,1.0
1598470665,2.21541,2.29654,25.6501,1.0
