timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
1962191017,9.20677,9.20677,9.55979,0.19927,0.213297,1,1
1962691026,9.25038,9.25038,9.6068,0.194214,0.20789,1,1
1962791016,9.28467,9.28467,9.64261,0.193048,0.206637,1,1
1963191132,9.24877,9.24877,9.60545,0.189607,0.202961,1,1
1963591019,8.93883,8.93883,9.2836,0.187579,0.200789,1,1
1964091017,9.28937,9.28937,9.64637,0.185013,0.198042,1,1
1964191047,9.32754,9.32754,9.68596,0.185166,0.198206,1,1
1964491016,9.27066,9.27066,9.62815,0.18199,0.194806,1,1
1964991028,9.34464,9.34464,9.70483,0.177824,0.190347,1,1
1965091679,9.27349,9.27349,9.63091,0.175279,0.187626,1,1
1965391393,9.13454,9.13454,9.48632,0.174533,0.186825,1,1
1965891247,9.11993,9.11993,9.47161,0.168627,0.180506,1,1
1966391049,9.21743,9.21743,9.57323,0.167636,0.179444,1,1
1966491018,9.21301,9.21301,9.56842,0.167379,0.179165,1,1
1966791018,9.18564,9.18564,9.5397,0.164447,0.176028,1,1
1967291018,9.25548,9.25548,9.61225,0.157871,0.168989,1,1
1967391017,9.21238,9.21238,9.56758,0.158322,0.169472,1,1
1967791020,9.19261,9.19261,9.54701,0.153276,0.164072,1,1
1968191017,9.19181,9.19181,9.54628,0.150666,0.16128,1,1
1968691018,9.30878,9.30878,9.66817,0.145414,0.155658,1,1
1968791041,9.21109,9.21109,9.56615,0.146837,0.157182,1,1
1969091020,9.18216,9.18216,9.53639,0.146289,0.1566,1,1
1969291018,9.28915,9.28915,9.64769,0.15151,0.162188,1,1
1969591018,9.21382,9.21382,9.56933,0.153146,0.163941,1,1
1970091019,9.21282,9.21282,9.5689,0.164988,0.176621,1,1
1970191018,9.26791,9.26791,9.62583,0.173424,0.185654,1,1
1970591018,9.33392,9.33392,9.69464,0.18328,0.196209,1,1
1970991019,9.1697,9.1697,9.52415,0.199557,0.213635,1,1
1971491041,9.29851,9.29851,9.65825,0.209418,0.224194,1,1
1971591147,9.27439,9.27439,9.63135,0.232448,0.248851,1,1
1971991536,9.07466,9.07466,9.42586,0.247856,0.265348,1,1
1972391079,9.36929,9.36929,9.73054,0.260962,0.279383,1,1
1972891019,9.29991,9.29991,9.65989,0.315828,0.338123,1,1
1972991083,9.31042,9.31042,9.67034,0.326489,0.349545,1,1
1973391018,9.40292,9.40292,9.76675,0.352651,0.377552,1,1
1973791016,9.32255,9.32255,9.68331,0.403767,0.432273,1,1
1974291058,9.46603,9.46603,9.83234,0.474101,0.507562,1,1
1974391016,9.42492,9.42492,9.78982,0.485528,0.519811,1,1
1974791018,9.24448,9.24448,9.60197,0.535275,0.573067,1,1
1975191018,9.34367,9.34367,9.70372,0.595863,0.637938,1,1
1976591075,9.15469,9.15469,9.50873,0.858019,0.91862,1,1
1977091016,9.21319,9.21319,9.56952,0.965717,1.0339,1,1
1977191017,9.29562,9.29562,9.65526,0.986217,1.05586,1,1
1977491018,9.29178,9.29178,9.65148,1.03998,1.11343,1,1
1977991166,9.39222,9.39222,9.75594,1.15134,1.23265,1,1
1978091083,9.39561,9.39561,9.75778,1.18108,1.26447,1,1
1978491359,9.26176,9.26176,9.61759,1.20192,1.28663,1,1
1978591112,9.29484,9.29484,9.65344,1.17869,1.26175,1,1
1978891031,9.24625,9.24625,9.60282,1.04644,1.12017,1,1
1979391135,9.33946,9.33946,9.69792,0.793083,0.848949,1,1
1979491083,9.25909,9.25909,9.61629,0.738696,0.790742,1,1
1979891018,9.27396,9.27396,9.63192,0.528533,0.565761,1,1
1980291064,9.31272,9.31272,9.67138,0.332704,0.356135,1,1
1980391019,9.36106,9.36106,9.72213,0.289356,0.30974,1,1
1980791021,9.06269,9.06269,9.41206,0.115507,0.123643,1,1
1980891016,9.15037,9.15037,9.50168,0.0771361,0.0825692,1,1
1981191016,9.26804,9.26804,9.62541,0.0422367,0.0452115,1,1
1981691018,9.23244,9.23244,9.5882,0.206759,0.221324,1,1
1981791019,9.24056,9.24056,9.59648,0.23687,0.253553,1,1
1982191017,9.2262,9.2262,9.58051,0.339419,0.36332,1,1
1982291019,9.2362,9.2362,9.59184,0.360589,0.385976,1,1
1982691016,9.20278,9.20278,9.55761,0.442963,0.474152,1,1
1983091021,9.05936,9.05936,9.40874,0.506066,0.541703,1,1
1983591050,9.03781,9.03781,9.38489,0.556939,0.596162,1,1
1983691021,9.08251,9.08251,9.43284,0.563885,0.603601,1,1
1983991024,9.28376,9.28376,9.64184,0.578155,0.618872,1,1
1984491554,9.37204,9.37204,9.73341,0.587085,0.62843,1,1
1984591504,9.3525,9.3525,9.71321,0.587386,0.628745,1,1
1984991101,9.22218,9.22218,9.57641,0.577267,0.617915,1,1
1985391020,9.20015,9.20015,9.55485,0.556945,0.596155,1,1
1985891019,9.33367,9.33367,9.69411,0.527993,0.565164,1,1
1985991023,9.33212,9.33212,9.69219,0.519061,0.555617,1,1
1986291017,9.23731,9.23731,9.59335,0.494087,0.528879,1,1
1986791016,9.11621,9.11621,9.46787,0.447088,0.478562,1,1
1987291072,9.28935,9.28935,9.64813,0.38881,0.416185,1,1
1987391018,9.23396,9.23396,9.59061,0.37957,0.406295,1,1
1987691018,9.16789,9.16789,9.52163,0.34449,0.368735,1,1
1988191018,9.25375,9.25375,9.61065,0.287173,0.307389,1,1
1988291020,9.34029,9.34029,9.70052,0.276761,0.296233,1,1
1988691025,9.26334,9.26334,9.62045,0.230216,0.246414,1,1
1989091025,8.95067,8.95067,9.29582,0.184075,0.19703,1,1
1989591017,9.16614,9.16614,9.51979,0.131272,0.140508,1,1
1989691018,9.18938,9.18938,9.54377,0.12093,0.129441,1,1
1989991019,9.18638,9.18638,9.54054,0.0837444,0.089636,1,1
1990491150,8.9616,8.9616,9.30693,0.0289777,0.0310163,1,1
1990991415,9.10511,9.10511,9.45621,0.0245646,0.0262928,1,1
1991091258,9.04844,9.04844,9.39712,0.0346832,0.0371234,1,1
1991391062,9.35222,9.35222,9.7129,0.0723082,0.0773955,1,1
1991891018,9.06452,9.06452,9.41445,0.126381,0.135271,1,1
1991991115,9.07205,9.07205,9.42189,0.138978,0.148755,1,1
1992291020,9.18447,9.18447,9.53841,0.172058,0.184159,1,1
1992791054,9.1861,9.1861,9.54028,0.226591,0.242526,1,1
1992891018,9.14367,9.14367,9.49637,0.237129,0.25381,1,1
1993291016,9.2796,9.2796,9.63715,0.270528,0.289557,1,1
1993391021,9.22131,9.22131,9.577,0.278872,0.298486,1,1
1993791049,9.16684,9.16684,9.52007,0.315211,0.337379,1,1
1994191016,9.29432,9.29432,9.65277,0.348633,0.373151,1,1
1994291016,9.3018,9.3018,9.66042,0.358225,0.383412,1,1
1994691017,9.20118,9.20118,9.55609,0.389348,0.416727,1,1
1994791017,9.26226,9.26226,9.61939,0.396448,0.424328,1,1
1995091016,9.2906,9.2906,9.64853,0.415298,0.444505,1,1
1995591017,9.35194,9.35194,9.71274,0.453423,0.485305,1,1
1995691018,9.36775,9.36775,9.72908,0.456637,0.488743,1,1
1996091017,9.41979,9.41979,9.78322,0.479534,0.51325,1,1
1996191033,9.37364,9.37364,9.73524,0.484514,0.518586,1,1
1996491034,9.21774,9.21774,9.57296,0.498931,0.534015,1,1
1996991629,9.16293,9.16293,9.51612,0.522314,0.559037,1,1
1997391381,9.21357,9.21357,9.5689,0.531685,0.569056,1,1
1997891037,9.05859,9.05859,9.40827,0.546649,0.585073,1,1
1997991018,9.09666,9.09666,9.44747,0.547722,0.58622,1,1
1998391019,9.17343,9.17343,9.52709,0.55239,0.591212,1,1
1998791016,9.09698,9.09698,9.44775,0.552183,0.590984,1,1
1999291021,9.21589,9.21589,9.5716,0.55516,0.594174,1,1
1999391018,9.30005,9.30005,9.65893,0.554588,0.593552,1,1
1999691017,9.09853,9.09853,9.44905,0.553163,0.592034,1,1
2000191017,9.28423,9.28423,9.64195,0.546446,0.584834,1,1
2000291021,9.28609,9.28609,9.64389,0.544501,0.582755,1,1
2000691026,9.21601,9.21601,9.57142,0.538588,0.576419,1,1
2001091016,9.19785,9.19785,9.55226,0.529618,0.566824,1,1
2001191042,9.23098,9.23098,9.58686,0.529221,0.5664,1,1
2001591023,9.24809,9.24809,9.605,0.520532,0.557101,1,1
2001691031,9.20773,9.20773,9.56286,0.519836,0.556358,1,1
2001991018,9.19057,9.19057,9.54479,0.514073,0.550191,1,1
2002491017,9.36201,9.36201,9.7227,0.502944,0.53826,1,1
2002991203,9.08464,9.08464,9.43493,0.489734,0.524128,1,1
2003091085,9.22308,9.22308,9.57843,0.484997,0.519062,1,1
2003491437,9.16437,9.16437,9.51771,0.472636,0.50583,1,1
2003891088,9.24691,9.24691,9.60359,0.462666,0.495159,1,1
2003991032,9.32215,9.32215,9.68141,0.459488,0.491761,1,1
2004391341,9.11523,9.11523,9.4669,0.454113,0.486009,1,1
2004891020,9.22834,9.22834,9.58422,0.445217,0.476479,1,1
2004991018,9.1968,9.1968,9.5511,0.443949,0.475117,1,1
2005291016,9.10117,9.10117,9.45233,0.438487,0.469274,1,1
2005791016,9.14443,9.14443,9.49704,0.424446,0.454246,1,1
2006291018,9.10143,9.10143,9.45244,0.412481,0.441442,1,1
2006391019,9.12099,9.12099,9.47286,0.411571,0.44047,1,1
2006691018,9.1941,9.1941,9.54868,0.403333,0.431647,1,1
2007191016,9.28629,9.28629,9.64421,0.392441,0.419989,1,1
2007691092,9.08655,9.08655,9.43692,0.379914,0.406578,1,1
2007791116,9.14391,9.14391,9.49618,0.377223,0.403702,1,1
2008091016,9.21497,9.21497,9.57035,0.367943,0.393768,1,1
2008591019,9.17666,9.17666,9.53064,0.357526,0.382619,1,1
2008691047,9.2111,9.2111,9.5662,0.354855,0.379759,1,1
2008991017,9.26551,9.26551,9.62268,0.350134,0.374701,1,1
2009491041,9.18194,9.18194,9.5363,0.344037,0.368177,1,1
2009591726,9.20741,9.20741,9.5626,0.340865,0.364787,1,1
2009891319,9.37027,9.37027,9.73207,0.334723,0.358214,1,1
2010091168,9.34372,9.34372,9.70391,0.335411,0.35895,1,1
2010391031,9.26964,9.26964,9.62724,0.331635,0.354904,1,1
2010891037,9.07724,9.07724,9.42708,0.327876,0.35088,1,1
2010991018,9.09697,9.09697,9.44795,0.323375,0.346064,1,1
2011291019,9.17421,9.17421,9.52811,0.323181,0.345856,1,1
2011791017,9.22998,9.22998,9.58593,0.320511,0.342995,1,1
2011891017,9.19395,9.19395,9.54855,0.320231,0.342693,1,1
2012291018,9.15457,9.15457,9.50764,0.314558,0.336628,1,1
2012691019,9.11895,9.11895,9.47078,0.309967,0.331712,1,1
2013191018,9.12,9.12,9.47309,0.306447,0.327941,1,1
2013291016,9.0751,9.0751,9.42492,0.30475,0.326125,1,1
2014091050,9.23409,9.23409,9.59027,0.295224,0.315927,1,1
2014591017,9.27652,9.27652,9.63432,0.29382,0.314417,1,1
2014691016,9.26726,9.26726,9.62464,0.290333,0.31069,1,1
2014991018,9.33753,9.33753,9.69921,0.288814,0.309063,1,1
2015491152,9.28026,9.28026,9.63863,0.282084,0.301863,1,1
2015991482,9.19581,9.19581,9.55212,0.274441,0.293682,1,1
2016091395,9.27973,9.27973,9.63761,0.271837,0.290888,1,1
2016391158,9.31116,9.31116,9.67205,0.275034,0.294311,1,1
2016891019,9.3112,9.3112,9.67032,0.264896,0.283462,1,1
2016991023,9.31887,9.31887,9.67982,0.26618,0.284834,1,1
2017291020,9.35707,9.35707,9.71977,0.262781,0.281194,1,1
2017791045,9.20186,9.20186,9.5583,0.256312,0.274276,1,1
2017891020,9.186,9.186,9.54074,0.255291,0.273187,1,1
2018191017,9.21027,9.21027,9.56697,0.252219,0.269897,1,1
2018791018,9.11252,9.11252,9.46597,0.254347,0.272172,1,1
2018891024,9.04801,9.04801,9.39864,0.252328,0.270011,1,1
2019191019,9.05846,9.05846,9.40944,0.253031,0.270763,1,1
2019691037,9.2323,9.2323,9.59009,0.255192,0.273073,1,1
2019791016,9.17647,9.17647,9.53217,0.256852,0.274849,1,1
2020091019,9.21364,9.21364,9.57058,0.259009,0.277156,1,1
2020591018,9.17319,9.17319,9.52829,0.262833,0.281245,1,1
2020691017,9.12541,9.12541,9.47912,0.263235,0.281675,1,1
2020991017,9.2309,9.2309,9.58859,0.262331,0.280712,1,1
2022491281,9.13434,9.13434,9.4885,0.268906,0.287751,1,1
2022591111,9.11447,9.11447,9.4678,0.267627,0.286376,1,1
2022891057,9.09732,9.09732,9.44995,0.268744,0.287575,1,1
2023391020,9.25928,9.25928,9.61817,0.276007,0.295347,1,1
2023491017,9.33512,9.33512,9.69557,0.277771,0.297241,1,1
2023891021,9.37508,9.37508,9.73904,0.297089,0.317912,1,1
2024291019,9.26245,9.26245,9.62205,0.303621,0.324902,1,1
2024791017,9.35536,9.35536,9.71904,0.306105,0.327569,1,1
2024891039,9.38953,9.38953,9.75402,0.311631,0.333479,1,1
2025191051,9.28,9.28,9.64054,0.327901,0.350893,1,1
2025691020,9.15171,9.15171,9.50752,0.321113,0.343633,1,1
2026191032,9.39503,9.39503,9.75975,0.347692,0.372075,1,1
2026291016,9.30183,9.30183,9.66316,0.352975,0.377728,1,1
2026591088,9.16857,9.16857,9.52503,0.372517,0.398642,1,1
2027091018,9.39435,9.39435,9.7598,0.403146,0.43142,1,1
2027191017,9.37369,9.37369,9.7377,0.42708,0.457019,1,1
2027591041,9.40065,9.40065,9.76589,0.450255,0.481829,1,1
2027691017,9.3681,9.3681,9.73239,0.469702,0.502629,1,1
2028091054,9.17021,9.17021,9.52645,0.5037,0.539024,1,1
2028191055,9.17508,9.17508,9.53152,0.527199,0.564162,1,1
2028491789,9.17761,9.17761,9.53473,0.55726,0.596339,1,1
2028991019,9.41652,9.41652,9.78239,0.623474,0.667179,1,1
2029091019,9.32653,9.32653,9.6889,0.652591,0.698335,1,1
2029391019,9.29669,9.29669,9.65787,0.700079,0.749162,1,1
2029891018,9.20327,9.20327,9.56101,0.780996,0.835756,1,1
2029991016,9.18339,9.18339,9.54004,0.799516,0.855543,1,1
2030391016,9.16341,9.16341,9.51918,0.867014,0.92778,1,1
2030791018,9.2067,9.2067,9.56494,0.940781,1.00671,1,1
2031291019,9.30563,9.30563,9.6661,0.990738,1.06007,1,1
2031391021,9.24282,9.24282,9.60138,0.975644,1.04389,1,1
2031691026,9.17795,9.17795,9.53353,0.901868,0.964947,1,1
2032191019,9.16273,9.16273,9.51805,0.745137,0.797233,1,1
2032291019,9.16257,9.16257,9.51793,0.711066,0.760792,1,1
2032691095,9.16528,9.16528,9.5203,0.581152,0.621783,1,1
2032791017,9.19497,9.19497,9.55115,0.550239,0.588708,1,1
2033091031,9.35097,9.35097,9.71327,0.453719,0.485436,1,1
2033591017,9.10773,9.10773,9.46058,0.310267,0.331956,1,1
2033691031,9.15321,9.15321,9.50798,0.2819,0.301604,1,1
2033991108,9.16055,9.16055,9.51542,0.207533,0.222039,1,1
2034491110,9.21508,9.21508,9.57211,0.0933658,0.0998914,1,1
2034591860,9.21189,9.21189,9.5686,0.0735506,0.0786915,1,1
2034891247,9.17632,9.17632,9.53187,0.0229978,0.0246055,1,1
2035091017,9.18777,9.18777,9.54357,0.0197694,0.021151,1,1
2035391018,9.18354,9.18354,9.53925,0.0568479,0.0608209,1,1
2035891018,9.29789,9.29789,9.65847,0.118881,0.127188,1,1
2036391018,9.3287,9.3287,9.69,0.161505,0.172789,1,1
2036991017,9.2595,9.2595,9.61806,0.195542,0.209205,1,1
2037091016,9.16491,9.16491,9.51956,0.199441,0.213374,1,1
2037391016,9.08272,9.08272,9.43493,0.206811,0.221259,1,1
2037591022,9.21305,9.21305,9.57005,0.204353,0.21863,1,1
2037991044,9.20852,9.20852,9.5653,0.20546,0.219815,1,1
2038491017,9.12855,9.12855,9.4822,0.193581,0.207101,1,1
2038991020,9.21146,9.21146,9.56882,0.176539,0.188871,1,1
2039591018,9.09753,9.09753,9.45001,0.144588,0.154684,1,1
2039691017,9.10439,9.10439,9.45726,0.139738,0.149497,1,1
2040091048,9.25651,9.25651,9.61674,0.117308,0.1255,1,1
2040591069,9.12229,9.12229,9.47572,0.0820623,0.0877921,1,1
2041091608,9.29933,9.29933,9.65958,0.0487933,0.0521995,1,1
2041691050,9.36553,9.36553,9.72832,0.0166786,0.0178428,1,1
2041791019,9.30247,9.30247,9.66241,0.0155075,0.0165901,1,1
2042191054,9.30431,9.30431,9.66469,0.0417124,0.0446239,1,1
2042291018,9.29355,9.29355,9.65346,0.0476621,0.0509888,1,1
2042691019,9.27263,9.27263,9.63374,0.0791058,0.084626,1,1
2043291016,9.26175,9.26175,9.62052,0.125929,0.134717,1,1
2043391028,9.29382,9.29382,9.65578,0.132609,0.141863,1,1
2043791018,9.23652,9.23652,9.59585,0.160023,0.171188,1,1
2043891021,9.22884,9.22884,9.5864,0.168831,0.180612,1,1
2044291048,9.28115,9.28115,9.64082,0.200438,0.214427,1,1
2044791046,9.24284,9.24284,9.60061,0.234827,0.251211,1,1
2044991231,9.18717,9.18717,9.54286,0.24997,0.267414,1,1
2045391019,9.23022,9.23022,9.58781,0.274769,0.293936,1,1
2045891016,9.28007,9.28007,9.64098,0.30923,0.330803,1,1
2046391016,9.27443,9.27443,9.63557,0.336795,0.360278,1,1
2046891104,9.1926,9.1926,9.54997,0.364473,0.389889,1,1
2047091437,9.18275,9.18275,9.53979,0.374443,0.400559,1,1
2047491091,9.22181,9.22181,9.57938,0.394492,0.422004,1,1
2047591083,9.26823,9.26823,9.62876,0.397172,0.424868,1,1
2047991018,9.21499,9.21499,9.57347,0.412359,0.44111,1,1
2048491017,9.34354,9.34354,9.70706,0.434753,0.465065,1,1
2048991017,9.05724,9.05724,9.40965,0.451252,0.482711,1,1
2049191018,9.14512,9.14512,9.50101,0.453271,0.484873,1,1
2049591017,9.18892,9.18892,9.54638,0.463637,0.495952,1,1
2049691108,9.16695,9.16695,9.52351,0.469705,0.502442,1,1
2050091017,9.17974,9.17974,9.53688,0.47315,0.506128,1,1
2050591119,9.15826,9.15826,9.51468,0.482317,0.515931,1,1
2051091019,9.46593,9.46593,9.83426,0.491389,0.525635,1,1
2051291144,9.45296,9.45296,9.8209,0.491859,0.526145,1,1
2051691018,9.1286,9.1286,9.48415,0.493177,0.527549,1,1
2051791036,9.2248,9.2248,9.58372,0.493273,0.527654,1,1
2052191019,9.30115,9.30115,9.66309,0.497823,0.532517,1,1
2052691018,9.20979,9.20979,9.56819,0.50453,0.539681,1,1
2053191103,9.1563,9.1563,9.51263,0.503739,0.538844,1,1
2053391368,9.09909,9.09909,9.45308,0.504906,0.540084,1,1
2053791018,9.22883,9.22883,9.58783,0.501952,0.536932,1,1
2054291098,9.08142,9.08142,9.43464,0.494326,0.528765,1,1
2054491069,9.20701,9.20701,9.56566,0.491932,0.526206,1,1
2054891019,9.3397,9.3397,9.70321,0.490053,0.524195,1,1
2055391040,9.37253,9.37253,9.73766,0.485825,0.519671,1,1
2055591017,9.28566,9.28566,9.64684,0.485128,0.518918,1,1
2055991033,9.26841,9.26841,9.62882,0.481279,0.514799,1,1
2056491050,9.17374,9.17374,9.53066,0.471709,0.50456,1,1
2056691018,9.23406,9.23406,9.59336,0.46592,0.498366,1,1
2057091028,9.12985,9.12985,9.48491,0.458417,0.490347,1,1
2057591070,9.14837,9.14837,9.50439,0.446135,0.477203,1,1
2058191016,9.26443,9.26443,9.62518,0.438561,0.469105,1,1
2058391018,9.23277,9.23277,9.59198,0.436587,0.466987,1,1
2058691047,9.27521,9.27521,9.63626,0.432145,0.462235,1,1
2059291327,9.21617,9.21617,9.57485,0.428472,0.458301,1,1
2059491438,9.26743,9.26743,9.62784,0.427143,0.45688,1,1
2059791294,9.30678,9.30678,9.66852,0.422014,0.45139,1,1
