timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1926050098,15.2824,15.3663,92.588,92.6027,0.0,49567.0,0.448559,1.0933,nan,4,3.84156,3.84156,3.84156,3.84156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926060102,15.3718,15.3663,92.6173,92.603,0.0,49567.3,0.44858,1.0933,nan,4,3.84158,3.84158,3.84158,3.84158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926070148,15.3207,15.3659,92.588,92.6027,0.0,49567.6,0.448406,1.09333,nan,4,3.84146,3.84146,3.84146,3.84146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926080100,15.4739,15.3669,92.6173,92.603,0.0,49567.8,0.448818,1.09326,nan,4,3.84173,3.84173,3.84173,3.84173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926090154,15.1292,15.3646,92.588,92.6027,0.0,49568.1,0.447912,1.09342,nan,4,3.84114,3.84114,3.84114,3.84114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926120098,15.3462,15.3632,92.6466,92.6024,0.0,49568.8,0.44737,1.09352,nan,4,3.84079,3.84079,3.84079,3.84079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926130099,15.3462,15.363,92.6173,92.6027,0.0,49569.1,0.447306,1.09354,nan,4,3.84075,3.84075,3.84075,3.84075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926140105,15.3462,15.3628,92.5587,92.6019,0.0,49569.4,0.447242,1.09355,nan,4,3.84071,3.84071,3.84071,3.84071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926150096,15.3335,15.3625,92.6173,92.6022,0.0,49569.6,0.44713,1.09357,nan,4,3.84063,3.84063,3.84063,3.84063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926440122,15.4228,15.3712,92.588,92.6043,0.0,49577.1,0.450469,1.09295,nan,4,3.84281,3.84281,3.84281,3.84281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926450222,15.2696,15.3702,92.6173,92.6046,0.0,49577.3,0.450083,1.09302,nan,4,3.84255,3.84255,3.84255,3.84255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926460149,15.2313,15.3688,92.6466,92.6054,0.0,49577.6,0.449554,1.09312,nan,4,3.84221,3.84221,3.84221,3.84221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926470161,15.359,15.3687,92.5587,92.6045,0.0,49577.9,0.449516,1.09313,nan,4,3.84219,3.84219,3.84219,3.84219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926480133,15.3207,15.3683,92.6466,92.6053,0.0,49578.1,0.449333,1.09316,nan,4,3.84207,3.84207,3.84207,3.84207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926490138,15.3335,15.3679,92.5587,92.6044,0.0,49578.4,0.449201,1.09319,nan,4,3.84198,3.84198,3.84198,3.84198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926500131,15.525,15.3695,92.6466,92.6052,0.0,49578.6,0.449799,1.09308,nan,4,3.84237,3.84237,3.84237,3.84237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926510129,15.5377,15.3711,92.6173,92.6055,0.0,49578.9,0.450439,1.09296,nan,4,3.84279,3.84279,3.84279,3.84279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926520128,15.4867,15.3723,92.588,92.6051,0.0,49579.1,0.45088,1.09288,nan,4,3.84307,3.84307,3.84307,3.84307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926530126,15.525,15.3738,92.6466,92.6059,0.0,49579.4,0.451461,1.09277,nan,4,3.84345,3.84345,3.84345,3.84345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926540135,15.2952,15.373,92.5587,92.605,0.0,49579.7,0.451161,1.09282,nan,4,3.84325,3.84325,3.84325,3.84325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926570136,15.5505,15.3759,92.6466,92.6063,0.0,49580.4,0.452255,1.09262,nan,4,3.84397,3.84397,3.84397,3.84397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926580147,15.5633,15.3777,92.6466,92.6071,0.0,49580.7,0.452969,1.09249,nan,4,3.84443,3.84443,3.84443,3.84443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926590128,15.3079,15.377,92.6173,92.6073,0.0,49580.9,0.452703,1.09254,nan,4,3.84426,3.84426,3.84426,3.84426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926600116,15.2952,15.3762,92.588,92.6069,0.0,49581.2,0.452391,1.0926,nan,4,3.84405,3.84405,3.84405,3.84405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926880198,15.1419,15.3769,92.588,92.6034,0.0,49588.4,0.452669,1.09255,nan,4,3.84423,3.84423,3.84423,3.84423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926890184,15.2313,15.3755,92.5294,92.602,0.0,49588.7,0.452115,1.09265,nan,4,3.84387,3.84387,3.84387,3.84387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926900163,15.2569,15.3743,92.5294,92.6005,0.0,49588.9,0.451663,1.09273,nan,4,3.84358,3.84358,3.84358,3.84358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926910175,15.3462,15.374,92.588,92.6003,0.0,49589.2,0.451555,1.09275,nan,4,3.84351,3.84351,3.84351,3.84351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926920110,15.359,15.3739,92.588,92.6001,0.0,49589.4,0.451498,1.09276,nan,4,3.84347,3.84347,3.84347,3.84347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926930149,15.2058,15.3722,92.6466,92.601,0.0,49589.7,0.450858,1.09288,nan,4,3.84306,3.84306,3.84306,3.84306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926940101,15.3335,15.3718,92.6173,92.6013,0.0,49590.0,0.45071,1.09291,nan,4,3.84296,3.84296,3.84296,3.84296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926950127,15.576,15.3739,92.5294,92.5999,0.0,49590.2,0.451488,1.09276,nan,4,3.84347,3.84347,3.84347,3.84347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926960100,15.525,15.3754,92.588,92.5996,0.0,49590.5,0.452064,1.09266,nan,4,3.84384,3.84384,3.84384,3.84384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926970147,15.4994,15.3766,92.588,92.5994,0.0,49590.7,0.452536,1.09257,nan,4,3.84415,3.84415,3.84415,3.84415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927030102,15.3207,15.3734,92.588,92.5987,0.0,49592.3,0.451293,1.0928,nan,4,3.84334,3.84334,3.84334,3.84334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927040102,15.3718,15.3733,92.588,92.5985,0.0,49592.5,0.451287,1.0928,nan,4,3.84334,3.84334,3.84334,3.84334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927050105,15.3207,15.3728,92.5294,92.5971,0.0,49592.8,0.451087,1.09284,nan,4,3.84321,3.84321,3.84321,3.84321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927060212,15.5122,15.3742,92.7052,92.5992,0.0,49593.1,0.451617,1.09274,nan,4,3.84355,3.84355,3.84355,3.84355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927370316,15.2569,15.3687,92.588,92.5993,0.0,49601.0,0.449518,1.09313,nan,4,3.84219,3.84219,3.84219,3.84219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927380130,15.5122,15.3702,92.5587,92.5985,0.0,49601.3,0.450064,1.09303,nan,4,3.84254,3.84254,3.84254,3.84254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927390102,15.3079,15.3695,92.6173,92.5989,0.0,49601.6,0.449827,1.09307,nan,4,3.84239,3.84239,3.84239,3.84239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927400108,15.2952,15.3688,92.588,92.5987,0.0,49601.8,0.449544,1.09312,nan,4,3.8422,3.8422,3.8422,3.8422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927410099,15.3462,15.3686,92.5587,92.5979,0.0,49602.1,0.449458,1.09314,nan,4,3.84215,3.84215,3.84215,3.84215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927420187,15.2696,15.3676,92.6466,92.5988,0.0,49602.3,0.449081,1.09321,nan,4,3.8419,3.8419,3.8419,3.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927430099,15.3462,15.3674,92.6173,92.5992,0.0,49602.6,0.449,1.09322,nan,4,3.84185,3.84185,3.84185,3.84185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927440105,15.4994,15.3687,92.6173,92.5995,0.0,49602.8,0.449503,1.09313,nan,4,3.84218,3.84218,3.84218,3.84218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927450099,15.3718,15.3687,92.588,92.5993,0.0,49603.1,0.449514,1.09313,nan,4,3.84218,3.84218,3.84218,3.84218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927460101,15.525,15.3703,92.588,92.5991,0.0,49603.4,0.450109,1.09302,nan,4,3.84257,3.84257,3.84257,3.84257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927470127,15.2952,15.3695,92.6173,92.5995,0.0,49603.6,0.449823,1.09307,nan,4,3.84239,3.84239,3.84239,3.84239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927490099,15.2313,15.3683,92.6173,92.5996,0.0,49604.1,0.449354,1.09316,nan,4,3.84208,3.84208,3.84208,3.84208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927500099,15.2569,15.3672,92.588,92.5994,0.0,49604.4,0.448929,1.09324,nan,4,3.8418,3.8418,3.8418,3.8418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927510204,15.2824,15.3664,92.5587,92.5986,0.0,49604.6,0.448606,1.0933,nan,4,3.84159,3.84159,3.84159,3.84159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927520095,15.5377,15.3681,92.588,92.5984,0.0,49604.9,0.449258,1.09318,nan,4,3.84202,3.84202,3.84202,3.84202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927820107,15.4101,15.3626,92.6173,92.5971,0.0,49612.6,0.447155,1.09356,nan,4,3.84065,3.84065,3.84065,3.84065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927830109,15.2441,15.3614,92.5587,92.5963,0.0,49612.9,0.446704,1.09365,nan,4,3.84036,3.84036,3.84036,3.84036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927840096,15.359,15.3614,92.6173,92.5967,0.0,49613.1,0.446694,1.09365,nan,4,3.84035,3.84035,3.84035,3.84035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927850113,15.3207,15.361,92.588,92.5966,0.0,49613.4,0.446539,1.09368,nan,4,3.84025,3.84025,3.84025,3.84025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927860145,15.3335,15.3607,92.588,92.5964,0.0,49613.7,0.446434,1.0937,nan,4,3.84018,3.84018,3.84018,3.84018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927870281,15.3335,15.3605,92.588,92.5962,0.0,49613.9,0.446331,1.09372,nan,4,3.84011,3.84011,3.84011,3.84011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927880102,15.5122,15.362,92.588,92.5961,0.0,49614.2,0.446908,1.09361,nan,4,3.84049,3.84049,3.84049,3.84049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927890109,15.3462,15.3618,92.588,92.5959,0.0,49614.4,0.446848,1.09362,nan,4,3.84045,3.84045,3.84045,3.84045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927900101,15.3207,15.3614,92.6173,92.5963,0.0,49614.7,0.446692,1.09365,nan,4,3.84035,3.84035,3.84035,3.84035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927910103,15.4994,15.3628,92.588,92.5962,0.0,49614.9,0.447217,1.09355,nan,4,3.84069,3.84069,3.84069,3.84069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927920098,15.3973,15.3631,92.588,92.596,0.0,49615.2,0.447349,1.09353,nan,4,3.84078,3.84078,3.84078,3.84078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927950099,15.3845,15.3619,92.588,92.5967,0.0,49616.0,0.446874,1.09362,nan,4,3.84047,3.84047,3.84047,3.84047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927960195,15.3845,15.3621,92.588,92.5965,0.0,49616.2,0.44696,1.0936,nan,4,3.84052,3.84052,3.84052,3.84052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927970115,15.3462,15.3619,92.588,92.5963,0.0,49616.5,0.446899,1.09361,nan,4,3.84048,3.84048,3.84048,3.84048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927980097,15.3462,15.3618,92.6466,92.5973,0.0,49616.8,0.446839,1.09362,nan,4,3.84045,3.84045,3.84045,3.84045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928291546,15.3973,15.3674,92.6466,92.5994,0.0,49624.8,0.448988,1.09323,nan,4,3.84184,3.84184,3.84184,3.84184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928300960,15.4101,15.3678,92.6173,92.5998,0.0,49625.0,0.449151,1.0932,nan,4,3.84195,3.84195,3.84195,3.84195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928310991,15.2952,15.3671,92.6466,92.6007,0.0,49625.3,0.448874,1.09325,nan,4,3.84177,3.84177,3.84177,3.84177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928321078,15.2952,15.3664,92.588,92.6004,0.0,49625.5,0.4486,1.0933,nan,4,3.84159,3.84159,3.84159,3.84159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928330769,15.3718,15.3664,92.6466,92.6013,0.0,49625.8,0.448621,1.09329,nan,4,3.8416,3.8416,3.8416,3.8416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928341077,15.576,15.3685,92.588,92.6011,0.0,49626.1,0.449419,1.09315,nan,4,3.84212,3.84212,3.84212,3.84212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928350846,15.3973,15.3688,92.6173,92.6014,0.0,49626.3,0.449528,1.09313,nan,4,3.84219,3.84219,3.84219,3.84219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928361080,15.3079,15.3682,92.588,92.6011,0.0,49626.6,0.449296,1.09317,nan,4,3.84204,3.84204,3.84204,3.84204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928371060,15.5377,15.3698,92.6466,92.602,0.0,49626.8,0.449942,1.09305,nan,4,3.84246,3.84246,3.84246,3.84246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928381136,15.3335,15.3695,92.588,92.6018,0.0,49627.1,0.449803,1.09307,nan,4,3.84237,3.84237,3.84237,3.84237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928421019,15.3207,15.3687,92.588,92.6002,0.0,49628.1,0.449502,1.09313,nan,4,3.84218,3.84218,3.84218,3.84218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928430740,15.2569,15.3676,92.6466,92.6011,0.0,49628.4,0.449075,1.09321,nan,4,3.8419,3.8419,3.8419,3.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928440948,15.576,15.3697,92.6466,92.602,0.0,49628.6,0.449869,1.09306,nan,4,3.84241,3.84241,3.84241,3.84241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928450939,15.5122,15.3711,92.588,92.6017,0.0,49628.9,0.450412,1.09296,nan,4,3.84277,3.84277,3.84277,3.84277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928460936,15.3462,15.3708,92.6173,92.602,0.0,49629.1,0.450317,1.09298,nan,4,3.84271,3.84271,3.84271,3.84271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928770637,15.5505,15.3727,92.5294,92.6007,0.0,49637.1,0.451053,1.09284,nan,4,3.84318,3.84318,3.84318,3.84318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928780678,15.3335,15.3723,92.588,92.6005,0.0,49637.4,0.450903,1.09287,nan,4,3.84309,3.84309,3.84309,3.84309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928790528,15.5633,15.3742,92.588,92.6002,0.0,49637.6,0.45163,1.09274,nan,4,3.84356,3.84356,3.84356,3.84356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928800789,15.5633,15.3761,92.6173,92.6006,0.0,49637.9,0.45235,1.0926,nan,4,3.84403,3.84403,3.84403,3.84403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928810561,15.5122,15.3775,92.6466,92.6015,0.0,49638.1,0.452868,1.09251,nan,4,3.84436,3.84436,3.84436,3.84436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928820672,15.525,15.3789,92.6466,92.6024,0.0,49638.4,0.45343,1.0924,nan,4,3.84473,3.84473,3.84473,3.84473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928830590,15.5122,15.3802,92.588,92.6021,0.0,49638.6,0.453938,1.09231,nan,4,3.84506,3.84506,3.84506,3.84506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928840688,15.3335,15.3798,92.6173,92.6024,0.0,49638.9,0.45376,1.09234,nan,4,3.84494,3.84494,3.84494,3.84494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928850639,15.2185,15.3782,92.588,92.6021,0.0,49639.2,0.453146,1.09246,nan,4,3.84454,3.84454,3.84454,3.84454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928860583,15.4611,15.379,92.5587,92.6012,0.0,49639.4,0.453461,1.0924,nan,4,3.84475,3.84475,3.84475,3.84475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928870475,15.2952,15.3782,92.588,92.601,0.0,49639.7,0.453142,1.09246,nan,4,3.84454,3.84454,3.84454,3.84454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928890644,15.3462,15.3787,92.6466,92.6016,0.0,49640.2,0.453333,1.09242,nan,4,3.84467,3.84467,3.84467,3.84467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928900404,15.3207,15.3781,92.5587,92.6008,0.0,49640.4,0.453113,1.09246,nan,4,3.84452,3.84452,3.84452,3.84452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928910615,15.5122,15.3794,92.588,92.6005,0.0,49640.7,0.453623,1.09237,nan,4,3.84485,3.84485,3.84485,3.84485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928920573,15.2441,15.3781,92.588,92.6003,0.0,49641.0,0.453108,1.09246,nan,4,3.84452,3.84452,3.84452,3.84452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1929220273,15.5122,15.3875,92.5587,92.5993,0.0,49648.7,0.456721,1.0918,nan,4,3.84687,3.84687,3.84687,3.84687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1929230278,15.1547,15.3852,92.5294,92.5979,0.0,49648.9,0.455835,1.09196,nan,4,3.84629,3.84629,3.84629,3.84629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
