37265,1000.00,1.78
37275,1000.00,1.78
37285,1000.00,1.78
37295,1000.00,1.78
37305,1000.00,1.78
37315,1000.00,1.78
37325,1000.00,1.78
37335,1000.00,1.78
37345,1000.00,1.78
37355,1000.00,1.78
37365,1000.00,1.78
37375,1000.00,1.78
37385,1000.00,1.78
37395,1000.00,1.78
37405,1000.00,1.78
37415,1000.00,1.78
37425,1000.00,1.78
37435,1000.00,1.78
37445,1000.00,1.78
37455,1000.00,1.78
37465,1000.00,1.78
37475,1000.00,1.78
37485,1000.00,1.78
37495,1000.00,1.78
37505,1000.00,1.78
37515,1000.00,1.78
37525,1000.00,1.78
37535,1000.00,1.78
37545,1000.00,1.78
37555,1000.00,1.78
37565,1000.00,1.78
37575,1000.00,1.78
37585,1000.00,1.78
37595,1000.00,1.78
37605,1000.00,1.78
37615,1000.00,1.78
37625,1000.00,1.78
37635,1000.00,1.78
37645,1000.00,1.78
37655,1000.00,1.78
37665,1000.00,1.78
37675,1000.00,1.78
37685,1000.00,1.78
37695,1000.00,1.78
37705,1000.00,1.78
37715,1000.00,1.78
37725,1000.00,1.78
37735,1000.00,1.78
37745,1000.00,1.78
37755,1000.00,1.78
37765,1000.00,1.78
37775,1000.00,1.78
37785,1000.00,1.78
37795,1000.00,1.78
37805,1000.00,1.78
37815,1000.00,1.78
37825,1000.00,1.78
37835,1000.00,1.78
37845,1000.00,1.78
37855,1000.00,1.78
37865,1000.00,1.78
37875,1000.00,1.78
37885,1000.00,1.78
37895,1000.00,1.78
37905,1000.00,1.78
37915,1000.00,1.78
37925,1000.00,1.78
37935,1000.00,1.78
37945,1000.00,1.78
37955,1000.00,1.78
37965,1000.00,1.78
37975,1000.00,1.78
37985,1000.00,1.78
37995,1000.00,1.78
38005,1000.00,1.78
38015,1000.00,1.78
38025,1000.00,1.78
38035,1000.00,1.78
38045,1000.00,1.78
38055,1000.00,1.78
38065,1000.00,1.78
38075,1000.00,1.78
38085,1000.00,1.78
38095,1000.00,1.78
38105,1000.00,1.78
38115,1000.00,1.78
38125,1000.00,1.78
38135,1000.00,1.78
38145,1000.00,1.78
38155,1000.00,1.78
38165,1000.00,1.78
38175,1000.00,1.78
38185,1000.00,1.78
38195,1000.00,1.78
38205,1000.00,1.78
38215,1000.00,1.78
38225,1000.00,1.78
38235,1000.00,1.78
38245,1000.00,1.78
38255,1000.00,1.78
38265,1000.00,1.78
38275,1000.00,1.78
38285,1000.00,1.78
38295,1000.00,1.78
38305,1000.00,1.78
38315,1000.00,1.78
38325,1000.00,1.78
38335,1000.00,1.78
38345,1000.00,1.78
38355,1000.00,1.78
38365,1000.00,1.78
38375,1000.00,1.78
38385,1000.00,1.78
38395,1000.00,1.78
38405,1000.00,1.78
38415,1000.00,1.78
38425,1000.00,1.78
38435,1000.00,1.78
38445,1000.00,1.78
38455,1000.00,1.78
38465,1000.00,1.78
38475,1000.00,1.78
38485,1000.00,1.78
38495,1000.00,1.78
38505,1000.00,1.78
38515,1000.00,1.78
38525,1000.00,1.78
38535,1000.00,1.78
38545,1000.00,1.78
38555,1000.00,1.78
38565,1000.00,1.78
38575,1000.00,1.78
38585,1000.00,1.78
38595,1000.00,1.78
38605,1000.00,1.78
38615,1000.00,1.78
38625,1000.00,1.78
38635,1000.00,1.78
38645,1000.00,1.78
38655,1000.00,1.78
38665,1000.00,1.78
38675,1000.00,1.78
38685,1000.00,1.78
38695,1000.00,1.78
38705,1000.00,1.78
38715,1000.00,1.78
38725,1000.00,1.78
38735,1000.00,1.78
38745,1000.00,1.78
38755,1000.00,1.78
38765,1000.00,1.78
38775,1000.00,1.78
38785,1000.00,1.78
38795,1000.00,1.78
38805,1000.00,1.78
38815,1000.00,1.78
38825,1000.00,1.78
