timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
449135068,16.457,16.3359,92.6173,92.6468,0.0,11477.3,0.821505,1.02841,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449147074,16.2527,16.3351,92.588,92.6457,0.0,11477.7,0.821185,1.02846,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449159866,16.2655,16.3344,92.6173,92.6451,0.0,11478.0,0.820918,1.02851,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449171860,16.291,16.334,92.588,92.644,0.0,11478.3,0.820751,1.02853,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449183858,16.4442,16.3351,92.6466,92.644,0.0,11478.6,0.821175,1.02846,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449195860,16.508,16.3368,92.6173,92.6435,0.0,11478.9,0.82184,1.02835,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449207866,16.4953,16.3384,92.6466,92.6435,0.0,11479.2,0.82245,1.02825,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449219857,16.3165,16.3382,92.6466,92.6436,0.0,11479.5,0.822366,1.02827,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449231865,16.457,16.3393,92.7052,92.6448,0.0,11479.8,0.822824,1.02819,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449279876,16.4442,16.3404,92.6466,92.6444,0.0,11481.1,0.823216,1.02813,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449291880,16.2527,16.3395,92.6759,92.6451,0.0,11481.4,0.822879,1.02818,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449303859,16.2655,16.3387,92.6466,92.6451,0.0,11481.7,0.822595,1.02823,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449315857,16.3931,16.3393,92.6759,92.6457,0.0,11482.0,0.822803,1.0282,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449327863,16.291,16.3388,92.6759,92.6463,0.0,11482.3,0.822618,1.02823,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449339853,16.3548,16.339,92.6466,92.6463,0.0,11482.6,0.82268,1.02822,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449351861,16.2144,16.3377,92.6759,92.6469,0.0,11482.9,0.822201,1.0283,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449363870,16.3804,16.3381,92.6173,92.6463,0.0,11483.2,0.822365,1.02827,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449375854,16.1506,16.3363,92.588,92.6451,0.0,11483.5,0.821644,1.02839,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449387859,16.1889,16.3348,92.6759,92.6458,0.0,11483.8,0.821077,1.02848,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449399870,16.4187,16.3356,92.6759,92.6464,0.0,11484.2,0.8214,1.02843,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449411871,16.074,16.333,92.7052,92.6475,0.0,11484.5,0.820393,1.02859,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449423864,16.2782,16.3325,92.6173,92.6469,0.0,11484.8,0.820182,1.02863,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449435853,16.2527,16.3317,92.6466,92.6469,0.0,11485.1,0.819876,1.02868,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449448694,16.2782,16.3311,92.6466,92.6469,0.0,11485.4,0.819671,1.02871,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449460659,16.3676,16.3315,92.6466,92.6469,0.0,11485.7,0.81981,1.02869,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449496680,16.2782,16.3312,92.6173,92.6469,0.0,11486.6,0.819684,1.02871,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449508787,16.4059,16.3319,92.6466,92.6469,0.0,11487.0,0.819971,1.02866,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449520665,16.4825,16.3334,92.6466,92.6469,0.0,11487.3,0.820551,1.02857,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449532651,16.2655,16.3328,92.6173,92.6463,0.0,11487.6,0.82029,1.02861,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449544668,16.3165,16.3326,92.6759,92.6469,0.0,11487.9,0.820227,1.02862,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449556658,16.291,16.3322,92.6173,92.6463,0.0,11488.2,0.820067,1.02864,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449568662,16.0101,16.329,92.6173,92.6457,0.0,11488.5,0.818829,1.02885,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449580667,16.2782,16.3284,92.7052,92.6469,0.0,11488.8,0.818634,1.02888,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449592715,16.457,16.3297,92.6466,92.6469,0.0,11489.1,0.819129,1.0288,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449604664,16.4697,16.3311,92.6466,92.6469,0.0,11489.4,0.819667,1.02871,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449616665,16.3676,16.3315,92.6466,92.6469,0.0,11489.7,0.819807,1.02869,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449628673,16.2782,16.331,92.6173,92.6463,0.0,11490.0,0.819602,1.02872,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449640718,16.3165,16.3308,92.6173,92.6457,0.0,11490.4,0.819547,1.02873,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449652660,16.2782,16.3303,92.6173,92.6452,0.0,11490.7,0.819344,1.02876,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449664665,16.4314,16.3313,92.6173,92.6446,0.0,11491.0,0.819733,1.0287,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449676659,16.2782,16.3308,92.6173,92.6441,0.0,11491.3,0.819529,1.02873,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449688658,16.1761,16.3292,92.588,92.643,0.0,11491.6,0.818934,1.02883,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449725470,16.3038,16.33,92.6759,92.6438,0.0,11492.5,0.819219,1.02878,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449737468,16.2016,16.3287,92.6759,92.6444,0.0,11492.8,0.818726,1.02886,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449749470,16.291,16.3283,92.6466,92.6444,0.0,11493.2,0.81858,1.02889,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449761475,16.3038,16.3281,92.6759,92.6451,0.0,11493.5,0.818486,1.0289,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449773460,16.4442,16.3292,92.6759,92.6457,0.0,11493.8,0.818933,1.02883,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449785460,16.3421,16.3294,92.588,92.6445,0.0,11494.1,0.818982,1.02882,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449797456,16.3931,16.33,92.6759,92.6452,0.0,11494.4,0.819227,1.02878,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449809458,16.2144,16.3288,92.588,92.644,0.0,11494.7,0.818783,1.02885,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449821472,15.9591,16.3251,92.6759,92.6447,0.0,11495.0,0.81736,1.02909,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449833458,16.3421,16.3253,92.6759,92.6453,0.0,11495.3,0.817426,1.02908,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449845462,16.3165,16.3252,92.6466,92.6453,0.0,11495.6,0.817392,1.02908,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449857467,16.2655,16.3246,92.6759,92.6459,0.0,11495.9,0.817163,1.02912,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449869462,16.2782,16.3242,92.6173,92.6454,0.0,11496.2,0.816984,1.02915,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449881460,16.291,16.3238,92.6759,92.646,0.0,11496.5,0.816856,1.02917,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449941456,16.291,16.3254,92.6173,92.6466,0.0,11498.1,0.817448,1.02907,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449954260,16.2655,16.3248,92.6466,92.6466,0.0,11498.4,0.817217,1.02911,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449966273,16.3038,16.3246,92.7052,92.6477,0.0,11498.7,0.817137,1.02912,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449978278,16.4697,16.326,92.6173,92.6471,0.0,11499.0,0.817695,1.02903,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
449990294,16.3421,16.3262,92.6173,92.6465,0.0,11499.3,0.817757,1.02902,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450002266,16.3038,16.3259,92.6466,92.6465,0.0,11499.7,0.817671,1.02904,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450014265,16.2399,16.3251,92.6466,92.6465,0.0,11500.0,0.81734,1.02909,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450026262,16.4953,16.3268,92.6466,92.6465,0.0,11500.3,0.817994,1.02898,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450038273,16.4825,16.3283,92.6466,92.6465,0.0,11500.6,0.818594,1.02889,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450050262,16.4697,16.3298,92.6759,92.6471,0.0,11500.9,0.819137,1.0288,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450062261,16.2655,16.3291,92.6466,92.6471,0.0,11501.2,0.81889,1.02884,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450074281,16.1378,16.3272,92.6466,92.6471,0.0,11501.5,0.818154,1.02896,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450086259,16.457,16.3285,92.588,92.6459,0.0,11501.8,0.818653,1.02888,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450098252,16.3293,16.3285,92.6173,92.6453,0.0,11502.1,0.818656,1.02888,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450110264,16.2527,16.3277,92.7052,92.6465,0.0,11502.4,0.818365,1.02892,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450122273,16.3165,16.3276,92.7052,92.6477,0.0,11502.7,0.818321,1.02893,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450134269,16.4825,16.3292,92.588,92.6465,0.0,11503.1,0.818917,1.02883,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450146263,16.2782,16.3287,92.6173,92.6459,0.0,11503.4,0.818721,1.02886,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450182262,16.3038,16.3276,92.6466,92.6465,0.0,11504.3,0.818299,1.02893,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450194279,16.457,16.3289,92.6759,92.6471,0.0,11504.6,0.818796,1.02885,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450206274,16.4442,16.33,92.6466,92.6471,0.0,11504.9,0.81924,1.02878,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450219058,16.2782,16.3295,92.6173,92.6465,0.0,11505.2,0.819041,1.02881,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450231056,16.3038,16.3292,92.588,92.6454,0.0,11505.5,0.818942,1.02883,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450243059,16.2782,16.3287,92.6466,92.6454,0.0,11505.9,0.818746,1.02886,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450255081,16.4825,16.3303,92.6466,92.6454,0.0,11506.2,0.819337,1.02876,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450267065,16.0357,16.3273,92.6173,92.6449,0.0,11506.5,0.818204,1.02895,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450279069,16.2782,16.3268,92.588,92.6437,0.0,11506.8,0.818016,1.02898,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450291079,16.4442,16.328,92.6173,92.6432,0.0,11507.1,0.818467,1.02891,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450303059,16.4442,16.3292,92.6173,92.6427,0.0,11507.4,0.818913,1.02883,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450315060,16.2527,16.3284,92.6466,92.6428,0.0,11507.7,0.818619,1.02888,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450327059,16.1378,16.3265,92.588,92.6417,0.0,11508.0,0.817886,1.029,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450339059,16.2782,16.326,92.6173,92.6412,0.0,11508.3,0.817701,1.02903,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450351060,16.4187,16.3269,92.6173,92.6407,0.0,11508.6,0.818057,1.02897,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450435064,16.1889,16.3176,92.6173,92.6393,0.0,11510.8,0.814473,1.02956,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450447861,16.2399,16.3169,92.6759,92.64,0.0,11511.1,0.814174,1.02961,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450459859,16.2527,16.3162,92.6173,92.6395,0.0,11511.4,0.813928,1.02965,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450471856,16.291,16.316,92.6173,92.6391,0.0,11511.7,0.813831,1.02967,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450483874,16.2527,16.3153,92.6466,92.6393,0.0,11512.0,0.813588,1.02971,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450495866,16.4059,16.3162,92.588,92.6382,0.0,11512.4,0.813936,1.02965,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450507873,16.3293,16.3164,92.6466,92.6384,0.0,11512.7,0.813987,1.02964,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450519857,16.3038,16.3162,92.6173,92.638,0.0,11513.0,0.813938,1.02965,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450531860,16.457,16.3176,92.6466,92.6382,0.0,11513.3,0.814479,1.02956,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450543857,16.3038,16.3175,92.588,92.6372,0.0,11513.6,0.814426,1.02957,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450555856,16.4953,16.3193,92.6466,92.6373,0.0,11513.9,0.81511,1.02946,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450567868,16.2527,16.3186,92.6173,92.6369,0.0,11514.2,0.814854,1.0295,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450579860,16.2655,16.3181,92.6466,92.6371,0.0,11514.5,0.814649,1.02953,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450591874,16.2527,16.3174,92.6466,92.6373,0.0,11514.8,0.814397,1.02957,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450603865,16.4059,16.3183,92.588,92.6364,0.0,11515.1,0.814738,1.02952,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450615870,16.3421,16.3186,92.6466,92.6366,0.0,11515.4,0.814829,1.0295,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450627857,16.2782,16.3182,92.6173,92.6362,0.0,11515.8,0.814675,1.02953,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450663847,16.2782,16.3172,92.7052,92.638,0.0,11516.7,0.814316,1.02959,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450675855,16.457,16.3186,92.6173,92.6376,0.0,11517.0,0.814854,1.0295,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450687869,16.074,16.3162,92.6466,92.6377,0.0,11517.3,0.813912,1.02965,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450699861,16.0867,16.3139,92.6173,92.6373,0.0,11517.6,0.81303,1.0298,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450711881,16.3165,16.3139,92.588,92.6364,0.0,11517.9,0.81304,1.0298,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450723879,16.3804,16.3146,92.588,92.6354,0.0,11518.2,0.813296,1.02975,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450736669,15.9974,16.3114,92.7052,92.6368,0.0,11518.6,0.812076,1.02995,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450748661,16.4697,16.313,92.6173,92.6364,0.0,11518.9,0.812685,1.02985,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450760661,16.2655,16.3125,92.7052,92.6378,0.0,11519.2,0.812502,1.02988,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450772658,16.291,16.3123,92.6173,92.6374,0.0,11519.5,0.812419,1.0299,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450784707,16.2782,16.312,92.588,92.6364,0.0,11519.8,0.812289,1.02992,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450796658,16.2527,16.3114,92.6466,92.6366,0.0,11520.1,0.812061,1.02996,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450808684,16.291,16.3112,92.6759,92.6374,0.0,11520.4,0.811982,1.02997,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450820689,16.4825,16.3129,92.6173,92.637,0.0,11520.7,0.812641,1.02986,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450832667,16.4953,16.3147,92.6466,92.6372,0.0,11521.0,0.813343,1.02975,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450892661,16.1378,16.3131,92.6173,92.637,0.0,11522.6,0.812739,1.02985,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450904659,16.291,16.3129,92.588,92.636,0.0,11522.9,0.812654,1.02986,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450916704,16.4442,16.3142,92.6466,92.6362,0.0,11523.2,0.813159,1.02978,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450928657,16.4953,16.316,92.6466,92.6364,0.0,11523.5,0.813855,1.02966,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450940657,16.4825,16.3177,92.6173,92.636,0.0,11523.8,0.814496,1.02956,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450952662,16.1889,16.3164,92.588,92.6351,0.0,11524.1,0.814001,1.02964,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450964684,16.2016,16.3153,92.6466,92.6353,0.0,11524.4,0.813559,1.02971,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450976670,16.4697,16.3168,92.588,92.6343,0.0,11524.7,0.814153,1.02961,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
450989479,16.3038,16.3167,92.7052,92.6358,0.0,11525.1,0.814103,1.02962,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
