Format Version,1.0,
Take Name,MS010MPT004,
Capture Frame Rate,120.00,
Export Frame Rate,120.00,
Capture Start Time,25 Mar 2022 12:58:56 +0100,
Total Frames In Take,7892,
Total Exported Frames,7892,
Coordinate Space,Local,
Device Name,NIDAQ USB-6210 31683603,
Device Type,1,
Device Channel Count,6,
Mocap Rate,120.00,
Mocap Rate Multiple,1.00

MocapFrame, MocapTime, DeviceFrame,Dev2/ai0,Dev2/ai1,Dev2/ai2,Dev2/ai3,Dev2/ai4,Dev2/ai5
68,0.566667,68,-0.743631,0.077000,-0.010161,-0.126595,0.188501,-0.223295
69,0.575000,69,-0.743302,0.077000,-0.009832,-0.126595,0.188501,-0.223624
70,0.583333,70,-0.744618,0.077000,-0.009832,-0.126266,0.189159,-0.223295
71,0.591667,71,-0.744618,0.077000,-0.009174,-0.126266,0.188830,-0.223295
72,0.600000,72,-0.744618,0.076342,-0.009832,-0.125937,0.189159,-0.223624
73,0.608333,73,-0.744618,0.076014,-0.009832,-0.126266,0.188830,-0.224282
74,0.616667,74,-0.743960,0.076671,-0.009503,-0.126595,0.188830,-0.223953
75,0.625000,75,-0.744289,0.076671,-0.009832,-0.126595,0.189159,-0.223953
76,0.633333,76,-0.744289,0.077000,-0.008845,-0.126266,0.189488,-0.223295
77,0.641667,77,-0.745276,0.077987,-0.009503,-0.126595,0.189159,-0.223953
78,0.650000,78,-0.744618,0.076014,-0.009503,-0.126266,0.188501,-0.223295
79,0.658333,79,-0.743960,0.077987,-0.010490,-0.126595,0.188501,-0.223953
80,0.666667,80,-0.743631,0.078316,-0.009503,-0.125609,0.188830,-0.223953
81,0.675000,81,-0.743960,0.076342,-0.009503,-0.126595,0.189159,-0.223624
82,0.683333,82,-0.744289,0.076014,-0.009503,-0.126595,0.189159,-0.223624
83,0.691667,83,-0.743960,0.076342,-0.009832,-0.126266,0.188830,-0.224611
84,0.700000,84,-0.744289,0.076671,-0.009832,-0.126595,0.188501,-0.223624
85,0.708333,85,-0.744947,0.076342,-0.009832,-0.126266,0.189159,-0.223624
86,0.716667,86,-0.744618,0.076671,-0.009174,-0.125937,0.189488,-0.222966
87,0.725000,87,-0.744289,0.078645,-0.009832,-0.126595,0.189159,-0.223624
88,0.733333,88,-0.744289,0.077000,-0.009832,-0.126924,0.188501,-0.223953
89,0.741667,89,-0.744289,0.078316,-0.009832,-0.126595,0.189159,-0.223624
90,0.750000,90,-0.744618,0.075685,-0.010161,-0.126595,0.188830,-0.223953
91,0.758333,91,-0.744618,0.077658,-0.009503,-0.126266,0.188830,-0.223624
92,0.766667,92,-0.745276,0.077658,-0.009832,-0.126266,0.189159,-0.223624
93,0.775000,93,-0.744618,0.075685,-0.009503,-0.126924,0.188830,-0.223953
94,0.783333,94,-0.744289,0.077658,-0.010161,-0.126924,0.188501,-0.223953
95,0.791667,95,-0.743631,0.076342,-0.010161,-0.126595,0.188501,-0.223953
96,0.800000,96,-0.744289,0.077658,-0.009174,-0.126595,0.188830,-0.223295
97,0.808333,97,-0.744618,0.076671,-0.009503,-0.126595,0.189488,-0.223624
98,0.816667,98,-0.744618,0.076342,-0.009174,-0.126924,0.189488,-0.223624
99,0.825000,99,-0.744618,0.078316,-0.009832,-0.125609,0.188830,-0.223953
100,0.833333,100,-0.744289,0.076342,-0.009832,-0.125937,0.188830,-0.223953
101,0.841667,101,-0.744618,0.077000,-0.009174,-0.126595,0.188830,-0.223295
102,0.850000,102,-0.744947,0.076671,-0.009174,-0.126266,0.189817,-0.223624
103,0.858333,103,-0.744947,0.076671,-0.009503,-0.126924,0.188830,-0.223295
104,0.866667,104,-0.744618,0.077000,-0.009832,-0.126595,0.189488,-0.223953
105,0.875000,105,-0.744618,0.076014,-0.009503,-0.126924,0.188830,-0.223624
106,0.883333,106,-0.744947,0.077000,-0.009174,-0.126924,0.189159,-0.223953
107,0.891667,107,-0.744289,0.076671,-0.010161,-0.126595,0.188830,-0.223624
108,0.900000,108,-0.743960,0.077329,-0.010161,-0.125937,0.188501,-0.223624
109,0.908333,109,-0.743960,0.077658,-0.009174,-0.126266,0.189159,-0.223295
110,0.916667,110,-0.744618,0.077329,-0.009503,-0.125937,0.189159,-0.223624
111,0.925000,111,-0.744618,0.077329,-0.009174,-0.125937,0.189159,-0.223624
