Format Version,1.0,
Take Name,MS010MPT008,
Capture Frame Rate,120.00,
Export Frame Rate,120.00,
Capture Start Time,25 Mar 2022 13:16:21 +0100,
Total Frames In Take,23547,
Total Exported Frames,23547,
Coordinate Space,Local,
Device Name,NIDAQ USB-6210 31683603,
Device Type,1,
Device Channel Count,6,
Mocap Rate,120.00,
Mocap Rate Multiple,1.00

MocapFrame, MocapTime, DeviceFrame,Dev2/ai0,Dev2/ai1,Dev2/ai2,Dev2/ai3,Dev2/ai4,Dev2/ai5
86,0.716667,86,-0.758761,0.074369,-0.020357,-0.108834,0.226655,-0.233162
87,0.725000,87,-0.762379,0.074698,-0.020028,-0.107518,0.229615,-0.232504
88,0.733333,88,-0.763695,0.073711,-0.019370,-0.105874,0.230601,-0.233491
89,0.741667,89,-0.761392,0.073711,-0.020028,-0.105216,0.229944,-0.234478
90,0.750000,90,-0.759090,0.072396,-0.022331,-0.106532,0.229286,-0.235136
91,0.758333,91,-0.758432,0.072396,-0.022988,-0.108834,0.231588,-0.234478
92,0.766667,92,-0.758432,0.071409,-0.022002,-0.108505,0.230930,-0.236122
93,0.775000,93,-0.759090,0.071409,-0.022331,-0.110150,0.229944,-0.236451
94,0.783333,94,-0.759090,0.074698,-0.022988,-0.110808,0.229286,-0.235465
95,0.791667,95,-0.759419,0.073053,-0.022988,-0.109492,0.229286,-0.233820
96,0.800000,96,-0.757116,0.073382,-0.022331,-0.110150,0.227641,-0.232175
97,0.808333,97,-0.753827,0.073382,-0.022331,-0.109163,0.225668,-0.232833
98,0.816667,98,-0.750209,0.074040,-0.023646,-0.107190,0.224681,-0.232175
99,0.825000,99,-0.750538,0.074369,-0.022660,-0.107518,0.225010,-0.232175
100,0.833333,100,-0.754814,0.073382,-0.020357,-0.105216,0.226983,-0.233820
101,0.841667,101,-0.758761,0.073382,-0.018713,-0.106861,0.227641,-0.235793
102,0.850000,102,-0.758103,0.072724,-0.018384,-0.108176,0.228628,-0.238096
103,0.858333,103,-0.757116,0.070422,-0.019699,-0.110479,0.228628,-0.239083
104,0.866667,104,-0.757116,0.068449,-0.019370,-0.113439,0.226326,-0.240727
105,0.875000,105,-0.758103,0.069106,-0.019699,-0.111794,0.226983,-0.239740
106,0.883333,106,-0.758432,0.071409,-0.021673,-0.109492,0.229286,-0.236122
107,0.891667,107,-0.759419,0.075356,-0.020028,-0.106861,0.228957,-0.232504
108,0.900000,108,-0.758103,0.078316,-0.020686,-0.105874,0.227970,-0.229544
109,0.908333,109,-0.756130,0.078316,-0.022331,-0.104229,0.227641,-0.228886
110,0.916667,110,-0.755143,0.076671,-0.023975,-0.104887,0.228299,-0.230202
111,0.925000,111,-0.756130,0.073382,-0.022331,-0.107518,0.228299,-0.233491
112,0.933333,112,-0.757774,0.070093,-0.020686,-0.111136,0.228299,-0.236780
113,0.941667,113,-0.759090,0.070093,-0.020357,-0.110479,0.229944,-0.238425
114,0.950000,114,-0.758103,0.069435,-0.021015,-0.112123,0.229286,-0.237109
115,0.958333,115,-0.756788,0.071080,-0.020357,-0.108834,0.227641,-0.235793
116,0.966667,116,-0.755801,0.074369,-0.020028,-0.106532,0.226983,-0.234478
117,0.975000,117,-0.756130,0.075685,-0.020357,-0.106203,0.228299,-0.231847
118,0.983333,118,-0.757774,0.075027,-0.019699,-0.104558,0.227970,-0.232833
119,0.991667,119,-0.760734,0.072067,-0.019042,-0.107190,0.226983,-0.234149
120,1.000000,120,-0.761392,0.071738,-0.017726,-0.110479,0.227641,-0.236122
121,1.008333,121,-0.760077,0.068120,-0.020028,-0.111465,0.226655,-0.237109
122,1.016667,122,-0.755472,0.072067,-0.020357,-0.113768,0.224352,-0.237438
123,1.025000,123,-0.751854,0.071738,-0.021015,-0.112452,0.222379,-0.237109
124,1.033333,124,-0.752841,0.072067,-0.020686,-0.110479,0.223694,-0.234478
125,1.041667,125,-0.757116,0.074369,-0.019370,-0.107847,0.225339,-0.233491
126,1.050000,126,-0.759748,0.073382,-0.017726,-0.104558,0.226326,-0.234478
127,1.058333,127,-0.758432,0.074369,-0.017726,-0.105874,0.225997,-0.233162
128,1.066667,128,-0.757116,0.073382,-0.018713,-0.106203,0.225997,-0.233820
129,1.075000,129,-0.757116,0.074040,-0.018384,-0.107190,0.225668,-0.236122
130,1.083333,130,-0.759090,0.072067,-0.016410,-0.110150,0.225997,-0.237438
131,1.091667,131,-0.759419,0.068778,-0.017397,-0.111465,0.226655,-0.237767
132,1.100000,132,-0.758103,0.066804,-0.019699,-0.110479,0.225010,-0.238425
133,1.108333,133,-0.756788,0.067791,-0.018713,-0.111136,0.224352,-0.235793
134,1.116667,134,-0.756459,0.070093,-0.019370,-0.108834,0.224352,-0.234478
135,1.125000,135,-0.759090,0.072067,-0.018713,-0.107847,0.225339,-0.233162
136,1.133333,136,-0.759748,0.072724,-0.017397,-0.107847,0.225339,-0.230860
137,1.141667,137,-0.759090,0.074369,-0.017397,-0.105874,0.224023,-0.232833
138,1.150000,138,-0.757116,0.075027,-0.017726,-0.106203,0.223365,-0.233820
139,1.158333,139,-0.756130,0.075027,-0.016739,-0.109163,0.221721,-0.234807
140,1.166667,140,-0.756130,0.073053,-0.016739,-0.109821,0.221721,-0.235793
141,1.175000,141,-0.756459,0.072396,-0.016739,-0.109492,0.222708,-0.237767
142,1.183333,142,-0.756459,0.072396,-0.016410,-0.110479,0.222379,-0.235793
143,1.191667,143,-0.755472,0.072724,-0.016739,-0.109163,0.222708,-0.236780
144,1.200000,144,-0.756130,0.073382,-0.018055,-0.108176,0.222708,-0.236780
145,1.208333,145,-0.757116,0.072724,-0.016739,-0.108176,0.225339,-0.234807
146,1.216667,146,-0.758432,0.073711,-0.018384,-0.106532,0.225997,-0.235465
147,1.225000,147,-0.756130,0.074040,-0.020028,-0.106861,0.227312,-0.233491
148,1.233333,148,-0.752512,0.073382,-0.022331,-0.107847,0.225010,-0.233491
149,1.241667,149,-0.752183,0.073382,-0.023646,-0.108505,0.224352,-0.235136
150,1.250000,150,-0.754156,0.071738,-0.023317,-0.112123,0.226326,-0.233820
151,1.258333,151,-0.757445,0.071080,-0.022002,-0.113768,0.227970,-0.233820
152,1.266667,152,-0.760077,0.070422,-0.019370,-0.110479,0.226655,-0.237109
153,1.275000,153,-0.760077,0.068778,-0.019042,-0.110808,0.226983,-0.236122
154,1.283333,154,-0.760077,0.072067,-0.019042,-0.107518,0.228957,-0.234478
155,1.291667,155,-0.760734,0.072067,-0.016410,-0.105874,0.225668,-0.236122
156,1.300000,156,-0.757774,0.074369,-0.015424,-0.107190,0.224681,-0.233162
157,1.308333,157,-0.753827,0.074698,-0.018713,-0.103243,0.224023,-0.232833
158,1.316667,158,-0.752183,0.076014,-0.017397,-0.103900,0.221721,-0.233820
159,1.325000,159,-0.753827,0.075356,-0.014766,-0.107847,0.220734,-0.233820
160,1.333333,160,-0.757774,0.072724,-0.015752,-0.108834,0.223365,-0.234807
161,1.341667,161,-0.757445,0.070093,-0.016739,-0.112123,0.222708,-0.237438
162,1.350000,162,-0.755472,0.066475,-0.018055,-0.114754,0.222379,-0.238096
163,1.358333,163,-0.754485,0.067133,-0.019042,-0.114754,0.222050,-0.238754
164,1.366667,164,-0.757774,0.067791,-0.019042,-0.111136,0.224023,-0.236780
165,1.375000,165,-0.761392,0.071080,-0.018384,-0.108505,0.226983,-0.232504
166,1.383333,166,-0.761063,0.075027,-0.016739,-0.104558,0.227641,-0.231189
167,1.391667,167,-0.757774,0.076014,-0.018055,-0.101269,0.226983,-0.231189
168,1.400000,168,-0.754814,0.076342,-0.019042,-0.103572,0.225339,-0.231189
169,1.408333,169,-0.753498,0.071409,-0.018384,-0.106203,0.223694,-0.234149
170,1.416667,170,-0.756130,0.070422,-0.016739,-0.108834,0.223036,-0.236122
171,1.425000,171,-0.758432,0.068449,-0.016410,-0.112123,0.224023,-0.238096
172,1.433333,172,-0.759090,0.065817,-0.015095,-0.112123,0.223694,-0.239740
173,1.441667,173,-0.759419,0.068449,-0.014108,-0.110479,0.222050,-0.240727
174,1.450000,174,-0.758432,0.070751,-0.013779,-0.111136,0.222708,-0.237109
175,1.458333,175,-0.757116,0.076342,-0.014766,-0.107847,0.222708,-0.234807
176,1.466667,176,-0.756788,0.079632,-0.015095,-0.105216,0.221721,-0.233162
177,1.475000,177,-0.754156,0.079960,-0.016081,-0.106532,0.221721,-0.228886
178,1.483333,178,-0.755472,0.079960,-0.016081,-0.106203,0.222379,-0.229215
179,1.491667,179,-0.756788,0.075356,-0.017726,-0.106532,0.222050,-0.232833
180,1.500000,180,-0.756459,0.071080,-0.017726,-0.110479,0.224023,-0.234478
181,1.508333,181,-0.756459,0.068120,-0.018713,-0.112781,0.225010,-0.238425
182,1.516667,182,-0.756459,0.065488,-0.018713,-0.113110,0.225997,-0.241385
183,1.525000,183,-0.755472,0.065160,-0.018713,-0.113768,0.226326,-0.242701
184,1.533333,184,-0.757116,0.068778,-0.018055,-0.110479,0.226983,-0.240069
185,1.541667,185,-0.760077,0.073382,-0.018713,-0.106532,0.229615,-0.236122
186,1.550000,186,-0.761721,0.075027,-0.018055,-0.104229,0.228957,-0.231847
187,1.558333,187,-0.758761,0.077658,-0.019699,-0.101927,0.227641,-0.230202
188,1.566667,188,-0.753170,0.078645,-0.022002,-0.102585,0.224681,-0.229544
189,1.575000,189,-0.751196,0.076342,-0.020686,-0.107190,0.222050,-0.230202
190,1.583333,190,-0.755472,0.071080,-0.018713,-0.110808,0.222379,-0.233491
191,1.591667,191,-0.761063,0.066475,-0.016410,-0.114097,0.224023,-0.238754
192,1.600000,192,-0.762708,0.065160,-0.015095,-0.114426,0.223694,-0.242372
193,1.608333,193,-0.761721,0.066475,-0.013450,-0.113439,0.223694,-0.241385
194,1.616667,194,-0.760406,0.070751,-0.014108,-0.110479,0.224023,-0.238754
195,1.625000,195,-0.760734,0.075356,-0.015095,-0.106861,0.224681,-0.233820
196,1.633333,196,-0.758761,0.078645,-0.016410,-0.102585,0.225668,-0.230202
197,1.641667,197,-0.758103,0.081605,-0.017397,-0.101598,0.225010,-0.229215
198,1.650000,198,-0.758432,0.079303,-0.017397,-0.103900,0.224352,-0.231518
199,1.658333,199,-0.758103,0.073382,-0.018713,-0.107518,0.226326,-0.234149
200,1.666667,200,-0.758103,0.067462,-0.019370,-0.111136,0.225668,-0.238096
201,1.675000,201,-0.755801,0.063844,-0.019699,-0.115741,0.223365,-0.240398
202,1.683333,202,-0.752512,0.064173,-0.020028,-0.116070,0.223694,-0.239411
203,1.691667,203,-0.751854,0.065817,-0.020357,-0.112781,0.223365,-0.239740
204,1.700000,204,-0.754485,0.072396,-0.017726,-0.110150,0.223036,-0.235793
205,1.708333,205,-0.757116,0.074698,-0.016739,-0.106532,0.223036,-0.231847
206,1.716667,206,-0.755472,0.079632,-0.016739,-0.103243,0.222708,-0.229873
207,1.725000,207,-0.752512,0.082263,-0.017068,-0.103243,0.220734,-0.229215
208,1.733333,208,-0.751196,0.079303,-0.015095,-0.104229,0.219418,-0.231847
209,1.741667,209,-0.753827,0.077000,-0.014437,-0.106861,0.219418,-0.236451
210,1.750000,210,-0.758103,0.071409,-0.011477,-0.110808,0.221721,-0.238754
211,1.758333,211,-0.759419,0.068449,-0.011148,-0.113768,0.221721,-0.241385
212,1.766667,212,-0.756130,0.066146,-0.013450,-0.112781,0.221063,-0.241385
213,1.775000,213,-0.754814,0.066804,-0.015752,-0.111794,0.221721,-0.239740
214,1.783333,214,-0.754485,0.069435,-0.018384,-0.109163,0.223694,-0.235793
215,1.791667,215,-0.755801,0.074369,-0.019699,-0.106861,0.224023,-0.231847
216,1.800000,216,-0.756788,0.077658,-0.021015,-0.105874,0.225339,-0.228886
217,1.808333,217,-0.754156,0.077987,-0.023975,-0.104887,0.226983,-0.227900
218,1.816667,218,-0.754156,0.074698,-0.025291,-0.107190,0.227970,-0.231189
219,1.825000,219,-0.756459,0.071080,-0.023646,-0.109492,0.227641,-0.235793
220,1.833333,220,-0.756459,0.065817,-0.021673,-0.113110,0.228299,-0.237767
221,1.841667,221,-0.755801,0.067791,-0.022331,-0.114097,0.229286,-0.239740
222,1.850000,222,-0.754485,0.064831,-0.022002,-0.111136,0.228628,-0.240398
223,1.858333,223,-0.755472,0.067133,-0.020357,-0.108834,0.228299,-0.238096
224,1.866667,224,-0.757116,0.071080,-0.018055,-0.108505,0.227641,-0.234807
225,1.875000,225,-0.759748,0.075685,-0.017397,-0.104558,0.226983,-0.232175
226,1.883333,226,-0.758103,0.079960,-0.016739,-0.103572,0.224681,-0.231189
227,1.891667,227,-0.754485,0.077987,-0.016410,-0.103572,0.221392,-0.231847
