Format Version,1.23,Take Name,MS010MPT005,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-03-25 01.00.26.982 PM,Total Frames in Take,9772,Total Exported Frames,9772,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Concorde_S,Concorde_S,Concorde_S,Concorde_S,Concorde_S,Concorde_S
,ID,"FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F","FE47CAB7AC3111ECD572003BC676219F"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
89,0.741667,0.039021,0.016919,-0.030136,-0.019517,0.095040,0.001337
90,0.750000,0.042115,0.011133,-0.035146,-0.019526,0.095035,0.001325
91,0.758333,0.044489,0.016312,-0.029121,-0.019518,0.095040,0.001322
92,0.766667,0.039860,0.018010,-0.027954,-0.019513,0.095035,0.001332
93,0.775000,0.042805,0.012323,-0.029710,-0.019516,0.095034,0.001326
94,0.783333,0.048195,0.017492,-0.030153,-0.019508,0.095041,0.001342
95,0.791667,0.043009,0.009780,-0.030620,-0.019523,0.095042,0.001324
96,0.800000,0.041810,0.013635,-0.031068,-0.019521,0.095034,0.001319
97,0.808333,0.049015,0.012820,-0.035059,-0.019513,0.095035,0.001322
98,0.816667,0.041996,0.009773,-0.029560,-0.019510,0.095038,0.001328
99,0.825000,0.040419,0.010097,-0.032909,-0.019523,0.095037,0.001330
100,0.833333,0.041018,0.012822,-0.031558,-0.019513,0.095039,0.001315
101,0.841667,0.037520,0.017946,-0.029121,-0.019510,0.095033,0.001314
102,0.850000,0.043313,0.013502,-0.029208,-0.019518,0.095040,0.001309
103,0.858333,0.045368,0.011303,-0.030247,-0.019509,0.095038,0.001325
104,0.866667,0.043302,0.009524,-0.025698,-0.019515,0.095044,0.001325
105,0.875000,0.042582,0.008362,-0.035578,-0.019514,0.095042,0.001325
106,0.883333,0.041387,0.010640,-0.037734,-0.019516,0.095036,0.001320
107,0.891667,0.054681,0.019418,-0.029860,-0.019500,0.095027,0.001305
108,0.900000,0.038057,0.012109,-0.030128,-0.019519,0.095030,0.001317
109,0.908333,0.039095,0.018595,-0.026043,-0.019513,0.095043,0.001316
110,0.916667,0.041416,0.013905,-0.032325,-0.019507,0.095035,0.001320
111,0.925000,0.045943,0.009729,-0.031408,-0.019511,0.095037,0.001313
112,0.933333,0.046974,0.007432,-0.023766,-0.019516,0.095037,0.001325
113,0.941667,0.041149,0.014356,-0.031653,-0.019513,0.095040,0.001320
114,0.950000,0.045525,0.009357,-0.028230,-0.019513,0.095040,0.001320
115,0.958333,0.045184,0.008498,-0.032302,-0.019515,0.095044,0.001316
