Format Version,1.0,
Take Name,MS010MPT002,
Capture Frame Rate,120.00,
Export Frame Rate,120.00,
Capture Start Time,25 Mar 2022 12:56:35 +0100,
Total Frames In Take,1902,
Total Exported Frames,1902,
Coordinate Space,Local,
Device Name,NIDAQ USB-6210 31683603,
Device Type,1,
Device Channel Count,6,
Mocap Rate,120.00,
Mocap Rate Multiple,1.00

MocapFrame, MocapTime, DeviceFrame,Dev2/ai0,Dev2/ai1,Dev2/ai2,Dev2/ai3,Dev2/ai4,Dev2/ai5
163,1.358333,163,-0.742644,0.078316,-0.010161,-0.126924,0.188172,-0.223624
164,1.366667,164,-0.742316,0.077658,-0.010490,-0.126595,0.187843,-0.222966
165,1.375000,165,-0.742316,0.077658,-0.010490,-0.126924,0.187514,-0.223953
166,1.383333,166,-0.741987,0.077000,-0.010161,-0.126595,0.187514,-0.224282
167,1.391667,167,-0.742973,0.074698,-0.010490,-0.127253,0.187843,-0.223624
168,1.400000,168,-0.742644,0.076014,-0.010819,-0.126924,0.187843,-0.223953
169,1.408333,169,-0.741987,0.076342,-0.010161,-0.126924,0.188501,-0.223624
170,1.416667,170,-0.742644,0.077658,-0.009503,-0.126266,0.187843,-0.224282
171,1.425000,171,-0.742644,0.076671,-0.009503,-0.126924,0.187843,-0.224282
172,1.433333,172,-0.743302,0.076342,-0.009832,-0.126266,0.188501,-0.223624
173,1.441667,173,-0.743302,0.077329,-0.010490,-0.126595,0.188501,-0.224282
174,1.450000,174,-0.742644,0.076014,-0.010161,-0.126595,0.187843,-0.223953
175,1.458333,175,-0.742316,0.076014,-0.009832,-0.126595,0.187843,-0.224282
176,1.466667,176,-0.742316,0.075685,-0.010490,-0.126924,0.187514,-0.223624
177,1.475000,177,-0.742644,0.076671,-0.010161,-0.126924,0.187843,-0.223624
178,1.483333,178,-0.742316,0.075685,-0.010490,-0.126595,0.187514,-0.223624
179,1.491667,179,-0.742644,0.074698,-0.009832,-0.126924,0.188172,-0.223295
180,1.500000,180,-0.741987,0.076342,-0.010490,-0.126595,0.187843,-0.223953
181,1.508333,181,-0.741658,0.076342,-0.010490,-0.126595,0.187843,-0.223295
182,1.516667,182,-0.742644,0.077329,-0.010490,-0.126595,0.187843,-0.223953
183,1.525000,183,-0.743302,0.076342,-0.010161,-0.127253,0.187514,-0.223953
184,1.533333,184,-0.742644,0.077000,-0.009832,-0.126595,0.188501,-0.223624
185,1.541667,185,-0.742316,0.079632,-0.010490,-0.126266,0.188172,-0.224282
186,1.550000,186,-0.742644,0.076671,-0.010161,-0.126595,0.187843,-0.223953
187,1.558333,187,-0.742316,0.078316,-0.010819,-0.126924,0.187843,-0.223624
188,1.566667,188,-0.742644,0.077658,-0.010819,-0.127253,0.187843,-0.224611
189,1.575000,189,-0.742316,0.078645,-0.010490,-0.126595,0.188172,-0.223953
190,1.583333,190,-0.742316,0.078316,-0.010490,-0.126924,0.188172,-0.224282
191,1.591667,191,-0.742316,0.076671,-0.010819,-0.126595,0.188172,-0.223624
192,1.600000,192,-0.742316,0.078316,-0.010819,-0.126595,0.188172,-0.223624
193,1.608333,193,-0.742973,0.075685,-0.010490,-0.126595,0.187514,-0.223624
194,1.616667,194,-0.742316,0.077329,-0.010490,-0.126924,0.187843,-0.223953
195,1.625000,195,-0.742316,0.076342,-0.010819,-0.126924,0.187514,-0.223624
196,1.633333,196,-0.742316,0.077000,-0.010490,-0.126266,0.187514,-0.223953
197,1.641667,197,-0.742644,0.077658,-0.010490,-0.126924,0.187843,-0.223953
198,1.650000,198,-0.742973,0.077658,-0.009503,-0.126924,0.188172,-0.224282
199,1.658333,199,-0.742973,0.078316,-0.010490,-0.126924,0.188172,-0.223295
200,1.666667,200,-0.741987,0.076342,-0.010819,-0.126924,0.187514,-0.224282
201,1.675000,201,-0.741658,0.078645,-0.010490,-0.126266,0.188172,-0.223295
202,1.683333,202,-0.742644,0.078316,-0.010490,-0.126924,0.188172,-0.223953
203,1.691667,203,-0.742973,0.076671,-0.010490,-0.126595,0.188172,-0.223953
204,1.700000,204,-0.742644,0.077000,-0.010490,-0.126595,0.187843,-0.223624
205,1.708333,205,-0.741329,0.077000,-0.011148,-0.126266,0.187843,-0.223295
206,1.716667,206,-0.741987,0.077329,-0.010819,-0.126595,0.187514,-0.223953
207,1.725000,207,-0.742644,0.077658,-0.010819,-0.126595,0.187514,-0.223953
208,1.733333,208,-0.742316,0.078316,-0.010161,-0.126266,0.188501,-0.223624
209,1.741667,209,-0.742316,0.077000,-0.011477,-0.127911,0.186527,-0.225926
210,1.750000,210,-0.742316,0.076671,-0.011148,-0.126595,0.188172,-0.223624
211,1.758333,211,-0.742316,0.077658,-0.010490,-0.127253,0.187514,-0.223953
212,1.766667,212,-0.742316,0.077329,-0.010490,-0.126266,0.188172,-0.223953
213,1.775000,213,-0.742644,0.076342,-0.010161,-0.126266,0.188501,-0.223953
214,1.783333,214,-0.742973,0.077000,-0.009832,-0.126595,0.187843,-0.223624
215,1.791667,215,-0.742644,0.075685,-0.010490,-0.126595,0.187514,-0.223953
216,1.800000,216,-0.742316,0.077329,-0.010490,-0.126595,0.187185,-0.223953
217,1.808333,217,-0.742316,0.076014,-0.010819,-0.126595,0.187843,-0.223953
218,1.816667,218,-0.741987,0.075356,-0.010490,-0.127582,0.187514,-0.223953
219,1.825000,219,-0.742316,0.076014,-0.010819,-0.126924,0.187514,-0.223624
220,1.833333,220,-0.742316,0.076671,-0.010819,-0.125937,0.187514,-0.224282
221,1.841667,221,-0.742316,0.077329,-0.010161,-0.126924,0.187843,-0.223624
222,1.850000,222,-0.742644,0.077658,-0.010161,-0.126595,0.188172,-0.223624
223,1.858333,223,-0.742316,0.077987,-0.010490,-0.126924,0.187843,-0.223953
224,1.866667,224,-0.741987,0.076671,-0.010819,-0.126595,0.187843,-0.223953
225,1.875000,225,-0.742316,0.076342,-0.010161,-0.126595,0.187843,-0.224282
226,1.883333,226,-0.743631,0.076671,-0.010161,-0.126924,0.188501,-0.223295
227,1.891667,227,-0.742644,0.076342,-0.010161,-0.126595,0.187843,-0.224282
228,1.900000,228,-0.741987,0.076014,-0.011148,-0.126266,0.187514,-0.223953
229,1.908333,229,-0.741658,0.075685,-0.011148,-0.126595,0.187514,-0.223953
230,1.916667,230,-0.742644,0.076671,-0.010161,-0.126595,0.187843,-0.223953
231,1.925000,231,-0.742644,0.076014,-0.010819,-0.126924,0.187843,-0.223624
232,1.933333,232,-0.743302,0.075685,-0.010490,-0.126595,0.188172,-0.223953
233,1.941667,233,-0.741987,0.076342,-0.011148,-0.126595,0.187514,-0.223295
234,1.950000,234,-0.741658,0.076342,-0.010161,-0.126266,0.187185,-0.223295
235,1.958333,235,-0.741329,0.077658,-0.010490,-0.127253,0.187514,-0.223295
236,1.966667,236,-0.742316,0.075685,-0.010161,-0.126595,0.187843,-0.223624
237,1.975000,237,-0.742644,0.076342,-0.010161,-0.126595,0.187843,-0.223953
238,1.983333,238,-0.742316,0.077329,-0.010490,-0.126595,0.188172,-0.223953
239,1.991667,239,-0.742316,0.078316,-0.010490,-0.126595,0.187514,-0.224282
240,2.000000,240,-0.742316,0.078974,-0.009832,-0.126595,0.188172,-0.223624
241,2.008333,241,-0.742644,0.078645,-0.010161,-0.126595,0.188172,-0.223624
242,2.016667,242,-0.742644,0.077658,-0.010490,-0.126595,0.187185,-0.223295
243,2.025000,243,-0.742316,0.078316,-0.010490,-0.126266,0.188172,-0.223624
244,2.033333,244,-0.742316,0.077000,-0.010490,-0.126595,0.187514,-0.223953
245,2.041667,245,-0.742316,0.076671,-0.010490,-0.126595,0.187514,-0.222966
246,2.050000,246,-0.742316,0.076671,-0.010490,-0.126595,0.187514,-0.223624
247,2.058333,247,-0.741987,0.076671,-0.011148,-0.126595,0.188172,-0.223953
248,2.066667,248,-0.742644,0.075685,-0.010490,-0.126924,0.187514,-0.223953
249,2.075000,249,-0.742644,0.076014,-0.010490,-0.126595,0.187185,-0.223953
250,2.083333,250,-0.741987,0.076671,-0.010161,-0.126595,0.188172,-0.223295
251,2.091667,251,-0.742644,0.076014,-0.009832,-0.126595,0.187514,-0.223953
252,2.100000,252,-0.742644,0.076342,-0.010161,-0.126266,0.187514,-0.223624
253,2.108333,253,-0.742644,0.075685,-0.009503,-0.126595,0.188172,-0.223624
254,2.116667,254,-0.741987,0.075685,-0.010490,-0.126924,0.187514,-0.223295
255,2.125000,255,-0.741987,0.076342,-0.011148,-0.125937,0.187185,-0.224282
256,2.133333,256,-0.742316,0.076671,-0.009832,-0.126266,0.187843,-0.223953
257,2.141667,257,-0.742644,0.074698,-0.009832,-0.127253,0.188172,-0.223624
258,2.150000,258,-0.742644,0.075685,-0.010161,-0.126595,0.188172,-0.223624
259,2.158333,259,-0.741987,0.077000,-0.010819,-0.126595,0.187514,-0.223953
260,2.166667,260,-0.741658,0.076342,-0.010161,-0.126266,0.187843,-0.223295
261,2.175000,261,-0.742316,0.076342,-0.009832,-0.126924,0.187514,-0.223295
262,2.183333,262,-0.742973,0.076014,-0.010161,-0.126266,0.187185,-0.223624
263,2.191667,263,-0.741987,0.075685,-0.010490,-0.126924,0.188172,-0.223295
264,2.200000,264,-0.741987,0.077329,-0.010161,-0.126266,0.187514,-0.223624
265,2.208333,265,-0.742644,0.076671,-0.009832,-0.125937,0.188172,-0.223624
266,2.216667,266,-0.742973,0.076671,-0.009832,-0.127253,0.187843,-0.223624
267,2.225000,267,-0.741987,0.076014,-0.010161,-0.126595,0.188172,-0.223953
268,2.233333,268,-0.741987,0.077000,-0.010161,-0.125937,0.187185,-0.224282
269,2.241667,269,-0.742316,0.075685,-0.010490,-0.126595,0.187514,-0.224282
270,2.250000,270,-0.742973,0.076014,-0.009503,-0.126595,0.187514,-0.223624
271,2.258333,271,-0.742644,0.076342,-0.010161,-0.126924,0.187514,-0.223624
272,2.266667,272,-0.742316,0.075685,-0.010161,-0.126266,0.187185,-0.223295
273,2.275000,273,-0.741658,0.076342,-0.009832,-0.125937,0.187514,-0.223624
274,2.283333,274,-0.741987,0.072396,-0.010161,-0.126595,0.187185,-0.223953
275,2.291667,275,-0.741987,0.075356,-0.009832,-0.126595,0.187843,-0.223953
276,2.300000,276,-0.742973,0.077000,-0.009832,-0.126595,0.187843,-0.223953
277,2.308333,277,-0.742973,0.076671,-0.009832,-0.126266,0.187843,-0.223624
278,2.316667,278,-0.742644,0.078645,-0.010161,-0.125937,0.187843,-0.223624
279,2.325000,279,-0.742316,0.077658,-0.009832,-0.126266,0.187514,-0.223295
280,2.333333,280,-0.741987,0.076671,-0.010490,-0.126595,0.187185,-0.223295
281,2.341667,281,-0.742316,0.077000,-0.010490,-0.126266,0.187185,-0.223624
282,2.350000,282,-0.743302,0.075685,-0.009503,-0.127253,0.187185,-0.223624
283,2.358333,283,-0.743302,0.077329,-0.009503,-0.126595,0.187843,-0.223953
284,2.366667,284,-0.742316,0.075685,-0.010161,-0.126266,0.187514,-0.223624
285,2.375000,285,-0.742316,0.076014,-0.009832,-0.126595,0.187514,-0.223295
286,2.383333,286,-0.741987,0.076014,-0.009503,-0.126595,0.187185,-0.223624
287,2.391667,287,-0.742644,0.077658,-0.009832,-0.126595,0.187843,-0.222966
288,2.400000,288,-0.741987,0.078316,-0.009832,-0.126266,0.187514,-0.223295
289,2.408333,289,-0.741987,0.078316,-0.010161,-0.125937,0.187185,-0.223953
290,2.416667,290,-0.742316,0.077987,-0.009832,-0.126266,0.187514,-0.223624
291,2.425000,291,-0.742644,0.078316,-0.009503,-0.126266,0.187514,-0.223953
292,2.433333,292,-0.742644,0.078645,-0.009832,-0.127253,0.187843,-0.223295
293,2.441667,293,-0.741987,0.078316,-0.009832,-0.126266,0.187514,-0.223953
294,2.450000,294,-0.741987,0.078645,-0.009832,-0.126595,0.187514,-0.223624
295,2.458333,295,-0.742316,0.078316,-0.009832,-0.126266,0.187514,-0.223953
296,2.466667,296,-0.743302,0.077658,-0.009503,-0.126595,0.187514,-0.223953
297,2.475000,297,-0.743302,0.077000,-0.009832,-0.126595,0.187843,-0.223295
298,2.483333,298,-0.742644,0.077658,-0.010161,-0.126266,0.187514,-0.223953
299,2.491667,299,-0.741329,0.076342,-0.009832,-0.126266,0.187185,-0.223295
300,2.500000,300,-0.741329,0.077987,-0.010161,-0.126595,0.187185,-0.223624
301,2.508333,301,-0.742973,0.075356,-0.009174,-0.126595,0.187514,-0.223295
302,2.516667,302,-0.742973,0.076342,-0.009503,-0.126266,0.187843,-0.223624
303,2.525000,303,-0.742316,0.078316,-0.009503,-0.126595,0.187514,-0.222966
304,2.533333,304,-0.742316,0.077329,-0.009832,-0.126595,0.186527,-0.223624
305,2.541667,305,-0.741987,0.076671,-0.009832,-0.126266,0.186856,-0.223953
306,2.550000,306,-0.742316,0.077000,-0.009503,-0.126924,0.187185,-0.223624
307,2.558333,307,-0.742316,0.077658,-0.009832,-0.125937,0.187514,-0.223295
308,2.566667,308,-0.742644,0.076671,-0.009503,-0.126266,0.187514,-0.222966
309,2.575000,309,-0.742644,0.077658,-0.009503,-0.126266,0.187185,-0.223624
310,2.583333,310,-0.741987,0.078645,-0.009503,-0.125937,0.187514,-0.223624
311,2.591667,311,-0.742644,0.077658,-0.009832,-0.126266,0.187843,-0.223295
312,2.600000,312,-0.742316,0.077987,-0.009832,-0.126266,0.187514,-0.223295
