timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
14936689,16.4059,16.5125,92.4708,92.4381,0.0,312.145,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
14948659,16.4825,16.5122,92.4708,92.4388,0.0,312.452,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
14960658,16.3676,16.5108,92.4708,92.4394,0.0,312.76,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
14972656,16.4059,16.5097,92.4122,92.4389,0.0,313.068,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
14984656,16.5336,16.5099,92.4708,92.4395,0.0,313.377,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
14996657,16.5974,16.5108,92.5001,92.4407,0.0,313.685,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15008775,16.5463,16.5112,92.4708,92.4413,0.0,313.996,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15020712,16.4187,16.5103,92.4708,92.4419,0.0,314.303,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15032672,16.5974,16.5111,92.4122,92.4413,0.0,314.61,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15044663,16.6485,16.5125,92.4415,92.4413,0.0,314.918,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15056707,16.457,16.5119,92.4708,92.4419,0.0,315.227,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15068660,16.4442,16.5113,92.4415,92.4419,0.0,315.534,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
15080698,16.4697,16.5108,92.4415,92.4419,0.0,315.843,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
