86447,2000.00,0.44
86457,2000.00,0.44
86467,2000.00,0.44
86477,2000.00,0.44
86487,2000.00,0.44
86497,2000.00,0.44
86507,2000.00,0.44
86517,2000.00,0.44
86527,2000.00,0.44
86537,2000.00,0.44
86547,2000.00,0.44
86557,2000.00,0.44
86567,2000.00,0.44
86577,2000.00,0.44
86587,2000.00,0.44
86597,2000.00,0.44
86607,2000.00,0.44
86617,2000.00,0.44
86627,2000.00,0.44
86637,2000.00,0.44
86647,2000.00,0.44
86657,2000.00,0.44
86667,2000.00,0.44
86677,2000.00,0.44
86687,2000.00,0.44
86697,2000.00,0.44
86707,2000.00,0.44
86717,2000.00,0.44
86727,2000.00,0.44
86737,2000.00,0.44
86747,2000.00,0.44
86757,2000.00,0.44
86767,2000.00,0.44
86777,2000.00,0.44
86787,2000.00,0.44
86797,2000.00,0.44
86807,2000.00,0.44
86817,2000.00,0.44
86827,2000.00,0.44
86837,2000.00,0.44
86847,2000.00,0.44
86857,2000.00,0.44
86867,2000.00,0.44
86877,2000.00,0.44
86887,2000.00,0.44
86897,2000.00,0.44
86907,2000.00,0.44
86917,2000.00,0.44
86927,2000.00,0.44
86937,2000.00,0.44
86947,2000.00,0.44
86957,2000.00,0.44
86967,2000.00,0.44
86977,2000.00,0.44
86987,2000.00,0.44
86997,2000.00,0.44
87007,2000.00,0.44
87017,2000.00,0.44
87027,2000.00,0.44
87037,2000.00,0.44
87047,2000.00,0.44
87057,2000.00,0.44
87067,2000.00,0.44
87077,2000.00,0.44
87087,2000.00,0.44
87097,2000.00,0.44
87107,2000.00,0.44
87117,2000.00,0.44
87127,2000.00,0.44
87137,2000.00,0.44
87147,2000.00,0.44
87157,2000.00,0.44
87167,2000.00,0.44
87177,2000.00,0.44
87187,2000.00,0.44
87197,2000.00,0.44
87207,2000.00,0.44
87217,2000.00,0.44
87227,2000.00,0.44
87237,2000.00,0.44
87247,2000.00,0.44
87257,2000.00,0.44
87267,2000.00,0.44
87277,2000.00,0.44
87287,2000.00,0.44
87297,2000.00,0.44
87307,2000.00,0.44
87317,2000.00,0.44
87327,2000.00,0.44
87337,2000.00,0.44
87347,2000.00,0.44
87357,2000.00,0.44
87367,2000.00,0.44
87377,2000.00,0.44
87387,2000.00,0.44
87397,2000.00,0.44
87407,2000.00,0.44
87417,2000.00,0.44
87427,2000.00,0.44
87437,2000.00,0.44
87447,2000.00,0.44
87457,2000.00,0.44
87467,2000.00,0.44
87477,2000.00,0.44
87487,2000.00,0.44
87497,2000.00,0.44
87507,2000.00,0.44
87517,2000.00,0.44
87527,2000.00,0.44
87537,2000.00,0.44
87547,2000.00,0.44
87557,2000.00,0.44
87567,2000.00,0.44
87577,2000.00,0.44
87587,2000.00,0.44
87597,2000.00,0.44
87607,2000.00,0.44
87617,2000.00,0.44
87627,2000.00,0.44
87637,2000.00,0.44
87647,2000.00,0.44
87657,2000.00,0.44
87667,2000.00,0.44
87677,2000.00,0.44
87687,2000.00,0.44
87697,2000.00,0.44
