407173,0.00,33.20
407373,0.00,33.20
407573,0.00,33.20
407773,0.00,33.20
407973,0.00,33.20
408173,0.00,33.20
408373,0.00,33.20
408573,0.00,33.20
408773,0.00,33.20
408973,0.00,33.20
409173,0.00,33.20
409373,0.00,33.20
409573,0.00,33.20
409773,0.00,33.20
409973,0.00,33.20
410173,0.00,33.20
410373,0.00,33.20
410573,0.00,33.20
410773,0.00,33.20
410973,0.00,33.20
411173,0.00,33.20
411373,0.00,33.20
411573,0.00,33.20
411773,0.00,33.20
411973,0.00,33.20
412173,0.00,33.20
412373,0.00,33.20
412573,0.00,33.20
412773,0.00,33.20
412973,0.00,33.20
413173,0.00,33.20
413373,0.00,33.20
413573,0.00,33.20
413773,0.00,33.20
413973,0.00,33.20
414173,0.00,33.20
414373,0.00,33.20
414573,0.00,33.20
414773,0.00,33.20
414973,0.00,33.20
415173,0.00,33.20
415373,0.00,33.20
415573,0.00,33.20
415776,10.00,33.20
415976,12.50,0.01
416176,15.00,32258.06
416376,17.50,185.12
416576,20.00,251.07
416776,22.50,312.30
416976,25.00,354.48
417176,27.50,406.01
417376,30.00,444.05
417576,32.50,497.76
417776,35.00,534.76
417976,37.50,591.72
418176,40.00,619.20
418376,42.50,664.45
418576,45.00,701.75
418776,47.50,746.27
418976,50.00,769.82
419176,52.50,813.01
419376,55.00,845.31
419576,57.50,865.80
419776,60.00,909.09
419976,62.50,958.77
420176,65.00,968.05
420376,67.50,1016.26
420576,70.00,1034.13
420776,72.50,1070.66
420976,75.00,1091.70
421176,77.50,1121.08
421376,80.00,1131.22
421576,82.50,1136.36
421776,85.00,1138.95
421976,87.50,1136.36
422176,90.00,1129.94
422376,90.00,1128.67
422576,90.00,1133.79
422776,90.00,1127.40
422976,90.00,1135.07
423176,90.00,1124.86
423376,90.00,1132.50
423576,90.00,1129.94
423776,90.00,1127.40
423976,90.00,1135.07
424176,90.00,1127.40
424376,90.00,1129.94
424576,90.00,1136.36
424776,90.00,1128.67
424976,90.00,1133.79
425176,90.00,1128.67
425376,90.00,1129.94
425576,90.00,1132.50
425776,90.00,1123.60
425976,90.00,1129.94
426176,90.00,1128.67
426376,90.00,1127.40
426576,90.00,1126.13
426776,90.00,1121.08
426976,90.00,1121.08
427176,90.00,1119.82
427376,0.00,1122.33
427576,0.00,635.32
427776,0.00,396.98
427976,0.00,286.78
428176,0.00,218.48
428376,0.00,173.79
428576,0.00,142.67
428776,0.00,117.77
428976,0.00,99.03
429176,0.00,84.39
429376,0.00,67.34
429576,0.00,56.39
429776,0.00,46.64
429976,0.00,20.02
430176,0.00,17.06
430376,0.00,17.06
430576,0.00,17.06
430776,0.00,17.06
430976,0.00,17.06
431176,0.00,17.06
431376,0.00,17.06
431576,0.00,17.06
431776,0.00,17.06
431976,0.00,17.06
432176,0.00,17.06
432376,0.00,17.06
432576,0.00,17.06
432776,0.00,17.06
432976,0.00,17.06
433176,0.00,17.06
433376,0.00,17.06
433576,0.00,17.06
433776,0.00,17.06
433976,0.00,17.06
434176,0.00,17.06
434376,0.00,17.06
434576,0.00,17.06
434776,0.00,17.06
434976,0.00,17.06
435176,0.00,17.06
435376,0.00,17.06
435576,0.00,17.06
435776,0.00,17.06
435976,0.00,17.06
436176,0.00,17.06
436376,0.00,17.06
436576,0.00,17.06
436776,0.00,17.06
436976,0.00,17.06
437176,0.00,17.06
437376,0.00,17.06
437576,0.00,17.06
437776,0.00,17.06
437976,0.00,17.06
438176,0.00,17.06
438376,0.00,17.06
