1970877,0.00,34.37
1971077,0.00,34.37
1971277,0.00,34.37
1971477,0.00,34.37
1971677,0.00,34.37
1971877,0.00,34.37
1972077,0.00,34.37
1972277,0.00,34.37
1972477,0.00,34.37
1972677,0.00,34.37
1972877,0.00,34.37
1973077,0.00,34.37
1973277,0.00,34.37
1973477,0.00,34.37
1973677,0.00,34.37
1973877,0.00,34.37
1974077,0.00,34.37
1974277,0.00,34.37
1974477,0.00,34.37
1974677,0.00,34.37
1974877,0.00,34.37
1975077,0.00,34.37
1975277,0.00,34.37
1975477,0.00,34.37
1975677,0.00,34.37
1975877,0.00,34.37
1976077,0.00,34.37
1976277,0.00,34.37
1976477,0.00,34.37
1976677,0.00,34.37
1976880,10.00,34.37
1977080,10.00,23255.81
1977280,10.00,90.30
1977480,10.00,150.08
1977680,10.00,205.30
1977880,10.00,246.55
1978080,10.00,272.48
1978280,10.00,288.35
1978480,10.00,298.60
1978680,10.00,307.98
1978880,10.00,310.17
1979080,10.00,313.38
1979283,0.00,314.17
1979483,0.00,306.37
1979683,0.00,298.95
1979883,0.00,291.89
1980083,0.00,290.02
1980283,0.00,285.14
1980483,0.00,283.85
1980683,0.00,283.61
1980883,0.00,282.81
1981083,0.00,279.88
1981283,0.00,280.74
1981483,0.00,280.58
1981683,0.00,280.35
1981883,0.00,280.11
1982083,0.00,280.19
1982283,0.00,281.21
1982483,0.00,278.55
1982683,0.00,280.50
1982883,0.00,280.74
1983083,0.00,281.93
1983283,0.00,281.45
1983483,0.00,281.93
1983683,0.00,282.09
1983883,0.00,282.01
1984083,0.00,281.69
1984283,0.00,282.09
1984483,0.00,281.61
1984683,0.00,279.72
1984883,0.00,279.56
1985083,0.00,279.80
1985283,0.00,279.80
1985483,0.00,280.82
1985683,0.00,279.41
1985883,0.00,279.17
1986083,0.00,279.10
1986283,0.00,278.86
1986483,0.00,280.27
1986683,0.00,279.56
1986883,0.00,279.33
1987083,0.00,279.33
1987283,0.00,279.25
1987483,0.00,279.49
1987683,0.00,279.10
1987883,0.00,281.21
1988083,0.00,281.61
1988283,0.00,281.69
1988483,0.00,282.97
1988683,0.00,282.89
1988883,0.00,281.29
1989083,0.00,282.97
1989283,0.00,282.09
1989483,0.00,282.73
1989683,0.00,284.25
1989883,0.00,285.55
1990083,0.00,284.17
1990283,0.00,282.65
1990483,0.00,285.23
1990683,0.00,283.37
1990883,0.00,284.17
1991083,0.00,283.05
1991283,0.00,283.85
1991483,0.00,283.93
1991683,0.00,285.88
1991883,0.00,285.47
1992083,0.00,284.58
1992283,0.00,283.37
1992483,0.00,285.71
1992683,0.00,284.09
1992883,0.00,283.85
1993083,0.00,284.82
1993283,0.00,286.04
1993483,0.00,284.17
1993683,0.00,282.73
1993883,0.00,285.39
1994083,0.00,284.01
1994283,0.00,285.06
1994483,0.00,284.09
1994683,0.00,284.25
1994883,0.00,285.71
1995083,0.00,286.78
1995283,0.00,283.85
1995483,0.00,284.98
1995683,0.00,286.37
1995886,10.00,283.77
1996086,12.50,294.12
1996286,15.00,311.14
1996486,17.50,342.47
1996686,20.00,370.51
1996886,22.50,405.19
1997086,25.00,433.09
1997286,27.50,470.37
1997486,30.00,494.32
1997686,32.50,533.33
1997886,35.00,554.32
1998086,37.50,586.51
1998286,40.00,618.43
1998486,42.50,647.25
1998686,45.00,674.31
1998886,47.50,718.91
1999086,50.00,737.46
1999286,52.50,790.51
1999486,55.00,812.35
1999686,57.50,854.70
1999886,60.00,868.06
2000086,62.50,909.09
2000286,65.00,927.64
2000486,67.50,967.12
2000686,70.00,994.04
2000886,72.50,1033.06
2001086,75.00,1050.42
2001286,77.50,1081.08
2001486,80.00,1102.54
2001686,80.00,1127.40
2001886,80.00,1129.94
2002086,80.00,1123.60
2002286,80.00,1129.94
2002486,80.00,1122.33
2002686,80.00,1123.60
2002886,80.00,1127.40
2003086,80.00,1124.86
2003286,80.00,1123.60
2003486,80.00,1118.57
2003686,80.00,1116.07
2003886,80.00,1116.07
2004086,80.00,1117.32
2004286,80.00,1116.07
2004486,80.00,1128.67
2004686,80.00,1124.86
2004886,80.00,1123.60
2005086,80.00,1131.22
2005286,80.00,1126.13
2005486,80.00,1119.82
2005686,80.00,1124.86
2005886,80.00,1124.86
2006086,80.00,1126.13
2006286,80.00,1124.86
2006486,80.00,1119.82
2006686,0.00,1116.07
2006886,0.00,688.71
2007086,0.00,491.40
2007286,0.00,406.83
2007486,0.00,360.36
2007686,0.00,333.33
2007886,0.00,319.39
2008086,0.00,307.50
2008286,0.00,300.57
2008486,0.00,294.81
2008686,0.00,293.08
2008886,0.00,287.52
2009086,0.00,289.77
2009286,0.00,286.78
2009486,0.00,287.77
2009686,0.00,284.98
2009886,0.00,285.71
2010086,0.00,284.74
2010286,0.00,284.25
2010486,0.00,283.53
2010686,0.00,283.05
2010886,0.00,284.90
2011086,0.00,284.25
2011286,0.00,283.29
2011486,0.00,284.01
2011686,0.00,283.69
2011886,0.00,284.82
2012086,0.00,283.29
2012286,0.00,283.77
2012486,0.00,284.41
2012686,0.00,285.06
2012886,0.00,284.74
2013086,0.00,284.58
2013286,0.00,284.66
2013486,0.00,286.37
2013686,0.00,286.04
2013886,0.00,285.06
2014086,0.00,286.94
2014286,0.00,286.29
2014486,0.00,286.45
2014686,0.00,287.19
2014886,0.00,284.33
2015086,0.00,285.14
2015286,0.00,286.78
2015486,0.00,284.82
2015686,0.00,285.23
2015886,0.00,286.12
2016086,0.00,284.01
2016286,0.00,285.39
2016486,0.00,285.63
2016686,0.00,284.98
2016886,0.00,284.58
2017086,0.00,284.17
2017286,0.00,283.77
2017486,0.00,284.98
2017686,0.00,283.69
2017886,0.00,284.01
2018086,0.00,284.09
2018286,0.00,285.47
2018486,0.00,285.63
2018686,0.00,284.09
2018886,0.00,286.12
2019086,0.00,286.70
2019286,0.00,285.63
2019486,0.00,286.78
2019686,0.00,285.88
2019886,0.00,283.37
2020086,0.00,285.14
2020286,0.00,286.12
2020486,0.00,284.58
2020686,0.00,283.85
2020886,0.00,285.71
2021086,0.00,284.98
2021286,0.00,286.20
2021486,0.00,282.41
2021686,0.00,284.74
2021886,0.00,286.70
2022086,0.00,285.06
2022286,0.00,285.96
2022486,0.00,285.39
2022686,0.00,285.47
2022886,0.00,285.14
2023086,0.00,286.12
2023286,0.00,284.58
2023486,0.00,284.82
2023686,0.00,286.70
2023886,0.00,286.62
2024086,0.00,284.74
2024286,0.00,287.69
2024486,0.00,285.31
2024686,0.00,284.74
2024886,0.00,285.31
2025086,0.00,286.12
2025286,0.00,284.50
2025486,0.00,285.39
2025686,0.00,285.14
2025886,0.00,285.06
2026086,0.00,286.70
2026286,0.00,286.12
2026486,0.00,284.66
2026686,0.00,285.47
2026886,0.00,286.53
2027086,0.00,284.90
2027286,0.00,284.33
2027486,0.00,285.23
2027686,0.00,285.39
2027886,0.00,283.77
2028086,0.00,284.50
2028286,0.00,285.39
2028486,0.00,285.39
2028686,0.00,283.69
2028886,0.00,285.39
2029086,0.00,285.55
2029286,0.00,283.85
2029486,0.00,285.14
2029686,0.00,286.04
2029889,10.00,284.58
2030089,10.00,294.90
2030289,10.00,304.88
2030489,10.00,307.60
2030689,10.00,313.19
2030889,10.00,316.06
2031089,10.00,317.86
2031289,10.00,319.18
2031489,10.00,322.27
2031689,10.00,319.08
2031889,10.00,321.85
2032089,10.00,320.62
2032289,10.00,320.82
2032489,10.00,322.06
2032689,10.00,319.80
2032889,10.00,319.69
2033089,10.00,322.48
2033289,10.00,322.89
2033489,10.00,319.69
2033689,10.00,322.48
2033889,10.00,320.41
2034089,10.00,323.00
2034289,10.00,321.96
2034489,10.00,321.34
2034689,10.00,322.68
2034889,10.00,321.65
2035089,0.00,322.89
2035289,0.00,313.28
2035489,0.00,302.57
2035689,0.00,296.03
2035889,0.00,292.57
2036089,0.00,291.04
2036289,0.00,288.43
2036489,0.00,285.47
2036689,0.00,285.71
2036889,0.00,286.70
2037089,0.00,286.37
2037289,0.00,285.06
2037489,0.00,287.03
2037689,0.00,284.74
2037889,0.00,284.09
2038089,0.00,286.94
2038289,0.00,283.61
2038489,0.00,283.45
2038689,0.00,283.45
2038889,0.00,284.98
2039089,0.00,286.45
2039289,0.00,284.66
2039489,0.00,285.06
2039689,0.00,285.88
2039889,0.00,284.25
2040089,0.00,284.98
2040289,0.00,286.45
2040489,0.00,284.58
2040689,0.00,284.58
2040889,0.00,286.53
2041089,0.00,286.20
2041289,0.00,284.66
2041489,0.00,284.90
2041689,0.00,286.12
2041889,0.00,284.74
2042089,0.00,284.17
2042289,0.00,285.88
2042489,0.00,286.53
2042689,0.00,284.41
2042889,0.00,286.86
2043089,0.00,283.29
2043289,0.00,284.41
2043489,0.00,285.55
2043689,0.00,285.14
2043889,0.00,284.09
2044089,0.00,284.01
2044289,0.00,284.33
2044489,0.00,285.47
2044689,0.00,283.85
2044889,0.00,283.85
2045089,0.00,287.03
2045289,0.00,285.80
2045489,0.00,284.66
2045689,0.00,283.93
2045889,0.00,286.70
2046089,0.00,285.14
2046289,0.00,285.88
2046489,0.00,285.47
2046689,0.00,284.09
2046889,0.00,284.66
2047089,0.00,284.66
2047289,0.00,286.04
2047489,0.00,285.06
2047689,0.00,285.96
2047889,0.00,286.70
2048089,0.00,283.45
2048289,0.00,285.63
2048489,0.00,287.03
2048689,0.00,285.14
2048889,0.00,286.45
2049089,0.00,284.09
2049289,0.00,283.69
2049492,10.00,286.53
2049692,12.50,293.86
2049892,15.00,311.53
2050092,17.50,337.72
2050292,20.00,369.82
2050492,22.50,400.64
2050692,25.00,432.53
2050892,27.50,468.38
2051092,30.00,491.88
2051292,32.50,530.22
2051492,35.00,553.40
2051692,37.50,593.47
2051892,40.00,616.90
2052092,42.50,646.41
2052292,45.00,680.74
2052492,47.50,718.91
